GEOID,pop,pop_dens,race_white,race_minority,female,age_genz,age_millenial,age_genx,age_boomer,age_retiree,divsep,widowed,median_age,not_us_citizen,median_earnings,trav_cars,trav_trans,trav_motorcycle,trav_bike,trav_walk,trav_home,edu_lowedu,edu_hsged,edu_bs,edu_grad,unemp,below_pov,City,Borough,Class,CasualtiesPerPop,CasualtiesPerPopDens,TotalInjuries,TotalDeaths,Collisions,CasualtiesCount
36047095000,3252,36133.33333,143,3109,1920,520,871,784,880,197,379,173,42.1,381,38980,656,854,0,6,63,24,117,1123,403,168,177,253,NYC,Brooklyn,1,0.052275523,0.004704797,166,4,455,170
36047004300,3260,54333.33,2065,1195,1472,381,1161,1265,315,138,287,62,35.6,219,67073,139,1537,7,70,280,219,8,348,1062,641,127,242,NYC,Brooklyn,1,0.052147239,0.003128835,170,0,997,170
36047035300,4903,81716.66667,1056,3847,3000,767,1676,1242,1006,212,633,273,35.4,792,31670,437,1616,0,66,145,162,317,1532,682,201,172,1127,NYC,Brooklyn,1,0.052008974,0.003120538,254,1,715,255
36047052500,3392,67840,2036,1356,1771,1027,868,659,558,280,150,176,31.4,141,28528,189,709,0,23,274,38,264,665,406,111,59,1227,NYC,Brooklyn,1,0.05129717,0.002564858,173,1,549,174
36047079200,3965,49562.5,304,3661,2527,1071,980,972,746,196,612,179,33.6,880,25545,277,1217,0,0,61,40,149,1479,191,95,304,1299,NYC,Brooklyn,1,0.050945776,0.004075662,202,0,526,202
36047082600,5081,63512.5,321,4760,2838,954,1375,1318,1045,389,593,233,38,974,31574,541,1559,11,0,134,26,215,1941,602,178,337,737,NYC,Brooklyn,1,0.050777406,0.004062192,257,1,480,258
36047115200,2947,49116.67,63,2884,1617,799,876,792,392,88,339,35,31.1,577,32625,317,746,0,0,24,25,188,775,175,108,119,902,NYC,Brooklyn,1,0.050559891,0.003033593,149,0,316,149
36047085400,2042,40840,9,2033,1050,552,449,488,423,130,201,118,36.5,270,32778,330,544,0,14,31,0,73,693,167,112,60,328,NYC,Brooklyn,1,0.050440744,0.002522037,103,0,244,103
36047152200,3496,23306.66667,1449,2047,1723,700,730,1170,681,215,252,180,40.1,729,35260,517,929,0,61,49,125,125,595,725,514,110,681,NYC,Brooklyn,1,0.050343249,0.007551487,176,0,515,176
36047050300,2408,48160,1682,726,1257,161,1027,821,331,68,212,105,35.3,335,51263,228,1329,0,23,65,31,67,446,771,154,69,237,NYC,Brooklyn,1,0.050249169,0.002512458,120,1,327,121
36047089000,6370,63700,76,6294,3619,1346,1429,1873,1147,575,715,321,41.6,1421,25307,375,1798,0,0,273,0,622,2327,430,109,359,1990,NYC,Brooklyn,1,0.050235479,0.005023548,318,2,804,320
36047085800,2552,51040,12,2540,1345,626,600,551,586,189,296,165,37.6,344,36938,411,593,0,0,22,10,52,906,206,102,38,321,NYC,Brooklyn,1,0.05015674,0.002507837,128,0,224,128
36047019100,2676,26760,1226,1450,1510,524,1175,696,210,71,125,57,29.5,176,37177,130,906,0,28,221,127,18,407,655,291,160,512,NYC,Brooklyn,1,0.050074738,0.005007474,134,0,568,134
36047021900,3639,60650,798,2841,1991,450,1484,778,726,201,330,101,33.5,559,36388,294,1545,0,51,92,69,234,1004,638,432,163,734,NYC,Brooklyn,1,0.05001374,0.003000824,180,2,541,182
36047046202,2301,32871.43,1915,386,1080,847,585,396,380,93,68,59,26.5,230,22412,277,346,0,17,144,63,51,471,255,175,46,544,NYC,Brooklyn,1,0.04997827,0.003498479,115,0,463,115
36047039400,2466,35228.57143,2056,410,1194,850,533,574,330,179,129,128,29.8,327,30753,259,466,0,0,28,34,51,576,241,94,113,264,NYC,Brooklyn,1,0.049878345,0.003491484,120,3,426,123
36047077400,3352,55866.66667,470,2882,1756,873,873,1115,455,36,284,59,33.3,615,38295,439,1016,0,0,127,39,162,778,553,171,68,562,NYC,Brooklyn,1,0.049522673,0.00297136,166,0,614,166
36047093000,2749,39271.43,3,2746,1516,441,707,776,672,153,465,100,41.9,495,35471,497,830,0,0,18,56,65,808,343,154,186,325,NYC,Brooklyn,1,0.049472535,0.003463077,135,1,348,136
36047069800,1419,7468.421053,1115,304,699,303,288,353,356,119,83,99,43.5,85,41090,538,167,0,7,46,16,47,373,231,109,22,20,NYC,Brooklyn,1,0.049330514,0.009372798,70,0,363,70
36047112800,3688,52685.71429,221,3467,1902,964,947,901,742,134,424,95,31.5,709,27163,390,915,0,0,109,85,126,1154,341,97,303,1154,NYC,Brooklyn,1,0.049078091,0.003435466,181,0,501,181
36047080000,3690,52714.29,828,2862,1926,816,785,947,953,189,313,89,40.6,393,33224,380,1355,0,21,20,79,154,1024,347,529,173,485,NYC,Brooklyn,1,0.048509485,0.003395664,178,1,422,179
36047028700,2686,44766.66667,331,2355,1543,438,849,548,738,113,247,99,35.9,323,28386,136,785,0,35,66,43,106,1003,329,91,207,819,NYC,Brooklyn,1,0.048399106,0.002903946,127,3,415,130
36047042000,1696,24228.57143,1530,166,886,628,369,304,297,98,55,125,27.3,41,48500,176,102,0,15,162,24,15,418,199,140,36,424,NYC,Brooklyn,1,0.048349057,0.003384434,81,1,319,82
36047030100,2621,32762.5,97,2524,1489,507,633,781,628,72,272,123,39.3,442,41580,296,656,0,0,75,16,60,840,344,56,185,539,NYC,Brooklyn,1,0.048073254,0.00384586,126,0,385,126
36047099000,1774,29566.66667,84,1690,932,464,437,537,259,77,94,62,34.6,322,40068,547,337,0,0,60,18,55,456,244,72,87,202,NYC,Brooklyn,1,0.047914318,0.002874859,84,1,223,85
36047088800,4125,51562.5,79,4046,2237,1009,955,1196,770,195,534,210,36.7,801,32703,495,1071,0,0,82,111,227,1202,461,141,211,592,NYC,Brooklyn,1,0.047757576,0.003820606,196,1,453,197
36047025700,2442,34885.71,427,2015,1027,510,1045,596,237,54,152,49,27.8,573,26303,278,760,0,42,68,38,90,583,366,69,236,664,NYC,Brooklyn,1,0.047502048,0.003325144,116,0,360,116
36047078400,2661,44350,98,2563,1454,499,593,763,633,173,247,106,41.4,411,38438,369,822,0,0,49,43,109,831,365,232,62,245,NYC,Brooklyn,1,0.04735062,0.002841037,125,1,267,126
36047072200,2928,29280,88,2840,1684,663,648,748,685,184,393,159,39.8,250,35841,469,737,0,0,19,0,126,827,373,191,237,225,NYC,Brooklyn,1,0.047131148,0.004713115,137,1,455,138
36047105804,6475,22327.58621,1229,5246,3858,1250,1210,1507,1557,951,702,787,44.5,325,32418,921,1117,0,0,69,0,242,1925,403,308,329,2027,NYC,Brooklyn,1,0.047104247,0.013660232,301,4,858,305
36047012600,2852,31688.88889,824,2028,1376,573,880,823,496,80,227,134,34.4,717,20978,237,858,0,24,165,48,192,687,340,162,145,715,NYC,Brooklyn,1,0.046984572,0.004228612,132,2,454,134
36047002100,4628,24357.89474,3410,1218,2237,1042,1397,1840,301,48,203,18,34.5,518,110083,330,1857,0,99,196,303,47,318,1461,1066,189,317,NYC,Brooklyn,1,0.046888505,0.008908816,217,0,1368,217
36047039900,3434,57233.33333,304,3130,1851,739,1187,707,651,150,394,126,31.7,258,31138,267,976,0,71,77,55,195,838,323,199,320,1094,NYC,Brooklyn,1,0.046592895,0.002795574,160,0,467,160
36047087600,1513,30260,166,1347,892,255,377,389,366,126,263,59,41.4,98,32232,166,341,0,0,53,28,63,571,189,75,46,414,NYC,Brooklyn,1,0.046265697,0.002313285,70,0,272,70
36047079000,5154,73628.57,85,5069,2945,1417,980,1496,907,354,491,196,38.2,1177,31698,369,1688,0,0,60,40,163,1931,344,186,180,722,NYC,Brooklyn,1,0.045983702,0.003218859,237,0,542,237
36047040100,3197,53283.33333,442,2755,1754,615,1189,809,471,113,349,140,29.5,448,26235,165,1352,0,11,74,0,175,687,396,128,155,751,NYC,Brooklyn,1,0.045667814,0.002740069,146,0,398,146
36047102200,2091,34850,111,1980,1111,549,380,701,424,37,122,88,39.8,432,31856,516,527,0,0,39,19,58,629,255,116,81,245,NYC,Brooklyn,1,0.045432807,0.002725968,94,1,278,95
36047115000,2796,46600,36,2760,1344,831,774,789,350,52,238,90,27.5,488,29853,439,712,0,0,20,30,137,788,81,64,90,820,NYC,Brooklyn,1,0.045422031,0.002725322,127,0,293,127
36047011800,2072,25900,86,1986,1098,546,568,711,157,90,127,66,32.4,842,16595,271,506,0,0,124,5,193,360,79,18,50,739,NYC,Brooklyn,1,0.045366795,0.003629344,93,1,551,94
36047027300,2895,48250,234,2661,1486,660,551,1097,430,157,252,106,39.4,358,41004,332,701,0,43,56,41,21,940,307,165,72,692,NYC,Brooklyn,1,0.045250432,0.002715026,131,0,378,131
36047039700,3458,57633.33333,507,2951,1701,714,1048,801,785,110,312,184,34.2,501,30115,365,954,0,26,44,113,87,1067,353,173,308,1050,NYC,Brooklyn,1,0.045112782,0.002706767,155,1,420,156
36047008400,3784,42044.44444,756,3028,1715,937,923,1230,522,172,207,132,35.4,863,23222,157,1318,7,53,160,50,233,965,281,185,102,1168,NYC,Brooklyn,1,0.044926004,0.00404334,170,0,576,170
36047101000,2277,32528.57,114,2163,1228,621,544,704,341,67,150,62,33.8,235,33906,465,492,0,0,17,21,40,612,281,144,156,350,NYC,Brooklyn,1,0.044795784,0.003135705,101,1,235,102
36047077000,3283,54716.67,283,3000,1842,978,977,808,347,173,195,114,28.6,664,29688,392,726,0,0,10,25,32,647,523,251,137,762,NYC,Brooklyn,1,0.04447152,0.002668291,146,0,299,146
36047065000,1335,22250,383,952,744,234,218,438,378,67,104,48,44.5,208,42016,321,229,0,0,39,21,92,367,239,103,84,298,NYC,Brooklyn,1,0.044194757,0.002651685,58,1,296,59
36047081800,4549,75816.67,276,4273,2420,1103,1440,1074,704,228,364,188,32.4,1289,36034,279,1365,0,11,235,110,126,1276,595,219,124,1069,NYC,Brooklyn,1,0.044185535,0.002651132,201,0,604,201
36047085600,3174,52900,39,3135,1983,392,818,940,749,275,566,197,43.2,836,36715,323,1271,0,0,22,10,75,1181,313,200,178,363,NYC,Brooklyn,1,0.044108381,0.002646503,140,0,317,140
36047118600,2453,49060,79,2374,1263,611,710,677,391,64,221,25,32.8,480,30847,232,705,0,0,6,12,110,807,145,20,83,849,NYC,Brooklyn,1,0.044027721,0.002201386,107,1,294,108
36047077200,3203,20018.75,1147,2056,1673,742,921,836,603,101,427,147,33.2,315,41429,516,854,0,0,112,51,138,807,544,341,79,542,NYC,Brooklyn,1,0.043709023,0.006993444,140,0,371,140
36047044800,1816,22700,1426,390,873,502,435,404,333,142,129,77,34.2,206,29832,262,325,0,4,140,27,79,317,238,204,64,404,NYC,Brooklyn,1,0.043502203,0.003480176,79,0,274,79
36047035200,1012,2811.111,575,437,567,26,26,80,386,494,158,326,74.4,105,37604,9,64,0,0,28,11,157,286,128,69,0,412,NYC,Brooklyn,1,0.043478261,0.015652175,44,0,220,44
36047025100,3473,69460,376,3097,1871,695,1216,722,639,201,386,280,32.9,308,23788,145,1015,0,76,45,0,167,936,427,155,359,1010,NYC,Brooklyn,1,0.043478261,0.002173913,151,0,395,151
36047074800,1863,26614.29,1370,493,964,608,406,442,336,71,110,65,30.8,45,48534,328,221,0,3,53,56,34,433,302,146,39,482,NYC,Brooklyn,1,0.042941492,0.003005904,80,0,236,80
36047011700,2796,34950,1687,1109,1309,433,1120,884,251,108,178,62,33.1,249,52244,171,1288,0,33,102,75,157,345,837,450,165,265,NYC,Brooklyn,1,0.042918455,0.003433476,120,0,599,120
36047086600,2993,49883.33333,17,2976,1742,604,766,962,421,240,362,157,38.5,502,41925,407,773,0,0,68,70,72,994,420,181,109,392,NYC,Brooklyn,1,0.042766455,0.002565987,128,0,330,128
36047031500,5234,74771.43,1518,3716,2701,621,2223,1253,823,314,548,276,32.3,889,41031,335,2072,0,112,44,196,115,1216,1466,544,428,1532,NYC,Brooklyn,1,0.042606037,0.002982423,223,0,778,223
36047032300,3823,54614.28571,423,3400,2029,710,1173,1041,728,171,331,229,35.4,509,40681,319,1257,0,31,238,117,127,1065,691,249,342,724,NYC,Brooklyn,1,0.042113523,0.002947947,161,0,530,161
36047078000,2513,41883.33,77,2436,1451,415,660,641,627,170,219,120,39.7,223,35093,450,740,0,0,13,0,64,733,452,173,113,91,NYC,Brooklyn,1,0.04178273,0.002506964,105,0,212,105
36047116600,2977,49616.67,87,2890,1514,1010,870,651,403,43,259,105,29.3,454,31991,239,877,0,0,52,33,87,991,292,57,160,649,NYC,Brooklyn,1,0.04165267,0.00249916,123,1,242,124
36047024900,4208,60114.29,931,3277,1984,553,1658,1202,598,197,350,137,34.4,671,40193,334,1813,0,138,177,47,105,1222,972,400,265,689,NYC,Brooklyn,1,0.041587452,0.002911121,175,0,567,175
36047045800,1757,25100,1715,42,780,604,252,366,391,144,48,51,37.6,61,40438,243,329,0,10,13,19,62,490,200,74,33,86,NYC,Brooklyn,1,0.041548093,0.002908367,73,0,250,73
36047095600,4709,52322.22,210,4499,2769,1098,1422,1058,904,227,363,153,31,790,36004,818,1472,0,0,80,23,164,1375,652,182,158,489,NYC,Brooklyn,1,0.041410066,0.003726906,195,0,509,195
36047041800,2713,45216.66667,2195,518,1332,1122,568,339,451,233,145,164,26.4,243,30766,283,251,0,0,155,18,98,726,188,78,78,625,NYC,Brooklyn,1,0.041282713,0.002476963,112,0,394,112
36047078600,4994,71342.86,349,4645,2867,1161,1062,1628,910,233,525,196,38.3,1090,26338,560,1355,0,0,115,40,174,1495,504,238,324,1014,NYC,Brooklyn,1,0.041249499,0.002887465,206,0,546,206
36047031300,4657,66528.57,487,4170,2383,680,1175,1536,919,347,906,189,39.9,652,38462,371,1426,0,129,131,151,293,1561,615,581,127,1069,NYC,Brooklyn,1,0.041228259,0.002885978,191,1,518,192
36047000100,4224,46933.33333,2914,1310,2106,429,803,1473,1218,301,365,244,46.3,280,68214,177,1387,0,46,192,288,45,836,1189,986,101,609,NYC,Brooklyn,1,0.041193182,0.003707386,174,0,1179,174
36047030800,1903,7319.230769,1319,584,899,313,374,527,530,159,171,104,49,198,34952,284,504,0,0,18,0,158,602,240,119,67,308,NYC,Brooklyn,1,0.040987914,0.010656858,78,0,323,78
36047092000,3229,35877.77778,8,3221,1844,782,837,783,698,129,288,134,34.9,340,31298,246,863,0,0,0,46,185,927,305,60,163,936,NYC,Brooklyn,1,0.040879529,0.003679158,132,0,299,132
36047083400,1524,30480,63,1461,878,309,290,375,414,136,211,81,44.4,134,40391,278,380,0,0,22,14,35,571,214,79,93,261,NYC,Brooklyn,1,0.040682415,0.002034121,62,0,105,62
36047018300,2934,58680,1679,1255,1494,453,1073,968,363,77,212,39,34.6,253,61283,231,1366,0,53,108,126,0,372,835,773,154,286,NYC,Brooklyn,1,0.039877301,0.001993865,116,1,328,117
36047016000,3989,39890,2207,1782,2120,646,1146,1155,884,158,357,233,40.2,526,43328,540,1152,0,19,210,44,339,873,674,432,125,660,NYC,Brooklyn,1,0.039859614,0.003985961,158,1,668,159
36047050801,4240,141333.3333,363,3877,2170,884,1220,1359,668,109,293,112,35.1,1095,27290,217,1556,0,39,78,63,246,1353,357,135,183,1034,NYC,Brooklyn,1,0.039858491,0.001195755,169,0,491,169
36047117800,1732,34640,20,1712,815,435,382,609,254,52,162,66,36,459,31563,138,488,0,0,57,0,85,494,61,15,49,407,NYC,Brooklyn,1,0.039838337,0.001991917,69,0,222,69
36047000900,4245,70750,2896,1349,2028,544,1876,1230,390,205,160,115,33.4,349,86875,60,2139,10,89,295,89,87,285,1402,898,42,264,NYC,Brooklyn,1,0.039811543,0.002388693,169,0,872,169
36047054800,2168,30971.42857,1900,268,1141,599,405,519,435,210,51,136,36.9,221,37644,308,338,0,5,126,26,48,316,353,305,60,226,NYC,Brooklyn,1,0.039667897,0.002776753,86,0,212,86
36047014300,3561,44512.5,1368,2193,1978,595,1199,1036,597,134,308,162,34.8,475,46503,376,1304,7,14,291,241,114,488,780,598,117,682,NYC,Brooklyn,1,0.039595619,0.00316765,141,0,486,141
36047039000,2349,33557.14,2099,250,1153,690,543,582,404,130,203,127,31.3,300,32092,405,355,11,33,45,35,70,620,315,148,64,475,NYC,Brooklyn,1,0.039591315,0.002771392,92,1,340,93
36047088600,4473,63900,30,4443,2411,871,1231,1216,936,219,499,182,37.2,1010,29853,551,1187,0,0,79,35,161,1883,251,127,320,1134,NYC,Brooklyn,1,0.039570758,0.002769953,177,0,450,177
36047028900,3560,59333.33333,345,3215,1922,840,1224,709,584,203,268,295,30.4,340,35125,288,1062,0,15,56,50,92,821,303,156,330,897,NYC,Brooklyn,1,0.039325843,0.002359551,140,0,377,140
36047117201,2375,47500,61,2314,1108,575,675,573,454,98,211,56,33.2,491,28663,292,601,0,0,59,25,51,671,126,17,118,441,NYC,Brooklyn,1,0.039157895,0.001957895,92,1,203,93
36047055300,2843,47383.33333,1887,956,1393,329,1159,876,412,67,189,91,34.5,291,51540,153,1345,0,70,165,257,75,390,967,635,54,293,NYC,Brooklyn,1,0.039043264,0.002342596,110,1,508,111
36047016300,3299,47128.57143,1940,1359,1717,490,1014,1268,438,89,192,140,36.7,327,55669,214,1347,0,97,123,222,52,565,924,633,201,247,NYC,Brooklyn,1,0.038799636,0.002715975,128,0,407,128
36047055400,4083,58328.57,3063,1020,2152,904,1269,936,702,272,475,193,33,835,34176,373,1145,0,6,187,183,80,920,757,482,203,1101,NYC,Brooklyn,1,0.038697036,0.002708793,157,1,726,158
36047090000,5283,52830,45,5238,3273,1815,1242,1383,721,122,652,183,27.8,711,21437,305,1149,0,4,252,14,224,1393,260,141,149,2197,NYC,Brooklyn,1,0.038614424,0.003861442,204,0,530,204
36047004100,3653,60883.33,2383,1270,1905,670,884,1170,641,288,263,184,38.3,313,70776,110,1560,0,97,191,231,75,560,958,766,66,228,NYC,Brooklyn,1,0.038598412,0.002315905,141,0,587,141
36047031702,3733,74660,956,2777,1958,655,1657,774,514,133,303,132,30.4,500,38642,159,1568,6,121,95,84,104,880,674,336,238,616,NYC,Brooklyn,1,0.038574873,0.001928744,143,1,469,144
36047030300,5319,53190,73,5246,3345,1846,1330,1210,720,213,601,174,28.4,629,27092,235,1447,0,0,10,43,241,1128,336,172,370,2547,NYC,Brooklyn,1,0.038353074,0.003835307,204,0,665,204
36047115600,4075,67916.66667,13,4062,2554,1332,1147,950,463,183,333,78,26.9,696,21917,274,753,0,12,29,40,167,1049,124,42,328,2180,NYC,Brooklyn,1,0.038282209,0.002296933,156,0,387,156
36047120000,2330,38833.33333,48,2282,1093,688,532,689,349,72,154,59,32.9,468,31085,117,512,0,0,35,36,70,786,113,36,121,928,NYC,Brooklyn,1,0.038197425,0.002291845,89,0,254,89
36047120200,2018,33633.33333,160,1858,962,533,533,644,299,9,60,55,33,461,22442,282,481,0,0,31,7,108,622,127,59,73,751,NYC,Brooklyn,1,0.038156591,0.002289395,77,0,267,77
36047044700,2518,41966.67,675,1843,1361,632,911,768,181,26,294,19,28.7,452,33456,74,1080,0,40,107,48,91,436,459,150,135,528,NYC,Brooklyn,1,0.038125496,0.00228753,96,0,287,96
36047016600,1842,18420,1672,170,945,277,377,463,600,125,94,87,48.9,90,51214,517,189,0,0,134,35,44,592,368,207,86,49,NYC,Brooklyn,1,0.038002172,0.003800217,69,1,215,70
36047076800,3298,27483.33,2494,804,1843,901,875,643,689,190,251,112,30.8,355,26438,571,429,0,7,271,65,86,639,546,267,165,983,NYC,Brooklyn,1,0.037901759,0.004548212,124,1,484,125
36047122000,5903,14054.76,0,5903,3149,1645,1747,1520,864,127,403,267,31.3,912,38654,1098,1495,0,0,45,63,92,2209,652,174,297,1202,NYC,Brooklyn,1,0.037777401,0.015866511,222,1,531,223
36047033100,4058,67633.33333,2386,1672,1958,798,1370,730,919,241,383,162,29.6,438,22807,421,670,0,18,654,169,226,1385,373,321,297,489,NYC,Brooklyn,1,0.037703302,0.002262198,152,1,372,153
36047100800,2232,37200,177,2055,1207,512,656,514,468,82,208,62,34.1,276,37000,561,461,0,0,10,18,128,546,203,155,108,502,NYC,Brooklyn,1,0.037634409,0.002258065,83,1,136,84
36047061200,879,10987.5,879,0,487,134,182,214,230,119,33,74,51.6,71,50236,221,155,0,0,31,0,14,241,164,97,39,83,NYC,Brooklyn,1,0.037542662,0.003003413,33,0,140,33
36047040300,3770,47125,342,3428,2144,743,1328,768,828,103,298,153,31.5,462,31645,260,1094,0,0,26,75,173,1208,262,289,148,1222,NYC,Brooklyn,1,0.037400531,0.002992042,140,1,450,141
36047039500,4359,72650,656,3703,1935,965,1406,1263,470,255,407,204,31.3,1078,22450,264,1382,11,83,74,79,182,1205,403,137,484,1404,NYC,Brooklyn,1,0.037393898,0.002243634,163,0,365,163
36047004600,1338,11150,1110,228,677,297,244,382,321,94,26,59,44.8,28,78500,224,252,0,0,35,56,65,241,316,114,38,48,NYC,Brooklyn,1,0.037369208,0.004484305,50,0,175,50
36047020100,3828,54685.71429,1773,2055,2006,610,1483,1103,581,51,202,70,32.7,214,52538,242,1788,37,129,113,210,77,519,1330,638,199,236,NYC,Brooklyn,1,0.037356322,0.002614943,143,0,535,143
36047065200,1125,16071.43,920,205,595,225,156,317,315,112,59,89,47.7,63,65556,240,217,0,0,19,12,20,384,135,165,12,25,NYC,Brooklyn,1,0.037333333,0.002613333,41,1,298,42
36047049700,2838,47300,1982,856,1387,219,1479,752,209,179,139,99,32.5,263,53359,186,1431,16,33,50,299,26,606,1135,343,106,302,NYC,Brooklyn,1,0.036645525,0.002198732,103,1,395,104
36047082800,4135,68916.67,124,4011,2255,1117,1067,1025,738,188,479,108,32.8,804,31761,268,1382,0,0,82,46,83,1247,451,223,117,570,NYC,Brooklyn,1,0.036517533,0.002191052,150,1,373,151
36047049200,3293,54883.33333,1521,1772,1552,818,945,747,617,166,266,122,32.3,787,28875,304,679,0,0,47,162,190,779,381,255,168,921,NYC,Brooklyn,1,0.036440935,0.002186456,120,0,296,120
36047112400,3160,45142.85714,4,3156,1720,750,942,814,549,105,299,154,32.7,342,35503,334,734,0,0,77,131,60,1034,333,110,128,1000,NYC,Brooklyn,1,0.036392405,0.002547468,115,0,347,115
36047004400,2255,13264.70588,1812,443,1152,392,436,620,576,231,112,142,45.7,52,54688,447,463,0,0,97,61,19,462,578,276,71,144,NYC,Brooklyn,1,0.036363636,0.006181818,82,0,177,82
36047075600,2123,30328.57,1718,405,1101,663,423,536,433,68,166,72,34.4,179,42369,446,364,0,13,44,63,31,399,376,259,55,213,NYC,Brooklyn,1,0.03626943,0.00253886,77,0,191,77
36047072600,2159,19627.27,61,2098,1157,412,496,524,577,150,159,115,42,207,37299,348,573,0,0,17,0,30,757,325,155,184,65,NYC,Brooklyn,1,0.036127837,0.003974063,78,0,213,78
36047049100,6459,80737.5,1022,5437,3290,1084,1654,1472,1619,630,840,342,42,1167,30616,472,1945,0,0,164,43,652,1911,445,190,351,1320,NYC,Brooklyn,1,0.036073696,0.002885896,231,2,672,233
36047060600,2610,37285.71,1706,904,1566,368,600,795,610,237,283,158,45,543,29286,324,629,0,29,127,84,46,766,648,337,183,543,NYC,Brooklyn,1,0.036015326,0.002521073,94,0,444,94
36047029200,2814,35175,1319,1495,1450,533,687,914,489,191,233,127,37.9,807,30346,307,794,0,25,54,20,293,581,486,137,134,618,NYC,Brooklyn,1,0.035891969,0.002871357,100,1,370,101
36047119400,3960,56571.42857,92,3868,2408,1448,1065,832,505,110,296,144,26.4,652,26313,304,928,0,0,37,33,115,1044,247,83,187,1490,NYC,Brooklyn,1,0.035858586,0.002510101,142,0,294,142
36047089800,1676,27933.33,30,1646,988,390,389,493,339,65,253,77,37.7,341,24074,148,517,0,0,11,0,58,565,149,93,144,415,NYC,Brooklyn,1,0.035799523,0.002147972,60,0,160,60
36047119600,5203,43358.33,117,5086,2486,1327,1162,1590,948,176,511,147,35.7,795,30047,578,1311,0,0,93,74,263,1878,264,114,146,1283,NYC,Brooklyn,1,0.035748607,0.004289833,184,2,637,186
36047042200,3501,38900,2519,982,1573,920,914,935,609,123,189,89,32.8,916,30115,419,820,0,9,197,118,149,841,559,190,152,453,NYC,Brooklyn,1,0.035704085,0.003213368,122,3,426,125
36047036600,4995,55500,2164,2831,2462,1141,1110,1429,881,434,278,276,38,1636,24571,568,1033,0,8,348,31,242,1425,762,227,114,1477,NYC,Brooklyn,1,0.035635636,0.003207207,178,0,749,178
36047083600,2109,26362.5,23,2086,1186,457,444,615,457,136,256,128,42.6,286,36655,411,632,0,8,26,7,65,748,215,96,129,203,NYC,Brooklyn,1,0.035561878,0.00284495,75,0,196,75
36047123700,6610,55083.33333,5698,912,2996,3815,1660,972,132,31,30,29,13.4,406,17904,372,557,0,112,760,88,296,1102,268,127,77,3898,NYC,Brooklyn,1,0.035552194,0.004266263,235,0,1026,235
36047055200,3098,51633.33,2115,983,1520,531,891,831,613,232,388,342,38.8,560,32038,314,960,0,0,78,31,90,844,575,331,160,734,NYC,Brooklyn,1,0.035506779,0.002130407,109,1,441,110
36047026300,1865,37300,308,1557,971,334,715,407,339,70,247,53,31.9,112,31439,139,688,0,28,39,47,45,512,351,125,122,418,NYC,Brooklyn,1,0.03538874,0.001769437,66,0,225,66
36047048200,5316,66450,2438,2878,2557,1207,1464,1236,1041,368,361,254,34.8,1237,23964,635,1047,0,69,313,34,409,872,877,502,196,1481,NYC,Brooklyn,1,0.035364936,0.002829195,188,0,601,188
36047117400,4451,55637.5,51,4400,2233,1048,1466,1205,624,108,277,90,28.1,857,27664,461,1217,0,12,148,74,166,1612,133,85,136,1137,NYC,Brooklyn,1,0.035272972,0.002821838,157,0,421,157
36047019700,3632,51885.71,1762,1870,1749,549,819,1313,738,213,352,90,40.5,306,61788,210,1471,0,87,88,53,21,532,961,897,152,483,NYC,Brooklyn,1,0.035242291,0.002466961,128,0,283,128
36047034500,3188,53133.33333,159,3029,1845,730,1027,825,501,105,183,116,32.7,716,24589,295,763,0,14,148,0,65,1226,193,233,112,1116,NYC,Brooklyn,1,0.035131744,0.002107905,112,0,273,112
36047029300,3419,56983.33333,140,3279,2049,735,946,849,649,240,559,148,35.3,143,30148,248,1048,0,15,72,23,86,978,464,230,345,1075,NYC,Brooklyn,1,0.035097982,0.002105879,120,0,245,120
36047037000,4303,33100,2538,1765,2232,1000,728,1286,984,305,225,267,41,553,42391,792,950,0,0,120,43,145,1070,824,310,116,422,NYC,Brooklyn,1,0.035091796,0.004561934,150,1,617,151
36047015000,1487,29740,1120,367,834,282,268,382,316,239,76,124,45.2,131,51082,280,318,0,0,43,40,61,452,202,178,15,146,NYC,Brooklyn,1,0.034969738,0.001748487,52,0,136,52
36047074200,3491,49871.43,1430,2061,1808,1025,801,757,758,150,274,112,33.3,324,32899,492,799,0,6,155,54,110,902,448,164,128,382,NYC,Brooklyn,1,0.034947007,0.00244629,121,1,376,122
36047045400,1836,36720,1294,542,979,553,401,358,382,142,64,125,31.1,385,23864,223,393,0,12,96,0,113,364,212,149,82,489,NYC,Brooklyn,1,0.034858388,0.001742919,62,2,279,64
36047079602,4870,97400,381,4489,2655,1192,1335,1240,935,168,400,272,34.1,858,32092,321,1619,0,42,27,79,155,1615,590,199,273,1216,NYC,Brooklyn,1,0.034702259,0.001735113,168,1,438,169
36047038500,3462,49457.14,409,3053,1708,737,1163,816,567,179,293,273,32.9,56,40643,224,1336,0,32,50,32,135,828,700,139,196,910,NYC,Brooklyn,1,0.034662045,0.002426343,120,0,293,120
36047067200,1704,24342.85714,174,1530,963,379,390,514,347,74,172,65,39.3,320,35300,310,379,0,0,0,6,113,458,118,137,89,246,NYC,Brooklyn,1,0.034624413,0.002423709,59,0,258,59
36047049900,1766,35320,1235,531,798,180,716,650,168,52,76,73,34.8,316,52057,107,775,4,58,148,55,22,347,585,172,108,128,NYC,Brooklyn,1,0.034541336,0.001727067,61,0,371,61
