"GEOID","pop_dens","minority_dens","female_dens","genz_dens","millenial_dens","genx_dens","boomer_dens","retiree_dens","divsep_dens","widowed_dens","median_age","foreign_dens","median_earnings","cars_dens","trans_dens","mbike_dens","bike_dens","walk_dens","wfm_dens","lowedu_dens","hsged_dens","bs_dens","grad_dens","unemp_dens","pov_dens","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"6037139702",1715.78947368421,249.415204678363,893.27485380117,405.263157894737,127.485380116959,453.216374269006,517.543859649123,212.280701754386,129.53216374269,83.9181286549708,49.6,88.5964912280702,63598,615.789473684211,6.72514619883041,0,0,1.75438596491228,86.5497076023392,4.3859649122807,262.865497076023,394.736842105263,225.146198830409,47.0760233918129,100,"LA",71,7,3,0,7,0
"6037241002",14496.2962962963,14477.7777777778,7555.55555555555,5092.59259259259,3425.92592592593,3629.62962962963,1937.03703703704,411.111111111111,1225.92592592593,618.518518518518,28.6,2325.92592592593,21797,3977.77777777778,433.333333333333,0,0,48.1481481481481,40.7407407407407,785.185185185185,3418.51851851852,233.333333333333,96.2962962962963,974.074074074074,3744.44444444444,"LA",242,57,22,4,53,4
"6037267404",28172.7272727273,10327.2727272727,12127.2727272727,2881.81818181818,12100,8118.18181818182,3327.27272727273,1745.45454545455,2318.18181818182,563.636363636364,33.8,3590.90909090909,44617,11827.2727272727,936.363636363636,0,272.727272727273,2736.36363636364,1409.09090909091,472.727272727273,3727.27272727273,9781.81818181818,4109.09090909091,2118.18181818182,5100,"LA",81,27,18,0,27,0
"6037195802",17281.25,15500,8206.25,3200,5387.5,4393.75,3237.5,1062.5,1225,743.75,35.2,4775,25524,6968.75,1000,31.25,31.25,212.5,362.5,1118.75,4306.25,2187.5,606.25,887.5,2918.75,"LA",106,21,6,0,21,0
"6037134201",7405.35714285714,4912.5,3850,1719.64285714286,1848.21428571429,1873.21428571429,1582.14285714286,382.142857142857,733.928571428571,357.142857142857,37.2,1400,39000,3208.92857142857,42.8571428571429,0,26.7857142857143,0,294.642857142857,398.214285714286,2183.92857142857,862.5,335.714285714286,221.428571428571,646.428571428571,"LA",177,22,12,0,20,2
"6037131702",14514.2857142857,10735.7142857143,7121.42857142857,3125,3714.28571428571,4089.28571428571,2392.85714285714,1192.85714285714,1875,317.857142857143,36.5,2335.71428571429,25619,5596.42857142857,328.571428571429,0,46.4285714285714,117.857142857143,121.428571428571,1225,3667.85714285714,1392.85714285714,503.571428571428,664.285714285714,3935.71428571429,"LA",164,14,5,0,14,0
"6037119002",10452.3076923077,9830.76923076923,5209.23076923077,2156.92307692308,3161.53846153846,2693.84615384615,1838.46153846154,601.538461538462,576.923076923077,398.461538461538,34.4,2427.69230769231,26637,4621.53846153846,83.0769230769231,12.3076923076923,73.8461538461538,15.3846153846154,240,1136.92307692308,2678.46153846154,610.769230769231,147.692307692308,540,1112.30769230769,"LA",243,24,13,1,23,1
"6037135114",9587.75510204082,4751.02040816327,4893.87755102041,1263.26530612245,3910.20408163265,1716.32653061224,1804.08163265306,893.877551020408,1344.89795918367,369.387755102041,33.4,3406.12244897959,67460,3271.42857142857,310.204081632653,0,87.7551020408163,473.469387755102,132.65306122449,259.183673469388,1410.20408163265,3200,1628.57142857143,893.877551020408,2024.48979591837,"LA",256,37,13,1,36,1
"6037104201",11009.5238095238,10928.5714285714,5416.66666666667,3100,3123.80952380952,2933.33333333333,1426.19047619048,426.190476190476,845.238095238095,264.285714285714,31.5,3397.61904761905,20547,3652.38095238095,300,0,0,133.333333333333,64.2857142857143,902.380952380952,2526.19047619048,276.190476190476,33.3333333333333,621.428571428571,2869.04761904762,"LA",116,17,7,0,17,0
"6037242300",19070.8333333333,18620.8333333333,10650,6683.33333333333,4333.33333333333,5454.16666666667,2129.16666666667,470.833333333333,1679.16666666667,604.166666666667,24.9,4870.83333333333,21399,5108.33333333333,1112.5,0,0,0,120.833333333333,679.166666666667,4216.66666666667,791.666666666667,0,1045.83333333333,7500,"LA",150,27,14,1,25,2
"6037124203",20392.3076923077,14969.2307692308,9638.46153846154,3392.30769230769,6930.76923076923,5669.23076923077,3676.92307692308,723.076923076923,2023.07692307692,453.846153846154,34.4,5453.84615384615,21488,8761.53846153846,1430.76923076923,0,107.692307692308,315.384615384615,546.153846153846,1300,6307.69230769231,1430.76923076923,246.153846153846,615.384615384615,4730.76923076923,"LA",47,4,1,0,4,0
"6037111302",8855,4038.33333333333,4513.33333333333,1356.66666666667,2938.33333333333,1828.33333333333,1733.33333333333,998.333333333333,845,563.333333333333,37.4,708.333333333333,35186,3636.66666666667,170,18.3333333333333,0,88.3333333333333,130,218.333333333333,1915,1713.33333333333,855,350,1235,"LA",104,17,9,0,17,0
"6037109300",7239.58333333333,5093.75,3620.83333333333,1529.16666666667,1545.83333333333,2333.33333333333,1372.91666666667,458.333333333333,533.333333333333,368.75,39.6,545.833333333333,32250,2935.41666666667,104.166666666667,0,0,50,156.25,229.166666666667,2306.25,893.75,385.416666666667,654.166666666667,495.833333333333,"LA",76,11,9,0,10,1
"6037211910",96800,90820,46600,18800,36640,30700,9520,1140,8380,1620,31,48480,20525,27900,18220,200,160,2740,3660,4100,21540,11200,1700,4860,24680,"LA",85,17,8,0,17,0
"6037271400",8150,2329.54545454545,3788.63636363636,1697.72727272727,956.818181818182,2545.45454545455,2190.90909090909,759.090909090909,529.545454545455,261.363636363636,45.8,100,51801,2452.27272727273,261.363636363636,34.0909090909091,77.2727272727273,40.9090909090909,602.272727272727,9.09090909090909,1843.18181818182,2265.90909090909,1043.18181818182,370.454545454545,752.272727272727,"LA",74,13,3,0,13,0
"6037134421",4707.31707317073,1491.46341463415,2392.68292682927,1168.29268292683,497.560975609756,1485.36585365854,1203.65853658537,352.439024390244,296.341463414634,256.09756097561,46.9,240.243902439024,54675,1854.87804878049,50,0,0,0,150,32.9268292682927,902.439024390244,1052.43902439024,582.926829268293,134.146341463415,265.853658536585,"LA",26,4,3,1,3,1
"6037262301",604.761904761905,155.753968253968,368.650793650794,118.253968253968,145.833333333333,140.079365079365,116.071428571429,84.5238095238095,39.484126984127,18.8492063492063,40.2,32.3412698412698,60398,170.436507936508,1.19047619047619,0,0,42.8571428571429,25.9920634920635,3.17460317460317,48.8095238095238,114.484126984127,99.4047619047619,9.12698412698413,44.6428571428571,"LA",54,8,0,0,7,1
"6037201504",15928.5714285714,14892.8571428571,7414.28571428571,3735.71428571429,4835.71428571429,4042.85714285714,2535.71428571429,778.571428571428,1107.14285714286,664.285714285714,33.8,3800,18719,5757.14285714286,628.571428571429,0,128.571428571429,150,214.285714285714,971.428571428571,3285.71428571429,1085.71428571429,207.142857142857,750,5257.14285714286,"LA",37,2,1,0,2,0
"6037216402",33633.3333333333,8544.44444444445,17211.1111111111,3355.55555555556,10788.8888888889,10188.8888888889,5588.88888888889,3711.11111111111,3966.66666666667,3044.44444444444,38.7,2455.55555555556,45100,17855.5555555556,266.666666666667,0,0,1077.77777777778,1022.22222222222,1011.11111111111,7933.33333333333,10222.2222222222,4400,1077.77777777778,4566.66666666667,"LA",83,16,9,0,16,0
"6037197420",14608.3333333333,10983.3333333333,7050,2012.5,5179.16666666667,4391.66666666667,2225,800,1370.83333333333,287.5,35.2,2100,30359,5004.16666666667,862.5,0,166.666666666667,137.5,600,391.666666666667,2883.33333333333,2741.66666666667,1062.5,862.5,2958.33333333333,"LA",95,12,6,0,12,0
"6037102103",4065.21739130435,923.913043478261,2126.08695652174,486.95652173913,958.695652173913,1091.30434782609,1228.26086956522,300,389.130434782609,247.826086956522,48.2,404.347826086957,38875,1908.69565217391,8.69565217391304,0,10.8695652173913,0,158.695652173913,93.4782608695652,1334.78260869565,910.869565217391,297.826086956522,352.173913043478,273.913043478261,"LA",36,5,1,0,5,0
"6037139802",1708.08510638298,298.723404255319,900.425531914894,338.297872340425,221.702127659574,498.297872340425,452.765957446808,197.021276595745,144.68085106383,106.808510638298,48.6,82.5531914893617,64722,642.553191489362,2.5531914893617,0,0,0,100.425531914894,42.1276595744681,328.510638297872,392.765957446808,222.553191489362,32.3404255319149,62.1276595744681,"LA",43,2,0,0,2,0
"6037181500",9045.2380952381,6154.7619047619,4407.14285714286,1695.2380952381,1783.33333333333,2700,2140.47619047619,726.190476190476,830.952380952381,847.619047619048,43.1,516.666666666667,42568,3845.2380952381,273.809523809524,0,0,119.047619047619,361.904761904762,342.857142857143,2466.66666666667,1240.47619047619,1102.38095238095,619.047619047619,409.52380952381,"LA",108,24,15,0,24,0
"6037980005",0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"LA",12,3,0,0,3,0
"6037109800",9444.44444444444,7035.18518518518,4803.7037037037,1853.7037037037,2053.7037037037,2900,1794.44444444444,842.592592592592,1087.03703703704,561.111111111111,40,1096.2962962963,32218,4211.11111111111,261.111111111111,0,35.1851851851852,24.0740740740741,148.148148148148,466.666666666667,3020.37037037037,918.518518518518,431.481481481481,129.62962962963,1170.37037037037,"LA",110,14,2,1,13,1
"6037702901",11374.4186046512,3212.79069767442,5288.37209302326,893.023255813953,3691.86046511628,3606.97674418605,2894.18604651163,288.372093023256,2304.6511627907,474.418604651163,39.1,1694.18604651163,61818,5723.25581395349,108.139534883721,23.2558139534884,83.7209302325581,79.0697674418605,1081.39534883721,205.813953488372,2146.51162790698,3740.6976744186,1870.93023255814,539.53488372093,1891.86046511628,"LA",68,16,6,0,15,1
"6037214503",36855.5555555556,20877.7777777778,20166.6666666667,7111.11111111111,11088.8888888889,11500,5477.77777777778,1677.77777777778,3800,500,36.1,12044.4444444444,46205,15955.5555555556,622.222222222222,0,255.555555555556,988.888888888889,2011.11111111111,277.777777777778,4755.55555555556,13055.5555555556,4755.55555555556,1433.33333333333,3811.11111111111,"LA",49,8,6,0,8,0
"6037274100",17683.3333333333,6070.83333333333,9575,2175,6879.16666666667,3945.83333333333,3958.33333333333,725,3141.66666666667,437.5,34.7,1637.5,61003,9662.5,204.166666666667,270.833333333333,183.333333333333,808.333333333333,800,50,3295.83333333333,5245.83333333333,2766.66666666667,204.166666666667,1987.5,"LA",304,79,18,0,79,0
"6037127220",18684,15508,9264,4212,3864,5624,4044,940,2464,1020,40.2,6236,21499,6412,1312,0,180,152,580,1036,4968,1972,360,944,5376,"LA",229,44,19,2,42,2
"6037701801",8553.42465753425,5882.19178082192,4850.68493150685,1535.61643835616,2664.38356164384,2549.31506849315,1258.90410958904,545.205479452055,926.027397260274,415.068493150685,35.3,1649.31506849315,38448,2743.83561643836,330.13698630137,87.6712328767123,282.191780821918,338.356164383562,169.86301369863,386.301369863014,2060.27397260274,1600,598.630136986301,630.13698630137,1536.98630136986,"LA",25,8,1,0,8,0
"6037275602",9180.41237113402,5044.32989690722,4846.39175257732,1605.15463917526,3118.55670103093,3236.0824742268,1094.84536082474,125.773195876289,540.20618556701,122.680412371134,34.3,1136.0824742268,76047,4714.43298969072,45.360824742268,0,63.9175257731959,148.453608247423,274.226804123711,0,739.175257731959,2744.32989690722,1808.24742268041,417.525773195876,1136.0824742268,"LA",173,34,11,1,33,1
"6037215101",19664.2857142857,8535.71428571428,11985.7142857143,1271.42857142857,11028.5714285714,5614.28571428571,1300,450,1935.71428571429,292.857142857143,30.4,3385.71428571429,42294,9221.42857142857,1421.42857142857,0,85.7142857142857,1035.71428571429,1200,42.8571428571429,2242.85714285714,9107.14285714286,2921.42857142857,992.857142857143,3600,"LA",149,43,13,1,41,2
"6037293301",8718.18181818182,5957.57575757576,4072.72727272727,1372.72727272727,1957.57575757576,2060.60606060606,2651.51515151515,675.757575757576,818.181818181818,490.909090909091,49,803.030303030303,31271,4157.57575757576,0,0,0,0,81.8181818181818,351.515151515152,2487.87878787879,1866.66666666667,487.878787878788,221.212121212121,872.727272727273,"LA",79,16,4,0,16,0
"6037211703",70742.8571428571,64128.5714285714,36600,9771.42857142857,23171.4285714286,23957.1428571429,10528.5714285714,3314.28571428571,7857.14285714286,2928.57142857143,38,28028.5714285714,23424,30328.5714285714,9171.42857142857,0,900,1771.42857142857,628.571428571429,2285.71428571429,19185.7142857143,14214.2857142857,3442.85714285714,2657.14285714286,8157.14285714286,"LA",86,14,3,0,14,0
"6037125600",6620.51282051282,2261.53846153846,3297.4358974359,1064.10256410256,1207.69230769231,2179.48717948718,1574.35897435897,594.871794871795,935.897435897436,284.615384615385,46.1,433.333333333333,36924,2912.82051282051,82.051282051282,0,17.9487179487179,82.051282051282,482.051282051282,79.4871794871795,1769.23076923077,2261.53846153846,453.846153846154,128.205128205128,876.923076923077,"LA",44,7,1,0,7,0
"6037231300",20568,20168,10716,4928,5336,6208,3500,596,2184,644,35,5692,19483,7028,1112,0,84,124,312,1904,4908,904,184,864,7524,"LA",226,36,18,2,34,2
"6037191902",10017.8571428571,2928.57142857143,5446.42857142857,1853.57142857143,2975,2882.14285714286,2039.28571428571,267.857142857143,1175,417.857142857143,36.2,760.714285714286,59133,4707.14285714286,82.1428571428571,0,128.571428571429,275,900,71.4285714285714,2135.71428571429,3025,1521.42857142857,300,1014.28571428571,"LA",232,35,13,0,35,0
"6037111204",4966.92913385827,1995.27559055118,2496.06299212598,994.488188976378,951.968503937008,1207.08661417323,1292.12598425197,521.259842519685,290.551181102362,159.055118110236,46.3,249.606299212598,52773,1948.03149606299,39.3700787401575,7.8740157480315,1.5748031496063,46.4566929133858,150.393700787402,95.2755905511811,928.346456692913,1261.41732283465,470.07874015748,143.307086614173,157.48031496063,"LA",225,22,6,0,22,0
"6037219010",17911.7647058824,16958.8235294118,9700,4652.94117647059,4182.35294117647,5358.82352941176,2923.52941176471,794.117647058823,1352.94117647059,1135.29411764706,35.5,3994.11764705882,25554,6729.41176470588,694.117647058824,0,17.6470588235294,176.470588235294,311.764705882353,811.764705882353,5382.35294117647,1035.29411764706,394.117647058823,941.176470588235,5035.29411764706,"LA",181,31,23,0,31,0
"6037275500",19193.1034482759,16562.0689655172,10531.0344827586,4331.03448275862,5558.62068965517,4475.86206896552,3748.27586206897,1079.31034482759,1662.06896551724,696.551724137931,32.9,3851.72413793103,21431,6406.89655172414,1168.96551724138,0,0,241.379310344828,189.655172413793,800,4062.06896551724,2624.13793103448,882.758620689655,1355.1724137931,5000,"LA",58,19,13,1,18,1
"6037277400",6576,6348,3488,1420,2428,1988,632,108,856,192,28.9,912,22760,2828,228,40,4,64,100,340,1616,820,296,416,1412,"LA",68,5,2,0,5,0
"6037701701",13480,5404,7512,2132,3360,3964,2808,1216,2012,704,39.7,1220,49472,5244,348,68,380,472,1120,72,3224,3732,2088,792,1112,"LA",9,4,2,0,4,0
"6037192510",29738.4615384615,28061.5384615385,13453.8461538462,6300,7176.92307692308,10215.3846153846,4653.84615384615,1392.30769230769,2838.46153846154,1076.92307692308,36.6,11830.7692307692,21196,11792.3076923077,2523.07692307692,0,0,207.692307692308,384.615384615385,1792.30769230769,6238.46153846154,4838.46153846154,723.076923076923,1538.46153846154,6007.69230769231,"LA",179,31,13,0,31,0
"6037264103",30555.5555555556,6500,15211.1111111111,3766.66666666667,10400,9322.22222222222,5577.77777777778,1488.88888888889,3255.55555555556,855.555555555556,37.1,3155.55555555556,53723,13333.3333333333,1100,44.4444444444444,533.333333333333,677.777777777778,2044.44444444444,422.222222222222,3300,11422.2222222222,5244.44444444444,2544.44444444444,4422.22222222222,"LA",91,17,5,0,17,0
"6037236400",8255.76923076923,7807.69230769231,4926.92307692308,1234.61538461538,1886.53846153846,2246.15384615385,1817.30769230769,1071.15384615385,1259.61538461538,440.384615384615,47,321.153846153846,35610,3011.53846153846,176.923076923077,0,0,0,278.846153846154,76.9230769230769,2309.61538461538,1655.76923076923,1101.92307692308,284.615384615385,892.307692307692,"LA",86,9,5,0,9,0
"6037183401",12215.7894736842,9921.05263157895,5863.15789473684,2121.05263157895,3347.36842105263,3178.94736842105,2405.26315789474,1163.15789473684,636.842105263158,878.947368421053,39,1236.84210526316,23438,4752.63157894737,231.578947368421,84.2105263157895,121.052631578947,484.210526315789,357.894736842105,652.631578947368,3152.63157894737,2457.89473684211,489.473684210526,863.157894736842,1089.47368421053,"LA",100,17,7,0,17,0
"6037115401",8087.83783783784,5264.86486486487,3871.62162162162,2158.10810810811,2013.51351351351,2529.72972972973,958.108108108108,428.378378378378,483.783783783784,110.810810810811,33.9,1916.21621621622,30428,3306.75675675676,197.297297297297,0,0,24.3243243243243,91.8918918918919,182.432432432432,2239.18918918919,1060.81081081081,355.405405405405,243.243243243243,1608.10810810811,"LA",244,33,13,0,32,1
"6037128802",12943.2432432432,4467.56756756757,6986.48648648649,2875.67567567568,2764.86486486487,4405.40540540541,2010.81081081081,886.486486486486,1635.13513513514,951.351351351351,36.6,1445.94594594595,51649,6710.81081081081,86.4864864864865,0,0,86.4864864864865,627.027027027027,0,2278.37837837838,4343.24324324324,1410.81081081081,272.972972972973,532.432432432432,"LA",250,38,17,1,37,1
"6037131010",15353.6585365854,12475.6097560976,7829.26829268293,4051.21951219512,4790.24390243903,4451.21951219512,1609.75609756098,451.219512195122,1229.26829268293,351.219512195122,30.2,4036.58536585366,22796,6068.29268292683,590.243902439024,12.1951219512195,148.780487804878,82.9268292682927,192.682926829268,731.707317073171,3982.92682926829,1246.34146341463,304.878048780488,807.317073170732,3885.36585365854,"LA",239,46,22,1,44,2
"6037261102",1292.8338762215,239.413680781759,672.312703583062,223.452768729642,157.328990228013,352.117263843648,398.697068403909,161.237785016287,97.7198697068404,57.0032573289902,50.7,51.4657980456026,88281,463.517915309446,0,4.23452768729642,0,0,111.400651465798,16.2866449511401,171.986970684039,362.866449511401,231.921824104235,22.4755700325733,77.5244299674267,"LA",58,8,2,0,8,0
"6037273800",11203.4482758621,3844.8275862069,5500,1831.03448275862,3117.24137931035,4068.96551724138,1634.48275862069,551.724137931035,1020.68965517241,337.931034482759,38.5,1193.10344827586,57750,5068.96551724138,348.275862068966,72.4137931034483,382.758620689655,248.275862068966,565.51724137931,100,2386.20689655172,3441.37931034483,1610.34482758621,506.896551724138,879.310344827586,"LA",132,36,10,0,36,0
"6037120020",21242.8571428571,20738.0952380952,11233.3333333333,5942.85714285714,5766.66666666667,6247.61904761905,2747.61904761905,538.095238095238,838.095238095238,480.952380952381,31.8,10252.380952381,20224,6947.61904761905,933.333333333333,0,95.2380952380952,566.666666666667,238.095238095238,442.857142857143,4209.52380952381,2161.90476190476,290.47619047619,1376.19047619048,5471.42857142857,"LA",298,47,30,1,46,1
"6037272100",9791.30434782609,3854.34782608696,4832.60869565217,2200,1621.73913043478,3623.91304347826,1678.26086956522,667.391304347826,865.217391304348,304.347826086957,40.6,860.869565217391,44024,4017.39130434783,154.347826086957,43.4782608695652,93.4782608695652,52.1739130434783,456.521739130435,100,1584.78260869565,2291.30434782609,1417.39130434783,200,1104.34782608696,"LA",227,61,14,0,61,0
"6037213401",66125,65412.5,33250,15537.5,19075,20475,9875,1162.5,5825,1225,33.4,33325,17226,22237.5,12775,0,600,562.5,462.5,4012.5,15087.5,5012.5,1087.5,4362.5,12050,"LA",60,20,7,0,20,0
"6037267402",29937.5,12037.5,15750,1493.75,14806.25,8137.5,4425,1075,3925,562.5,33.3,2468.75,40595,16831.25,3656.25,0,243.75,556.25,1450,568.75,3475,11068.75,6143.75,1481.25,3325,"LA",142,42,29,0,42,0
"6037265301",16748.3870967742,12361.2903225806,9670.96774193548,382.258064516129,16366.1290322581,0,0,0,19.3548387096774,0,19.3,2887.09677419355,2499,600,111.290322580645,16.1290322580645,40.3225806451613,2330.64516129032,159.677419354839,0,67.741935483871,12.9032258064516,16.1290322580645,1490.32258064516,0,"LA",66,16,3,0,16,0
"6037269300",4905.88235294118,877.647058823529,2527.05882352941,1448.23529411765,582.352941176471,1382.35294117647,1138.82352941176,354.117647058824,344.705882352941,114.117647058824,41.6,249.411764705882,72339,1930.58823529412,0,0,0,9.41176470588235,292.941176470588,14.1176470588235,350.588235294118,1122.35294117647,909.411764705882,14.1176470588235,227.058823529412,"LA",91,19,10,0,19,0
"6037124500",10112.9032258065,5012.90322580645,5064.51612903226,2087.09677419355,2719.35483870968,2867.74193548387,2116.12903225806,322.58064516129,1258.06451612903,312.903225806452,37.1,858.064516129032,37444,4180.64516129032,516.129032258065,32.258064516129,0,25.8064516129032,722.58064516129,122.58064516129,2890.32258064516,2012.90322580645,925.806451612903,483.870967741935,861.290322580645,"LA",98,16,7,0,16,0
"6037197600",16006.6666666667,11933.3333333333,7373.33333333333,3026.66666666667,5513.33333333333,5100,2020,346.666666666667,1466.66666666667,433.333333333333,33.2,2833.33333333333,35390,6906.66666666667,1033.33333333333,0,286.666666666667,380,593.333333333333,673.333333333333,3320,3806.66666666667,1186.66666666667,886.666666666667,2300,"LA",204,49,16,0,49,0
"6037113211",1383.62989323843,451.601423487544,729.893238434164,236.298932384342,200,373.665480427046,461.921708185053,111.743772241993,142.348754448399,60.4982206405694,49.3,33.8078291814947,56444,559.430604982206,23.4875444839858,4.62633451957295,0,0,74.3772241992882,31.3167259786477,351.957295373665,320.284697508897,161.565836298932,50.1779359430605,73.6654804270463,"LA",121,10,1,0,10,0
"6037980022",0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"LA",69,4,1,0,3,1
"6037108103",2974.74747474747,996.969696969697,1500,488.888888888889,402.020202020202,803.030303030303,1023.23232323232,257.575757575758,84.8484848484848,112.121212121212,51.4,111.111111111111,57500,1314.14141414141,26.2626262626263,0,0,11.1111111111111,124.242424242424,74.7474747474748,404.040404040404,926.262626262626,450.505050505051,59.5959595959596,70.7070707070707,"LA",36,2,0,0,2,0
"6037269907",27000,17145.4545454545,12372.7272727273,3436.36363636364,13045.4545454545,7145.45454545455,3236.36363636364,136.363636363636,3981.81818181818,418.181818181818,31.9,4054.54545454545,40039,14827.2727272727,1418.18181818182,0,363.636363636364,427.272727272727,354.545454545455,381.818181818182,7500,5681.81818181818,3381.81818181818,600,4263.63636363636,"LA",74,20,5,0,20,0
"6037275311",11875,6406.25,6558.33333333333,1672.91666666667,3043.75,3539.58333333333,2920.83333333333,697.916666666667,1014.58333333333,279.166666666667,43.2,1666.66666666667,42005,6322.91666666667,345.833333333333,0,125,220.833333333333,425,360.416666666667,3083.33333333333,2835.41666666667,1316.66666666667,325,843.75,"LA",147,25,11,0,25,0
"6037228320",23792.3076923077,23792.3076923077,11592.3076923077,7461.53846153846,8030.76923076923,5838.46153846154,1992.30769230769,469.230769230769,1415.38461538462,523.076923076923,27.9,8261.53846153846,16440,6561.53846153846,2653.84615384615,0,92.3076923076923,515.384615384615,184.615384615385,1707.69230769231,4584.61538461538,400,0,761.538461538462,9369.23076923077,"LA",144,31,18,0,31,0
"6037111202",7570.83333333333,4272.22222222222,3662.5,1829.16666666667,1506.94444444444,2161.11111111111,1431.94444444444,641.666666666667,587.5,408.333333333333,41.1,556.944444444444,33805,2780.55555555556,20.8333333333333,0,15.2777777777778,25,306.944444444444,173.611111111111,2002.77777777778,1509.72222222222,305.555555555556,256.944444444444,554.166666666667,"LA",190,25,13,0,25,0
"6037185203",15957.1428571429,14828.5714285714,8261.90476190476,3719.04761904762,4890.47619047619,3976.19047619048,2695.2380952381,676.190476190476,1700,561.904761904762,32.9,4009.52380952381,21081,5871.42857142857,1114.28571428571,42.8571428571429,28.5714285714286,209.52380952381,76.1904761904762,1100,3333.33333333333,1600,152.380952380952,1271.42857142857,2928.57142857143,"LA",72,12,6,0,11,1
"6037101110",10606.8181818182,4761.36363636364,5438.63636363636,2318.18181818182,2440.90909090909,3145.45454545455,2052.27272727273,650,1061.36363636364,497.727272727273,38.9,1193.18181818182,35497,4311.36363636364,93.1818181818182,0,0,22.7272727272727,156.818181818182,468.181818181818,2777.27272727273,847.727272727273,563.636363636364,463.636363636364,1436.36363636364,"LA",46,5,4,0,5,0
"6037222600",21984,20180,10424,4008,10692,4164,2480,640,912,560,25.3,5964,14445,5232,1944,0,972,652,100,1212,4124,1932,552,1272,8556,"LA",249,80,34,0,80,0
"6037143602",10436.3636363636,2552.27272727273,5236.36363636364,1640.90909090909,2163.63636363636,3354.54545454545,2263.63636363636,1013.63636363636,1331.81818181818,515.909090909091,44.3,795.454545454545,52683,4331.81818181818,18.1818181818182,88.6363636363636,0,43.1818181818182,797.727272727273,113.636363636364,1970.45454545455,3956.81818181818,1086.36363636364,536.363636363636,922.727272727273,"LA",142,27,7,0,27,0
"6037124105",19107.6923076923,12776.9230769231,9015.38461538462,4038.46153846154,6753.84615384615,4653.84615384615,3123.07692307692,538.461538461538,776.923076923077,392.307692307692,32.7,5215.38461538462,22566,6792.30769230769,1153.84615384615,0,76.9230769230769,200,207.692307692308,969.230769230769,5284.61538461538,2261.53846153846,569.230769230769,1269.23076923077,6561.53846153846,"LA",122,24,6,0,24,0
"6037125501",18600,8777.77777777778,8616.66666666667,2594.44444444444,7844.44444444444,5222.22222222222,2616.66666666667,322.222222222222,1561.11111111111,966.666666666667,33,2444.44444444444,30426,9611.11111111111,1333.33333333333,50,105.555555555556,233.333333333333,1011.11111111111,238.888888888889,4538.88888888889,4061.11111111111,1627.77777777778,894.444444444444,2388.88888888889,"LA",84,15,8,0,15,0
"6037224320",31400,30563.6363636364,16818.1818181818,8454.54545454545,10981.8181818182,6690.90909090909,3863.63636363636,1409.09090909091,1136.36363636364,1481.81818181818,30.2,11972.7272727273,17187,7936.36363636364,4209.09090909091,0,245.454545454545,709.090909090909,436.363636363636,2454.54545454545,6681.81818181818,736.363636363636,145.454545454545,2254.54545454545,10581.8181818182,"LA",175,41,22,1,40,1
"6037275102",17434.7826086957,13673.9130434783,8678.26086956522,3673.91304347826,6117.39130434783,5273.91304347826,1939.13043478261,430.434782608696,1121.73913043478,278.260869565217,32.8,5460.86956521739,22390,7117.39130434783,556.521739130435,0,308.695652173913,486.95652173913,530.434782608696,1273.91304347826,4130.4347826087,2295.65217391304,517.391304347826,795.652173913043,2426.08695652174,"LA",68,9,2,3,6,3
"6037208802",41762.5,37175,21025,8750,13387.5,10550,6762.5,2312.5,3325,2562.5,33.1,14500,19461,11625,8437.5,0,0,475,462.5,2850,7962.5,7450,1137.5,2575,12725,"LA",96,30,17,0,30,0
"6037600304",20070.5882352941,19552.9411764706,10600,7370.58823529412,5076.47058823529,4964.70588235294,2358.82352941176,300,1429.41176470588,494.117647058823,27.9,3629.41176470588,19176,5347.05882352941,1264.70588235294,0,76.4705882352941,176.470588235294,41.1764705882353,982.35294117647,5023.52941176471,394.117647058823,317.647058823529,664.705882352941,7952.94117647059,"LA",29,3,1,0,3,0
"6037980031",231.275720164609,146.502057613169,5.34979423868313,9.05349794238683,58.641975308642,113.58024691358,48.1481481481481,1.85185185185185,71.3991769547325,5.34979423868313,43.3,18.3127572016461,7349,5.34979423868313,0,0,0,2.67489711934156,0,12.7572016460905,119.135802469136,27.3662551440329,0,0,0,"LA",169,10,5,0,10,0
"6037264000",4169.44444444444,351.388888888889,2275,831.944444444444,561.111111111111,1077.77777777778,1169.44444444444,529.166666666667,272.222222222222,190.277777777778,48.5,122.222222222222,91786,1230.55555555556,100,0,22.2222222222222,68.0555555555556,330.555555555556,68.0555555555556,198.611111111111,1406.94444444444,681.944444444444,54.1666666666667,170.833333333333,"LA",192,50,12,0,50,0
"6037229200",25964.7058823529,25958.8235294118,13188.2352941176,7652.94117647059,7170.58823529412,7294.11764705882,3052.94117647059,794.117647058823,1711.76470588235,1488.23529411765,31.4,11035.2941176471,19080,8564.70588235294,1535.29411764706,0,329.411764705882,364.705882352941,876.470588235294,2105.88235294118,5347.05882352941,394.117647058823,170.588235294118,847.058823529412,8594.11764705882,"LA",150,27,18,0,27,0
