"GEOID","crime_idx","spend_alc","spend_trans","biz_alc","biz_resto","biz_lib","biz_groc","biz_health","biz_hotel","biz_retail","fastfood_6mo","fastfood_freq","road_maxspeed","road_meanspeed","road_maxlength","road_minlength","road_meanlength","road_totlanes","road_maxlanes","road_iri","road_bumps","road_aadt","road_sumlength","road_pci","road_pavewidth","road_vc","road_q","pop","sqmi","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths","pop_dens","race_white","race_minority","female","age_genz","age_millenial","age_genx","age_boomer","age_retiree","divsep","widowed","median_age","not_us_citizen","median_earnings","trav_cars","trav_trans","trav_motorcycle","trav_bike","trav_walk","trav_home","edu_lowedu","edu_hsged","edu_bs","edu_grad","unemp","below_pov"
"36005007300",95,362692,424181,1,1,6,3,5,0,17,2058,556,19,5.33947633,0.19832791,0.00188623,0.12156667,0.94108311,1.80298102,63.69154313,4.58808043,1436.813371,0.76758845,39.51391214,2.31619287,0.00301111,24.40555092,3779,0.05,"NYC",223,82,19,0,82,0,80920,63,3983,1916,1258,1199,846,585,158,311,68,29,987,19261,106,851,0,0,90,194,222,968,91,20,268,2184
"36047046202",29,407282,178715,0,4,2,2,1,0,21,1060,451,24,14.03761253,0.32950854,3.15e-05,0.19009974,1.58776738,1.99999995,0.11858969,1.04223666,4617.250502,1.04019363,76.43768771,4.01066144,0.1482573,25.698614,1808,0.07,"NYC",463,115,20,0,115,0,32871.4285714286,1915,386,1080,847,585,396,380,93,68,59,26.5,230,22412,277,346,0,17,144,63,51,471,255,175,46,544
"36061021800",117,1475496,876348,2,22,8,9,13,1,59,4680,1859,25,7.92907456,0.33904189,0.05834636,0.21417829,0.92284958,2.15264694,12.92402878,1.77582075,1928.974822,1.12665671,30.3103018,2.70697223,0.01970315,28.64881264,6744,0.07,"NYC",610,188,52,1,187,1,101571.428571429,1192,5918,3752,1359,2554,1905,946,346,633,210,32,866,45625,92,2540,0,46,197,198,212,1764,1059,738,480,2946
"36047096600",54,348149,256400,0,4,2,3,9,0,14,1481,619,6,2.0021753,0.40430955,0.00515088,0.28615602,0.52176154,1.00000021,18.4057657,18.49272391,1583.855876,0.98934178,30.02597483,1.79065176,0.08129014,26.94429542,2262,0.07,"NYC",319,131,18,0,128,3,34928.5714285714,117,2328,1285,609,776,492,463,105,205,94,31.9,397,32367,498,787,0,0,25,0,69,799,219,78,77,289
"36081019800",100,347972,256269,0,2,0,1,2,0,4,1991,832,14,7.28533365,0.30574557,0.00378538,0.18738304,0.85836559,1.96600468,14.90873764,3.57637348,665.8379132,0.68486043,40.76383756,2.14591397,0.00115804,25.80957945,2937,0.08,"NYC",260,97,12,0,97,0,38962.5,16,3101,1513,959,815,806,476,61,150,99,30.5,727,22650,443,605,0,0,53,11,196,764,175,59,228,1154
"36061003100",196,1011333,369099,1,19,10,9,74,2,97,2282,1093,25,14.19661266,0.59679163,8.18e-05,0.27739632,1.24605059,2.00000039,177.9870845,43.68121417,5440.451479,2.30874725,41.70480965,3.42751701,0.1383196,25.65179393,2547,0.08,"NYC",1323,198,77,0,198,0,34300,1661,1083,1483,203,1696,523,256,66,57,34,24.8,265,58906,80,693,5,0,379,94,56,145,517,381,109,163
"36047028800",77,602661,423040,2,17,5,7,3,0,59,2214,890,7,5.00074424,0.14786592,0.14780871,0.14783732,0.39639797,0.56871506,34.84676005,8.67613209,6018.439064,0.29589855,12.99277839,0.27983657,0.32422104,27.31239624,3331,0.06,"NYC",238,74,22,0,73,1,59666.6666666667,1578,2002,1648,609,1258,886,623,204,239,95,33.9,1300,29244,408,1082,0,0,147,35,286,920,586,204,74,648
"36081012601",43,398701,221592,0,6,0,2,2,0,8,1621,624,4,1.51914848,0.32171449,0.04927238,0.24744272,0.39355076,0.89697914,0.70821532,0.39754838,584.3503071,0.74425278,19.54853227,1.00493907,0.03501643,27.76402138,2446,0.06,"NYC",158,59,9,1,58,1,46633.3333333333,194,2604,1297,754,902,719,371,52,219,29,29.8,620,25544,393,726,0,0,34,55,62,843,298,34,153,439
"36047116600",122,390945,287919,0,9,0,2,0,0,15,1882,787,3,0.93021745,0.26750583,0.01946156,0.22787524,0.40208346,0.68591238,NA,NA,455.5964135,0.78822502,20.104173,1.00754785,0.02790985,25.49660105,2894,0.06,"NYC",242,124,19,0,123,1,49616.6666666667,87,2890,1514,1010,870,651,403,43,259,105,29.3,454,31991,239,877,0,0,52,33,87,991,292,57,160,649
"36061016500",99,5402622,2621294,1,32,11,5,35,1,66,4704,1737,25,14.369342,0.32832529,0.01427774,0.21654776,1.20204893,1.99999988,13.2170989,8.54469725,2860.407642,0.88177252,55.53557325,3.73022466,0.0930493,29.63341333,6638,0.08,"NYC",753,77,20,0,77,0,80312.5,4775,1650,3443,890,1123,2399,1376,637,779,202,46.6,596,87159,300,2983,0,16,131,320,53,658,1794,1634,141,422
"36005039000",104,421147,310161,0,10,3,4,2,1,19,1963,821,5,2.13965125,0.21101003,0.13125915,0.1920407,0.23552538,0.35168338,NA,0,209.7351101,0.55446005,10.7970823,0.68296605,0.00207136,25.9860776,3298,0.07,"NYC",180,54,14,0,52,2,40585.7142857143,61,2780,1529,762,720,888,389,82,399,89,32.4,411,26690,396,710,0,0,50,23,82,964,155,133,363,819
"36061002602",82,1961127,948678,2,20,1,4,0,1,38,3552,1338,25,12.0877644,0.2796581,0.01284772,0.23507239,0.98982826,1.99755783,NA,0,798.631332,0.90600603,49.49141301,4.01670889,NA,26.1660207,3845,0.04,"NYC",255,58,24,0,58,0,107225,2232,2057,2071,344,1624,1569,512,240,435,164,36.5,713,53769,150,1472,40,323,778,160,68,498,1651,666,80,650
"36085027706",69,802391,375363,2,13,4,6,10,0,38,2096,887,39,21.8329778,0.55125702,0.0002966,0.37597104,4.38558158,7.87510034,147.2750733,42.59654882,23365.87191,1.07673519,35.02670027,16.5760479,0.25724303,NA,NA,NA,"NYC",192,28,3,0,28,0,20611.7647058824,1904,1600,1664,774,817,1049,655,209,202,137,38,250,37243,1090,430,0,0,38,95,104,1108,482,236,72,461
"36047057600",33,630110,442308,0,5,2,2,14,0,23,1894,761,20,7.43473528,0.19999645,0.03125621,0.16927117,0.52182303,1.34918202,59.94828814,4.91431554,2521.715119,0.89125319,21.32389061,1.98209158,0.06929501,29.8866643,2985,0.06,"NYC",199,82,21,0,81,1,49983.3333333333,1543,1456,1501,484,622,917,730,246,149,109,42.9,732,36920,335,876,0,33,141,27,290,534,521,289,131,390
"36081133300",14,1141444,415545,3,15,1,4,6,0,29,2697,1174,10,1.62560012,0.8350786,3.69e-05,0.53406607,0.99360924,1.99692992,13.84338917,2.56511869,1211.450473,1.82050313,46.9338575,2.49749975,0.03665575,26.52865672,3487,0.26,"NYC",479,117,14,0,117,0,13803.7037037037,1982,1745,1929,651,780,964,1015,317,249,233,44,339,48036,860,603,0,0,29,99,186,669,865,526,121,360
"36047122000",112,768803,566200,1,10,2,5,3,0,24,3247,1357,25,9.02201571,0.50972513,0.00326097,0.29837488,1.72951718,2.00000078,0.00524617,0.72261226,2785.028914,4.21997076,77.37419005,4.95204554,0.02228389,20.52327837,5478,0.41,"NYC",531,223,31,1,222,1,14054.7619047619,0,5903,3149,1645,1747,1520,864,127,403,267,31.3,912,38654,1098,1495,0,0,45,63,92,2209,652,174,297,1202
"36005008500",122,510318,444567,2,19,2,5,5,0,35,3424,1146,13,4.5228574,0.30949203,0.02919793,0.21910019,0.69475176,1.048593,32.55830455,2.64086031,4344.662158,1.06300113,28.23219115,1.43671671,0.04725971,25.53683064,5878,0.07,"NYC",430,159,34,1,158,1,91514.2857142857,51,6355,3065,1723,1797,1562,1154,170,861,156,32.3,1439,20959,451,1495,0,14,253,31,285,1402,378,138,419,2467
"36047044700",96,527733,267481,1,19,0,3,1,1,35,1721,653,6,2.28651248,0.32559804,0.00345322,0.24225509,0.73601703,1.08532682,5.83928382,1.22386397,738.3730213,0.62812012,35.92664985,1.84004257,0.03901519,20.94352551,2568,0.06,"NYC",287,96,10,0,96,0,41966.6666666667,675,1843,1361,632,911,768,181,26,294,19,28.7,452,33456,74,1080,0,40,107,48,91,436,459,150,135,528
"36085011401",52,660884,433115,0,7,0,1,17,0,17,2155,901,35,20.57138776,0.51000003,0.00149296,0.34439967,1.91299556,3.94713057,56.91016627,10.33885522,10306.91453,1.21538952,59.4235499,11.08695998,0.23458215,NA,NA,NA,"NYC",373,114,20,0,114,0,14340,1346,1522,1577,584,756,771,611,146,387,158,39.1,316,30679,591,465,0,0,8,18,88,800,208,102,129,922
"36081009800",93,362122,254194,0,9,0,8,5,0,36,1735,697,5,2.80217712,0.52740217,0.08288232,0.32167336,0.24460097,0.37942602,NA,0,888.5202605,1.01190549,12.2300483,0.61150241,0.00519259,26.70221609,2876,0.05,"NYC",304,78,23,0,78,0,56880,77,2767,1407,687,556,961,570,70,190,98,39.4,760,26580,409,710,0,0,35,17,177,719,317,69,203,729
"36081066701",15,790148,316095,1,3,0,0,1,0,9,1929,780,25,14.13656667,0.30000001,0.00016148,0.23243425,1.47225888,2.00000004,168.8945086,14.69309052,10012.80576,0.88611394,45.26103755,3.68064421,NA,25.98555561,2508,0.1,"NYC",201,47,4,0,47,0,23440,1790,554,1238,541,549,626,368,260,263,109,38.4,197,44028,769,315,0,0,24,63,139,766,320,103,63,122
"36047072000",66,431443,317744,1,5,0,4,4,0,20,1548,647,8,1.36511358,0.31000001,0.00016635,0.19832397,1.17951663,2.00000008,12.10942747,1.96295914,931.1894919,0.71921392,51.10257569,3.4201798,0.02736117,24.09370654,2279,0.06,"NYC",440,122,37,0,122,0,36366.6666666667,180,2002,1261,662,431,672,255,162,247,141,35,385,37415,407,434,0,0,53,9,89,532,308,148,112,177
"36061014401",50,3759117,1407333,1,8,5,4,5,0,23,3674,1409,4,1.84274873,0.14000003,0.01787859,0.11403838,0.81633389,2.00000044,0.14278133,0.19037511,1117.080056,0.41542584,40.75461585,2.06359698,0.06148563,28.56945474,4941,0.03,"NYC",202,42,19,1,41,1,177800,4583,751,3133,780,1114,1397,1575,468,616,275,46,323,71885,250,1875,11,41,543,302,62,561,1609,1161,194,286
"36061014602",91,6661745,3232206,2,44,7,8,12,0,73,6288,2322,7,4.16909957,0.15205395,2.39e-06,0.13038887,0.74016008,1.19258003,68.92395258,27.81662133,3380.586033,0.4192246,8.99560896,10.27034982,0.00170735,27.27377159,7754,0.04,"NYC",277,43,10,0,43,0,193275,6168,1563,4592,959,2390,2811,1193,378,711,324,38,694,76124,229,4025,0,0,681,468,37,368,3068,1924,252,291
"36047112200",97,539969,397670,0,1,0,3,0,0,6,2314,967,14,7.12818806,0.20630727,0.01084196,0.16307843,0.57425416,1.14323221,NA,NA,1113.027425,0.47988835,28.71270803,2.35516009,0.06113103,26.5499009,3477,0.06,"NYC",124,35,15,0,35,0,63500,79,3731,2224,1113,815,1115,674,93,355,159,34.3,910,23653,190,1049,0,0,31,0,232,960,117,121,112,1299
"36061014000",81,6388925,2783627,0,46,8,11,59,0,125,5849,2180,6,5.33493924,0.3576751,0.01062947,0.27372964,0.89200623,1.50316211,2.27024058,22.41615479,4293.292672,0.94532835,20.7963788,3.48579817,0.12315316,28.21503052,8053,0.07,"NYC",905,107,58,2,105,2,116785.714285714,6632,1543,4618,1470,1733,2379,1767,826,500,238,40.9,814,92439,284,3031,0,32,564,456,38,990,2078,2110,217,582
"36081035300",52,448118,249057,0,6,5,3,0,0,12,1870,720,25,8.25201899,0.1584684,0.00291742,0.11598532,0.72453727,2.00000108,84.97631258,5.28168731,3528.398436,0.86497346,20.91203295,2.66568741,0.0694257,25.95640254,2650,0.06,"NYC",231,91,15,0,91,0,40533.3333333333,24,2408,1308,357,719,756,430,170,246,93,39.4,634,22409,409,517,0,14,30,51,214,858,94,37,134,570
"36047087401",72,476739,304419,0,5,2,1,0,0,8,2115,925,14,5.45345351,0.21604741,0.01719189,0.15777639,0.46753325,1.08023704,NA,0,1847.328135,0.86075787,24.09599987,1.27673374,0.07305572,25.58024557,3064,0.05,"NYC",240,80,18,0,80,0,65820,295,2996,1888,853,555,841,759,283,401,153,41.3,526,21287,232,783,0,0,184,41,88,1153,322,70,191,1229
"36005022703",68,232349,271739,1,3,1,2,7,0,11,962,260,20,7.50135184,0.13180539,0.00432608,0.09558713,0.51245596,3.10453489,21.12049427,0.57449305,16247.67092,0.39792249,24.67581006,5.72588634,0.17559036,24.61173509,1524,0.02,"NYC",128,40,14,0,40,0,88750,106,1669,892,558,471,504,183,59,189,67,30.4,686,31145,203,410,0,0,177,0,29,287,208,71,77,583
"36081027800",114,256518,268771,0,0,1,0,0,0,0,1396,459,6,2.77125192,0.24853393,0.00021179,0.20328939,0.68748203,1.34342665,11.6057944,2.2728014,973.796566,0.9552141,39.77462939,2.20227984,0.02139715,26.00405811,2220,0.07,"NYC",168,79,12,1,78,1,33828.5714285714,0,2368,1343,557,627,566,531,87,291,59,35,212,27917,237,534,0,0,40,9,79,837,143,54,185,623
"36047017400",16,475425,333725,1,1,0,2,0,0,7,1124,452,16,6.6093661,0.21090014,0.16486807,0.1921588,0.90075319,1.88635295,36.02518223,2.33509501,15301.68239,0.57205857,16.49172137,4.91452676,0.11337368,25.22910847,1716,0.06,"NYC",112,28,1,0,28,0,28471.4285714286,1113,880,1018,455,302,565,507,164,153,43,41.5,225,47708,369,409,0,0,28,38,123,324,373,181,45,86
"36061000202",35,1516471,1211938,0,7,4,3,3,0,21,4770,1653,40,19.54236207,0.31698375,0.00059326,0.21527753,1.95578705,5.99999708,22.81623805,1.27763527,18584.03795,2.16534917,66.08396855,8.04343413,0.11299985,25.29768102,7356,0.12,"NYC",329,79,9,2,77,2,66800,1141,6875,4667,1493,1552,2227,2062,682,854,566,44,402,31497,300,1471,18,143,691,96,289,2265,1104,537,423,1681
"36047032700",90,575017,522562,0,13,2,8,6,0,29,2021,756,25,7.65283011,0.36654029,0.00124687,0.19605103,0.89837856,4.00000051,66.59420078,8.19540861,5141.733323,1.22940819,22.01125424,5.04057798,0.17929967,25.14960502,2968,0.07,"NYC",697,205,40,0,205,0,35842.8571428571,345,2164,1371,315,561,791,625,217,289,174,43.7,400,39848,360,948,0,45,53,20,130,817,425,252,161,483
"36047017000",40,833011,584736,0,7,2,5,10,0,17,2044,822,25,6.44231738,0.53667507,0.00274464,0.3328974,1.24385606,1.99999995,11.100437,2.57629486,902.9955983,1.96968903,57.00514249,4.0540465,0.04977134,27.00006322,3227,0.08,"NYC",348,99,20,1,98,1,49187.5,1593,2342,2034,835,904,1120,806,270,154,216,38,638,38006,680,897,0,0,100,9,184,984,543,230,137,552
"36061008100",106,6662266,3232459,1,60,16,7,16,2,151,6420,2371,9,7.41975263,0.3412733,0.12352708,0.27462928,0.56838191,0.73859811,21.98899002,10.78164677,3004.011737,1.70437414,27.12337228,2.95604376,0.03006897,28.06559399,8253,0.07,"NYC",730,124,39,0,124,0,116714.285714286,6310,1860,3966,749,2757,2360,2053,251,918,293,39.8,923,80963,324,3226,0,60,1348,439,260,565,3113,2151,302,937
"36081113900",24,991305,512775,0,1,2,0,7,0,6,2549,1069,23,4.36040024,1.40000183,0.00056561,0.28153823,1.48052412,2.00000062,40.76475538,8.01474503,1486.146146,2.49932657,69.12907424,3.72985227,0.06662665,28.48502671,3504,0.15,"NYC",381,66,15,0,66,0,21586.6666666667,1230,2008,1669,535,694,1014,737,258,423,236,40,672,40702,827,716,0,0,54,25,177,976,524,320,108,280
"36061005502",139,1863737,904265,1,45,6,6,14,3,163,1854,685,9,5.26398109,0.22978341,0.00051756,0.14682829,0.32664245,0.72947114,0.71880837,0.48025894,1722.683771,0.85327321,19.71225354,0.9245619,0.00177125,25.71299341,2329,0.04,"NYC",1043,187,66,0,187,0,55350,1510,704,1120,193,844,621,521,35,219,52,37,289,83534,48,838,9,17,262,89,40,218,758,485,78,314
"36085002001",11,720350,328029,0,1,0,1,0,0,3,1861,777,50,19.5481957,0.48562019,0.00023841,0.1691808,0.9133522,3.00000285,66.44696342,1.59742664,47311.17393,3.81020752,72.26247712,12.61057655,0.24951164,22.98497087,2475,0.2,"NYC",522,118,3,0,118,0,13600,1790,794,1282,392,722,666,712,92,223,129,38.9,269,46230,789,562,0,0,11,14,105,770,346,297,158,112
"36081002000",71,380499,173269,0,8,1,3,2,0,9,1362,569,35,6.71014915,0.39342328,6.17e-05,0.24863184,1.80625643,5.95427675,44.65171107,27.12754975,9722.958999,0.9173225,42.58922006,2.62533883,0.17936904,28.10733863,1632,0.06,"NYC",365,135,15,0,134,1,33650,279,1740,1156,440,494,532,446,107,224,90,36.9,505,38636,297,555,0,0,76,11,147,496,309,74,67,186
"36081002200",44,406203,206234,1,8,0,1,8,0,10,1506,603,5,1.62707431,0.24943639,0.00101765,0.21154043,1.43393414,2.00000016,14.63173712,8.99866824,1152.098752,1.05455464,65.74206055,6.0440039,0.01481978,27.56281483,2066,0.06,"NYC",353,116,19,3,113,3,37000,407,1813,1150,479,519,627,498,97,266,77,38.8,367,37162,388,639,0,0,41,12,85,639,259,52,125,240
"36081054500",20,539723,299971,1,7,1,1,2,0,16,2540,978,25,9.23270567,0.24694781,0.00039899,0.20467228,0.72915009,1.99999937,27.36510593,6.03256329,1398.190908,0.66943219,32.08610717,1.82287649,0.0384686,26.41782746,3836,0.04,"NYC",147,48,10,0,48,0,103150,938,3188,2165,1039,1380,1117,494,96,239,106,30.2,1490,29274,319,1459,0,32,309,0,56,1251,342,80,110,763
"36081079000",82,419398,308872,0,6,0,1,0,1,12,1621,678,22,6.67473976,0.45745904,0.0029295,0.26056319,0.81613591,1.40756628,8.28421942,0.67908164,7739.467637,1.58866208,50.47600274,4.16082668,0.0913038,23.47646316,2700,0.1,"NYC",233,67,6,0,67,0,27990,17,2782,1408,624,787,870,450,68,219,115,34.6,711,28142,572,686,0,0,60,0,199,888,293,84,116,546
"36081092900",39,1834642,987858,0,15,2,4,1,0,25,4775,1946,30,13.84847843,0.68,7.68e-05,0.36585607,1.54516506,2.00000004,0.09578753,0.08577246,1089.641397,4.05258519,85.25557467,5.15490194,0.04406205,24.44308876,6421,0.37,"NYC",491,61,17,0,61,0,19286.1111111111,1260,5683,3475,1671,1936,2000,1092,244,612,199,33.4,2211,31165,1769,896,0,29,340,103,207,2008,753,224,273,693
"36081141700",26,1113330,311166,0,0,3,2,10,2,10,3416,1508,50,5.57369288,0.77773979,0.00039978,0.31474988,0.98759995,2.00000017,32.3575773,23.01333622,8075.985675,5.44536839,50.88087858,4.1236705,0.0102171,25.9069691,4591,0.34,"NYC",564,116,10,1,115,1,14165.7142857143,1332,3626,2510,1068,986,1180,1212,512,139,307,41.6,463,42039,1119,750,0,0,32,65,132,1419,831,480,262,197
"36061030900",57,1050005,990826,0,11,7,7,9,0,32,5218,1759,30,14.42181997,0.22958085,0.00010978,0.17059969,2.44479958,3.99271047,107.5183081,4.18976784,9660.694697,0.99036546,73.39090108,11.69450126,1.9e-07,25.19062764,8371,0.11,"NYC",401,97,26,0,96,1,78925,918,8553,5071,2572,2497,2409,1639,354,1432,263,32.4,1926,21848,611,2444,0,96,303,187,504,2146,1212,291,579,2853
"36081061400",75,298621,99599,0,1,2,0,0,0,0,945,368,50,7.88468703,0.34660025,0.00047029,0.19120619,1.45980374,5.98601834,16.50429694,0.10422729,17792.89489,1.74637579,45.23237604,5.25337132,0.02498894,24.82759104,1304,0.1,"NYC",89,38,3,0,37,1,13240,13,1311,741,243,193,415,365,108,152,89,43.7,191,41528,342,187,0,0,0,4,0,568,157,62,57,49
"36061013600",55,12296210,5713917,4,28,13,6,15,1,71,11846,4393,40,11.3603841,0.26720269,0.04294491,0.20443132,1.37660483,5.99999767,24.96265498,10.6313035,18487.61868,1.25647873,38.46542283,7.08118315,0.15926715,27.26016356,15718,0.08,"NYC",600,130,37,1,129,1,169266.666666667,12390,2844,8754,1846,4914,3661,3565,1248,1653,989,37.9,1373,73620,862,6331,0,65,1136,645,152,1483,6056,2898,229,542
"36081100801",58,444673,148312,0,1,1,0,0,0,1,1517,591,3,0.42072507,0.59999997,0.0978681,0.52958015,1.74811067,1.9999999,NA,NA,144.3289297,0.69839674,87.40553365,4.37027668,0.00943607,25.2173252,2418,0.25,"NYC",92,19,1,0,19,0,9412,1029,1324,1213,768,465,548,406,166,217,100,31.8,71,42455,730,127,0,17,26,5,68,509,305,151,84,285
"36005022000",133,115403,134968,1,4,2,4,0,0,16,734,198,28,7.07794658,0.35998142,0.00590864,0.21366795,1.39631454,3.40259452,19.83245955,0.09889581,11601.39059,0.87039322,37.85857897,4.308843,0.09493467,23.49336706,1499,0.08,"NYC",373,135,21,0,135,0,24155.5555555556,21,2153,1022,704,644,608,187,31,153,42,28.4,862,14856,81,679,0,0,64,0,64,480,63,24,222,970
"36081003000",78,280752,197075,0,5,0,0,1,0,9,858,345,NA,NA,0.40898236,0.04658782,0.27536079,1.65364252,1.99503591,NA,NA,NA,0.99477262,82.68212594,5.97392821,NA,28.20342244,1461,0.04,"NYC",70,28,5,0,28,0,36050,265,1177,719,427,339,347,243,86,72,81,33.6,271,31000,231,254,0,0,37,12,58,283,222,44,93,415
"36005022701",91,549342,642476,0,4,0,7,7,0,15,2830,764,50,15.42159196,0.18282274,0.00193074,0.10964913,1.17116116,4.04533073,38.71123235,0.81699569,33464.84347,1.18045396,62.5981002,10.04847461,0.3071767,23.83259059,5424,0.05,"NYC",385,131,15,0,130,1,114660,63,5670,3252,1366,1952,1432,820,163,585,205,30.8,1264,21720,591,1452,0,0,243,105,322,1265,514,137,391,1737
"36047044100",43,662959,353518,1,18,4,9,5,0,39,3720,1593,6,4.93038245,0.19520001,0.0569331,0.17683876,0.30631515,0.47609758,2.24356539,1.82857064,1004.973673,0.44695474,19.16987038,1.36011556,0.06102966,27.74113275,5727,0.05,"NYC",339,117,23,0,117,0,119160,688,5270,2958,1339,2280,1597,526,216,270,183,30.6,1946,26785,462,2134,0,35,437,32,437,1244,492,201,517,1607
"36081071303",38,2041992,954253,1,18,0,4,12,0,30,3740,1501,5,0.99234476,0.18588838,0.00109041,0.12329514,0.40106096,0.59012184,NA,NA,381.7242524,0.49543811,20.05304784,1.40404337,0.00220152,23.66754427,4997,0.05,"NYC",194,44,21,0,44,0,89500,3101,2269,2518,786,1316,1626,1195,447,365,232,40.6,660,58160,1008,2004,0,0,186,110,161,965,1329,1121,85,423
"36085004700",11,940341,428208,0,1,3,1,4,0,5,2967,1239,33,20.18481769,0.48338315,0.00023314,0.35345071,1.27742133,4.00000768,151.2032454,26.29218122,32158.39926,2.36315661,35.07699862,9.69757108,0.50277134,25.65541144,3787,0.35,"NYC",650,166,13,0,166,0,9111.42857142857,2250,939,1698,422,1227,671,705,164,133,163,34.1,412,25870,722,426,0,0,182,53,17,785,230,338,47,114
"36047006600",43,1079708,578487,0,32,5,5,14,0,42,2617,1003,7,5.56839064,0.29724784,0.19859262,0.24100577,0.40775104,0.54540888,25.3391908,4.89074642,3089.659692,0.69552532,16.14839233,1.01937761,0.16047103,26.9615926,3717,0.06,"NYC",310,84,26,0,84,0,58800,2198,1330,1975,663,998,904,695,268,352,204,39.8,341,44861,501,895,0,35,211,98,42,1045,567,306,241,458
"36085002700",84,247814,137732,3,10,4,1,5,1,23,1504,579,16,8.36573351,0.27536129,0.00773192,0.1843781,0.9095586,2.0000006,5.31073568,1.53119751,2065.555991,1.13864301,45.02912988,2.87667145,0.05189093,24.06102239,2210,0.1,"NYC",163,50,8,1,49,1,21860,589,1597,1038,509,562,432,506,177,173,164,36,279,21611,208,311,0,0,16,31,57,756,164,69,55,606
"36047116000",76,233916,237176,0,1,0,1,0,0,2,1516,502,7,3.64982587,0.30510172,0.00012976,0.24227147,0.21148419,0.2607707,NA,NA,545.3815067,0.68902724,18.40582119,1.28823769,0.04937504,27.95922502,2422,0.06,"NYC",261,125,21,0,125,0,33850,0,2031,1192,418,491,640,356,126,209,99,38.2,346,30017,265,557,0,0,49,2,128,736,184,18,79,460
"36081026902",31,590376,414417,0,8,2,5,6,0,18,2932,1179,16,11.90296301,0.19288538,8.13e-05,0.15827885,0.95028415,1.28590253,6.31278118,9.0463531,333.8666049,0.26778125,46.53104469,2.37575565,0.01632546,25.8884557,4515,0.03,"NYC",173,39,15,0,39,0,145433.333333333,171,4192,2335,752,1524,1165,790,132,305,149,33.5,1793,24922,269,1726,0,0,96,46,310,1175,541,291,124,882
"36081129104",9,1574907,654273,0,5,2,3,4,0,14,3147,1309,18,2.78945069,0.33991928,0.00022876,0.20501996,1.05871723,2.00000035,18.39287222,4.97468612,3001.989791,2.03238459,53.68448492,2.77300198,0.05008034,27.8001891,4218,0.27,"NYC",174,35,8,0,35,0,15529.6296296296,1759,2434,2230,691,735,1137,1381,249,502,218,46.6,430,52689,1569,646,0,0,9,93,187,772,1031,612,94,160
"36085031902",81,667674,398698,0,0,0,1,2,0,5,2937,1252,30,13.76974706,0.4205122,0.06561442,0.32750912,1.41792573,1.99999977,146.0940651,17.71703166,3244.134073,1.40161186,48.91609267,6.45369056,0.21347049,21.95798016,4947,0.29,"NYC",119,31,4,0,31,0,16592.5925925926,489,3991,2553,1422,1348,1037,527,146,336,188,27.8,445,40049,719,582,0,0,10,8,121,1090,436,179,80,1839
"36081102900",14,918532,644768,0,0,4,4,8,0,10,2381,957,50,11.18407315,0.39559974,0.00021254,0.22772746,1.52005739,6.00000076,22.41465354,5.91221064,7093.378986,3.32371433,61.86110253,5.76010283,0.02180555,26.16123495,3533,0.19,"NYC",272,68,11,0,68,0,18452.6315789474,2313,1193,1990,740,533,899,754,580,227,342,45.3,272,50530,909,333,0,0,13,32,157,855,505,227,90,226
"36047119600",88,780607,574892,2,14,3,16,3,0,49,3656,1528,25,5.85837908,0.49317012,0.04099776,0.31470625,0.81546655,1.79334591,1.12277281,8.52739118,1259.461357,1.84485347,47.12217236,3.42192006,0.11266159,24.03748418,5666,0.12,"NYC",637,186,57,2,184,2,43358.3333333333,117,5086,2486,1327,1162,1590,948,176,511,147,35.7,795,30047,578,1311,0,0,93,74,263,1878,264,114,146,1283
"36081101700",13,1739461,577598,1,19,7,2,9,0,28,4413,1826,25,3.67319912,0.70071717,0.00041716,0.44663182,1.29152005,2.00000397,20.08728145,18.85152877,1001.151841,6.73914807,62.45177067,3.52456585,0.0089541,26.62502741,5702,0.38,"NYC",370,118,16,1,117,1,15747.3684210526,3682,2302,3239,1025,886,1847,1464,762,432,408,47.4,540,51641,1718,703,0,0,35,18,371,1684,908,442,200,421
"36047086200",113,407920,300421,0,12,0,5,1,0,30,2075,867,3,1.74021909,0.27402079,0.00565114,0.22510575,0.31799512,0.44196901,9.53066969,4.60226255,1160.231033,0.66615663,14.12407999,1.24960727,0.05746244,24.6465229,2999,0.05,"NYC",199,59,16,0,59,0,58000,127,2773,1779,711,768,760,581,80,261,188,33.6,500,40027,237,1008,0,16,59,20,79,961,277,154,129,489
"36005005600",97,363306,295960,0,5,9,3,0,0,12,1787,628,10,4.85672191,0.28030073,0.00381484,0.24708743,0.86503557,1.01927537,NA,NA,1343.280532,0.58979251,43.25177867,2.16258893,0.01202715,24.61435708,3100,0.05,"NYC",243,67,15,0,67,0,52280,40,2574,1505,705,521,578,482,328,406,132,39.3,452,19065,247,442,0,0,83,15,171,769,79,14,182,1018
"36047073400",68,325150,239462,0,2,2,0,4,0,3,1318,551,16,7.18607953,0.28875105,0.05039232,0.2367907,0.9447233,1.57623641,27.85275033,4.62784159,2006.461902,0.98187595,42.95112651,2.36180825,0.12218246,24.16214682,1948,0.06,"NYC",107,51,6,0,51,0,36950,71,2146,1146,467,482,587,571,110,182,127,39.9,216,37721,467,527,0,0,30,42,49,658,445,254,70,98
