GEOID,pop,pop_dens,race_white,race_minority,female,age_genz,age_millenial,age_genx,age_boomer,age_retiree,divsep,widowed,median_age,not_us_citizen,median_earnings,trav_cars,trav_trans,trav_motorcycle,trav_bike,trav_walk,trav_home,edu_lowedu,edu_hsged,edu_bs,edu_grad,unemp,below_pov,City,Borough,Type,Collisions,CasualtiesPerPop,CasualtiesCount,PedeCasualtiesCount,PedeCasualtiesPerPop,CyclCasualtiesCount,CyclCasualtiesPerPop,MotrCasualtiesCount,MotrCasualtiesPerPop
11001009700,3434,21462.5,0.003785673,0.996214327,0.574839837,0.290914386,0.282469423,0.200640652,0.169481654,0.056493885,0.092020967,0.063191613,30.4,0.019219569,37210,0.203261503,0.090273733,0,0,0.000873617,0.001456028,0.035818288,0.351193943,0.065521258,0,0.123179965,0.359056494,DC,District of Columbia,Percentage,398,0.032615026,112,17,0.004950495,1,0.000291206,94,0.027373326
11001006804,2803,4671.667,0.04067071,0.95932929,0.077773814,0.022832679,0.454156261,0.354976811,0.168034249,0,0.077060293,0.013556903,36.1,0.057081698,5413,0.012129861,0.001070282,0,0,0,0,0.004281127,0.502318944,0.030324652,0.012486621,0.012486621,0.044595077,DC,District of Columbia,Percentage,328,0.029611131,83,6,0.002140564,1,0.000356761,76,0.027113807
11001006801,2142,23800,0.403361345,0.596638655,0.481325864,0.078431373,0.383286648,0.282913165,0.191409897,0.063958917,0.12605042,0.04388422,36.3,0.032679739,53878,0.27124183,0.288048553,0,0.026610644,0.030812325,0.012138189,0.020074697,0.267973856,0.226890756,0.194211018,0.056022409,0.100373483,DC,District of Columbia,Percentage,244,0.026610644,57,6,0.00280112,0,0,51,0.023809524
11001004201,3709,46362.5,0.78862227,0.21137773,0.440280399,0.037206794,0.587759504,0.242922621,0.107845781,0.024265301,0.051765975,0.011054193,31.6,0.110002696,64293,0.159072526,0.326503101,0.004313831,0.057967107,0.248584524,0.030466433,0.011054193,0.048260987,0.303585872,0.385548665,0.019951469,0.042868698,DC,District of Columbia,Percentage,494,0.032623349,121,12,0.003235373,14,0.003774602,95,0.025613373
11001009302,1043,6518.75,0.295302013,0.704697987,0.440076702,0.094918504,0.309683605,0.284755513,0.236816874,0.073825503,0.076701822,0.054650048,40.4,0.100671141,55250,0.28379674,0.255033557,0.005752637,0.012464046,0.001917546,0.013422819,0.031639501,0.320230105,0.15915628,0.207094919,0.06232023,0.092042186,DC,District of Columbia,Percentage,427,0.136145733,142,4,0.003835091,1,0.000958773,137,0.13135187
11001004802,3540,32181.82,0.288983051,0.711016949,0.499152542,0.134463277,0.40480226,0.268361582,0.150847458,0.041525424,0.078813559,0.036723164,33.4,0.110734463,53356,0.14519774,0.210451977,0,0.084745763,0.181920904,0.020056497,0.009887006,0.244915254,0.19039548,0.146327684,0.018361582,0.229661017,DC,District of Columbia,Percentage,536,0.036440678,129,10,0.002824859,9,0.002542373,110,0.031073446
11001003600,5123,42691.67,0.395666602,0.604333398,0.4583252,0.09896545,0.485067343,0.32188171,0.08120242,0.012883076,0.097013469,0.026156549,32,0.096818271,54894,0.21979309,0.301971501,0.010150303,0.069490533,0.066757759,0.02810853,0.012102284,0.178020691,0.227405817,0.201834862,0.070271325,0.139957056,DC,District of Columbia,Percentage,401,0.019324614,99,6,0.001171189,16,0.00312317,77,0.015030256
11001011000,3660,14640,0.66557377,0.33442623,0.537978142,0.043169399,0.309836066,0.229508197,0.327322404,0.090163934,0.129781421,0.039344262,47.2,0.034153005,52660,0.202459016,0.344262295,0,0.044535519,0.07704918,0.037978142,0,0.119672131,0.268306011,0.393442623,0.019945355,0.06147541,DC,District of Columbia,Percentage,189,0.019398907,71,5,0.00136612,3,0.000819672,63,0.017213115
11001000802,3213,5100,0.687208217,0.312791783,0.504824152,0.174291939,0.308123249,0.255524432,0.176470588,0.085589791,0.062247121,0.017117958,36.2,0.108621226,51835,0.311546841,0.097105509,0,0.011204482,0.035792095,0.063803299,0.00280112,0.059134765,0.293495176,0.238406474,0.018674136,0.164643635,DC,District of Columbia,Percentage,282,0.026143791,84,6,0.001867414,4,0.001244942,74,0.023031435
11001008302,2446,24460,0.692968111,0.307031889,0.483237939,0.140637776,0.389615699,0.265739984,0.148814391,0.05519215,0.076042518,0.050286182,34,0.03311529,66458,0.23098937,0.208503679,0.007767784,0.051512674,0.126737531,0.031071137,0.012673753,0.080539657,0.280866721,0.289043336,0.013900245,0.046197874,DC,District of Columbia,Percentage,270,0.042518397,104,11,0.004497138,2,0.000817661,91,0.037203598
11001009903,1854,12360,0.027508091,0.972491909,0.673678533,0.229234088,0.226537217,0.313376483,0.185005394,0.045846818,0.114347357,0.076591154,39.3,0.072815534,40400,0.297195254,0.100323625,0,0,0.016720604,0.009708738,0.021574973,0.375404531,0.06364617,0.089536138,0.035059331,0.199568501,DC,District of Columbia,Percentage,345,0.070118662,130,11,0.005933118,0,0,119,0.064185545
11001009807,2871,7177.5,0.024381749,0.975618251,0.561825148,0.195053988,0.2312783,0.260884709,0.241727621,0.071055381,0.12539185,0.032392894,45.3,0.026123302,30288,0.23092999,0.14594218,0.005921282,0.006269592,0.009404389,0,0.026819923,0.393939394,0.08533612,0.026819923,0.105886451,0.238592825,DC,District of Columbia,Percentage,479,0.05015674,144,12,0.004179728,2,0.000696621,130,0.04528039
11001004002,3137,39212.5,0.791520561,0.208479439,0.48836468,0.075868664,0.430985018,0.354478801,0.112527893,0.026139624,0.082881734,0.01243226,34.8,0.109977686,63934,0.166082244,0.286579535,0,0.058017214,0.197003507,0.060886197,0,0.054510679,0.281797896,0.379662098,0.021039209,0.042397195,DC,District of Columbia,Percentage,367,0.019764106,62,4,0.001275104,10,0.003187759,48,0.015301243
11001001803,4059,9225,0.063069722,0.936930278,0.492485834,0.240946046,0.243409707,0.296624784,0.174919931,0.044099532,0.109140182,0.028332102,37,0.287262873,26780,0.253017985,0.210396649,0,0,0.017738359,0.035969451,0.03473762,0.279132791,0.128110372,0.080068983,0.030056664,0.177876324,DC,District of Columbia,Percentage,277,0.019462922,79,5,0.001231831,0,0,74,0.018231091
11001009804,2834,14170,0.009880028,0.990119972,0.539520113,0.285109386,0.257939308,0.241707833,0.185250529,0.029992943,0.118207481,0.030698659,32.3,0.03246295,22438,0.182780522,0.163020466,0,0,0.002117149,0.006351447,0.034580099,0.366619619,0.049400141,0.010938603,0.128793225,0.340860974,DC,District of Columbia,Percentage,260,0.022230064,63,5,0.001764291,3,0.001058574,55,0.019407198
11001000901,7698,6752.632,0.688620421,0.311379579,0.578332034,0.150818394,0.458560665,0.174071187,0.16575734,0.050792414,0.04195895,0.017407119,20.6,0.145102624,6114,0.171343206,0.057417511,0,0.012210964,0.068329436,0.071577033,0.002727981,0.042738374,0.119381658,0.156014549,0.039620681,0.060535204,DC,District of Columbia,Percentage,322,0.012340868,95,4,0.000519615,1,0.000129904,90,0.011691348
11001006600,2027,18427.27,0.83177109,0.16822891,0.50024667,0.159348791,0.250616675,0.280710409,0.212136162,0.097187963,0.102614702,0.027133695,41.2,0.107054761,76435,0.196349285,0.234336458,0,0.037987173,0.079427726,0.075481006,0,0.044400592,0.306364085,0.27676369,0.031573754,0.035027134,DC,District of Columbia,Percentage,317,0.038973853,79,6,0.002960039,7,0.003453379,66,0.032560434
11001007301,4680,2644.068,0.577564103,0.422435897,0.428205128,0.368162393,0.404487179,0.16965812,0.057692308,0,0.014957265,0,22.8,0.013675214,32790,0.313461538,0.010042735,0,0.029700855,0.109401709,0.035897436,0,0.100213675,0.111111111,0.130769231,0.00491453,0.030555556,DC,District of Columbia,Percentage,121,0.008547009,40,0,0,0,0,40,0.008547009
11001004100,2749,9163.333,0.778101128,0.221898872,0.50127319,0.116042197,0.21716988,0.316842488,0.317933794,0.032011641,0.06693343,0.014914514,45,0.158603128,89122,0.153874136,0.208803201,0.003273918,0,0.172062568,0.112040742,0.004001455,0.021826119,0.242269916,0.385230993,0.019643507,0.062931975,DC,District of Columbia,Percentage,636,0.056747908,156,11,0.004001455,16,0.005820298,129,0.046926155
11001001200,4950,10531.91,0.75010101,0.24989899,0.521212121,0.171313131,0.280606061,0.313939394,0.169494949,0.064646465,0.092525253,0.022020202,37.3,0.120808081,75267,0.243030303,0.288888889,0,0.005252525,0.038585859,0.064848485,0,0.102828283,0.253333333,0.290707071,0.017373737,0.036363636,DC,District of Columbia,Percentage,602,0.029292929,145,18,0.003636364,2,0.00040404,125,0.025252525
11001007709,2275,6893.939,0.009230769,0.990769231,0.514285714,0.172747253,0.253186813,0.237802198,0.278681319,0.057582418,0.174505495,0.039120879,42.6,0.021098901,29872,0.213186813,0.14989011,0,0,0.002637363,0.015824176,0.03956044,0.400879121,0.075164835,0.040879121,0.109010989,0.283516484,DC,District of Columbia,Percentage,878,0.127472527,290,7,0.003076923,2,0.000879121,281,0.123516484
11001003900,4479,29860,0.711766019,0.288233981,0.490734539,0.039741014,0.488501898,0.324179504,0.121232418,0.026345166,0.093547667,0.00379549,34.3,0.11810672,68288,0.155615093,0.411029248,0,0.06229069,0.090645233,0.042196919,0.015405224,0.059834785,0.288903773,0.453226167,0.043759768,0.097119893,DC,District of Columbia,Percentage,262,0.011163206,50,9,0.002009377,9,0.002009377,32,0.007144452
11001007707,4507,14084.38,0,1,0.524517417,0.309518527,0.239183492,0.209451964,0.159085866,0.082760151,0.1200355,0.040159751,31.4,0,31577,0.181273574,0.11626359,0,0,0,0.01442201,0.00909696,0.374972265,0.053028622,0.031284668,0.062791214,0.339028178,DC,District of Columbia,Percentage,572,0.040381629,182,9,0.001996894,0,0,173,0.038384735
11001002801,3882,55457.14,0.203760948,0.796239052,0.483513653,0.20324575,0.388974755,0.254507986,0.122102009,0.0311695,0.063111798,0.016486347,31.7,0.30937661,30458,0.165893869,0.333590933,0,0.019577537,0.064914992,0.02498712,0.013910355,0.22179289,0.120041216,0.131633179,0.05615662,0.195775374,DC,District of Columbia,Percentage,326,0.022411128,87,14,0.003606388,8,0.002060793,65,0.016743946
11001007407,2901,12087.5,0.015167184,0.984832816,0.560496381,0.290244743,0.231299552,0.244053775,0.197862806,0.036539124,0.151327129,0.084453637,34,0.008617718,33182,0.27231989,0.087211306,0,0,0.011375388,0.015167184,0.033436746,0.370561875,0.081351258,0.027576698,0.048948638,0.235780765,DC,District of Columbia,Percentage,397,0.02688728,78,5,0.001723544,2,0.000689417,71,0.024474319
11001007901,3897,25980,0.215037208,0.784962792,0.543751604,0.200923788,0.279702335,0.271747498,0.2147806,0.032845779,0.152938158,0.046959199,37.4,0.006415191,48060,0.215550423,0.131896331,0,0.044393123,0.015139851,0.023607904,0.020272004,0.258917116,0.114703618,0.114703618,0.090325892,0.220939184,DC,District of Columbia,Percentage,560,0.033872209,132,15,0.003849115,8,0.002052861,109,0.027970234
11001001902,2343,6891.176,0.085360649,0.914639351,0.54075971,0.155356381,0.204438754,0.323943662,0.198890312,0.117370892,0.114810073,0.088775075,41.1,0.064020487,39435,0.310285958,0.169867691,0,0.006402049,0.009389671,0.017498933,0.023474178,0.326931285,0.131882202,0.169014085,0.049509176,0.096457533,DC,District of Columbia,Percentage,197,0.025181391,59,2,0.000853606,1,0.000426803,56,0.023900982
11001001500,6268,3462.983,0.778717294,0.221282706,0.476068922,0.294990428,0.072590938,0.306636886,0.220963625,0.104818124,0.057753669,0.062858966,44.8,0.068602425,101199,0.312220804,0.076579451,0.001435865,0.002871729,0.018985322,0.059189534,0.002712189,0.063018507,0.185067007,0.263241863,0.022495214,0.032865348,DC,District of Columbia,Percentage,95,0.003509892,22,1,0.000159541,0,0,21,0.003350351
11001007304,3427,7139.583,0.043478261,0.956521739,0.634082288,0.217099504,0.274000584,0.261453166,0.182958856,0.06448789,0.121972571,0.06419609,35.8,0,26311,0.126057776,0.14998541,0,0,0,0.019550627,0.031806245,0.404727167,0.033848847,0.030347242,0.079369711,0.351035891,DC,District of Columbia,Percentage,508,0.047855267,164,15,0.004377006,4,0.001167202,145,0.042311059
11001008100,3237,29427.27,0.765523633,0.234476367,0.499536608,0.154155082,0.337658326,0.321902997,0.144269385,0.042014211,0.068273092,0.027494594,35.4,0.017608897,72518,0.250540624,0.239110287,0.001853568,0.038307074,0.072598085,0.078776645,0.006487488,0.077540933,0.35094223,0.247760272,0.009576769,0.022551745,DC,District of Columbia,Percentage,301,0.026876738,87,4,0.001235712,2,0.000617856,81,0.02502317
11001007605,3993,22183.33,0.028549962,0.971450038,0.55346857,0.202604558,0.272977711,0.276984723,0.207863762,0.039569246,0.172051089,0.03030303,36.8,0.063110443,26691,0.22539444,0.173052842,0,0.003506136,0.019534185,0.004507889,0.015777611,0.380165289,0.067117456,0.048835462,0.079138492,0.30929126,DC,District of Columbia,Percentage,342,0.020786376,83,9,0.002253944,1,0.000250438,73,0.018281993
11001008301,2419,20158.33,0.709797437,0.290202563,0.527904093,0.112029764,0.487804878,0.225713105,0.167424556,0.007027697,0.057461761,0.031417941,32.5,0.027697396,59063,0.163290616,0.29929723,0,0.041339396,0.184787102,0.031417941,0.00413394,0.048780488,0.280281108,0.275733774,0.028524184,0.041339396,DC,District of Columbia,Percentage,236,0.024803638,60,8,0.003307152,1,0.000413394,51,0.021083092
11001006802,2488,22618.18,0.531350482,0.468649518,0.535771704,0.189308682,0.301045016,0.363745981,0.094453376,0.051446945,0.078376206,0.025321543,35.5,0.010048232,80492,0.237540193,0.292604502,0,0.02733119,0.008440514,0.037379421,0.006832797,0.126205788,0.194131833,0.238344051,0.052250804,0.092845659,DC,District of Columbia,Percentage,222,0.019292605,48,4,0.001607717,1,0.000401929,43,0.017282958
11001002600,2627,3203.659,0.430529121,0.569470879,0.545869813,0.187285877,0.164826799,0.311762467,0.264940997,0.07118386,0.073848496,0.055196041,45.5,0.08412638,79402,0.309478493,0.156452227,0.001903312,0.009516559,0.006090598,0.060144652,0.000380662,0.078035782,0.216216216,0.31556909,0.035401599,0.033878949,DC,District of Columbia,Percentage,196,0.019033118,50,3,0.001141987,1,0.000380662,46,0.017510468
11001007807,2317,11585,0.009063444,0.990936556,0.556322831,0.230038843,0.233923177,0.316788951,0.170479068,0.048769961,0.106603366,0.061286146,37.9,0.02675874,30605,0.208027622,0.159257661,0,0.008200259,0,0,0.044022443,0.390591282,0.062149331,0.030643073,0.078118256,0.148899439,DC,District of Columbia,Percentage,338,0.045317221,105,6,0.002589555,0,0,99,0.042727665
11001008002,3437,15622.73,0.606633692,0.393366308,0.499563573,0.155077102,0.312772767,0.311608961,0.187081757,0.033459412,0.064591213,0.016293279,35.8,0.040733198,71350,0.309863253,0.215013093,0,0.052371254,0.029967995,0.023276113,0.010765202,0.129182427,0.243817283,0.252545825,0.044515566,0.057899331,DC,District of Columbia,Percentage,353,0.027931335,96,1,0.000290951,4,0.001163806,91,0.026476578
11001000201,3733,17776.19,0.614251272,0.385748728,0.553174391,0.012054648,0.976158586,0.00241093,0.009375837,0,0.002678811,0,19.7,0.100723279,2499,0.025448701,0.030538441,0,0.001875167,0.301901956,0.034020895,0,0.007768551,0,0.004821859,0.028663274,0.014733458,DC,District of Columbia,Percentage,93,0.004286097,16,6,0.001607286,0,0,10,0.002678811
11001001301,3831,3482.727,0.749934743,0.250065257,0.552597233,0.135473767,0.3440355,0.255807883,0.187940486,0.076742365,0.113808405,0.035238841,35.6,0.06917254,67411,0.319759854,0.310623858,0,0,0.018794049,0.042808666,0,0.023231532,0.226311668,0.28843644,0.019055077,0.044635865,DC,District of Columbia,Percentage,120,0.009135996,35,2,0.000522057,0,0,33,0.008613939
11001009801,2373,13958.82,0.013063633,0.986936367,0.537294564,0.394016013,0.278128951,0.16519174,0.142435735,0.02022756,0.116729878,0.036241045,25.7,0.054782975,25125,0.138643068,0.108723135,0,0,0.017277708,0,0.036662453,0.267172356,0.031184155,0.025705858,0.098609355,0.428571429,DC,District of Columbia,Percentage,200,0.027391488,65,6,0.002528445,0,0,59,0.024863043
11001009904,2596,16225,0.020801233,0.979198767,0.557010786,0.330893683,0.279661017,0.258859784,0.117873652,0.012711864,0.112865948,0.025423729,27.3,0.018489985,31591,0.193374422,0.157164869,0,0.000385208,0.015793529,0,0.014637904,0.275038521,0.04853621,0.045454545,0.065485362,0.345146379,DC,District of Columbia,Percentage,255,0.033898305,88,10,0.00385208,2,0.000770416,76,0.029275809
11001000902,2467,3426.389,0.733279287,0.266720713,0.502634779,0.281718687,0.076611269,0.351438995,0.240778273,0.049452777,0.064856101,0.0320227,42.8,0.117551682,99107,0.357519254,0.067288204,0.002837454,0.017024726,0.015808675,0.05796514,0.003648156,0.079854074,0.217267937,0.278881232,0.013781921,0.023104986,DC,District of Columbia,Percentage,206,0.023915687,59,4,0.001621403,1,0.000405351,54,0.021888934
11001000702,3356,30509.09,0.689511323,0.310488677,0.510131108,0.07568534,0.523837902,0.25476758,0.098331347,0.047377831,0.073599523,0.011620977,30.9,0.159415971,53971,0.312574493,0.263706794,0,0.016090584,0.110548272,0.016090584,0.012514899,0.148390942,0.236889154,0.326877235,0.044994041,0.125744934,DC,District of Columbia,Percentage,98,0.006257449,21,3,0.000893921,1,0.000297974,17,0.005065554
