GEOID,pop,pop_dens,race_white,race_minority,female,age_genz,age_millenial,age_genx,age_boomer,age_retiree,divsep,widowed,median_age,not_us_citizen,median_earnings,trav_cars,trav_trans,trav_motorcycle,trav_bike,trav_walk,trav_home,edu_lowedu,edu_hsged,edu_bs,edu_grad,unemp,below_pov,City,Borough,Class,CasualtiesPerPop,CasualtiesPerPopDens,TotalInjuries,TotalDeaths,Collisions,CasualtiesCount,PedeCasualtiesCount,road_maxspeed,road_meanspeed,road_maxlength,road_minlength,road_meanlength,road_totlanes,road_maxlanes,road_iri,road_bumps,road_aadt,road_sumlength,road_pci,road_pavewidth,road_vc,road_q
36047053700,3539,58983.33333,3382,157,1743,1844,722,491,298,184,37,109,16.8,52,14189,214,113,0,0,450,20,153,803,54,11,35,1695,NYC,Brooklyn,1,0.108505227,0.006510314,384,0,1575,384,41,45,16.45646231,0.28854428,0.00537369,0.17595919,0.52702665,2.00000002,61.41974068,3.45966384,27967.04915,1.85523858,34.60892757,9.59307898,0.28978761,23.0995803
36047060800,3156,21040,2358,798,1638,572,768,885,647,284,436,163,40.6,686,40662,493,780,0,8,128,85,44,715,867,392,148,550,NYC,Brooklyn,1,0.108048162,0.016207224,339,2,1237,341,29,50,18.96705927,1.08000006,0.00099414,0.37752579,2.66597982,6.00002103,115.4298048,8.26308275,39854.67039,4.45939548,57.72070065,11.8790231,0.46094543,NA
36047079400,1904,21155.55556,10,1894,987,435,448,529,366,126,228,73,37,503,31548,153,549,0,0,34,24,124,622,121,36,62,470,NYC,Brooklyn,1,0.107668067,0.009690126,205,0,497,205,42,25,8.34634502,0.31404099,0.01732812,0.22110623,0.69702982,1.99254698,29.23590577,8.96186491,2440.191142,1.20328052,28.68912028,2.5858405,0.08132072,23.66918662
36047036700,1296,18514.28571,65,1231,652,295,369,382,225,25,115,41,34.6,166,36452,111,380,0,0,83,6,31,306,159,32,23,185,NYC,Brooklyn,1,0.104938272,0.007345679,135,1,404,136,28,25,6.52194393,0.40548537,0.00187483,0.24991674,0.56977879,2.00000012,2.46057911,11.49386347,1551.997733,1.30522042,33.66742696,2.41860052,0.08107061,25.74577986
36047084600,1770,29500,70,1700,1044,337,335,563,386,149,262,82,42.8,297,35077,304,489,0,0,5,30,83,723,190,107,65,273,NYC,Brooklyn,1,0.101129944,0.006067797,177,2,379,179,19,24,5.38501293,0.20335224,0.0045917,0.16136626,0.83448776,1.99710933,5.33083432,5.93661153,1990.348462,1.02531824,38.11262167,2.68792226,0.09899593,25.12513863
36047050700,2523,36042.86,1822,701,1159,1396,479,481,155,12,105,23,15.7,120,21012,58,197,0,18,259,49,72,519,112,18,100,1187,NYC,Brooklyn,1,0.099088387,0.006936187,249,1,677,250,66,9,5.19051282,0.32087191,0.00047199,0.24898941,0.39585631,0.69123606,NA,0.64025503,1234.845896,1.29470089,20.67798852,1.26155515,0.06673577,22.68371708
36047036502,1280,25600,53,1227,565,345,277,455,163,40,112,62,36.1,117,32560,117,240,0,16,9,13,51,446,58,23,95,461,NYC,Brooklyn,1,0.0984375,0.004921875,126,0,404,126,13,25,10.13892854,0.27868641,0.00266906,0.18775034,1.38932825,3.84395042,45.06870758,2.98815564,10277.59958,1.48520528,36.6912393,8.05291866,0.38753559,22.22174918
36047084000,2472,35314.28571,112,2360,1385,501,658,555,637,121,191,188,36.9,271,33935,335,658,0,16,61,24,163,975,199,102,87,178,NYC,Brooklyn,1,0.091019417,0.006371359,224,1,375,225,20,7,4.0211622,0.28561717,0.00492882,0.20096825,0.41777179,0.67486856,14.65703197,7.07773027,1918.114533,1.06808047,18.15781147,1.04442946,0.09869542,26.81947322
36047002200,4976,38276.92308,870,4106,2554,945,1257,1388,901,485,687,310,38.7,1415,23381,528,1416,0,0,196,58,359,1445,483,299,295,1297,NYC,Brooklyn,1,0.090434084,0.011756431,449,1,1131,450,42,50,11.60213783,0.32196859,0.00013063,0.198026,0.9828551,4.0483135,52.09019413,9.18572447,12661.34653,3.53768465,44.60031279,6.80755757,0.14405952,22.81935974
36047001100,1124,16057.14286,702,422,509,77,780,227,40,0,49,0,31.1,167,76667,45,624,6,18,143,87,6,96,412,286,40,81,NYC,Brooklyn,1,0.088078292,0.00616548,99,0,404,99,40,25,15.66973414,0.27,0.00046797,0.17550087,1.21025904,2.00000165,57.63184442,7.606306,4602.453498,1.64783809,63.85855453,4.33169012,0.2419682,24.93602589
36047047700,3644,45550,2748,896,1818,317,1778,971,390,188,255,162,32.9,346,54301,372,1814,0,62,152,227,33,716,1397,505,81,360,NYC,Brooklyn,1,0.086992316,0.006959385,316,1,1311,317,18,45,20.68433212,0.26000004,0.00101621,0.1697659,0.74148932,3.89961191,99.87493804,8.75968911,38217.44513,2.39575287,47.76260745,11.37898666,0.45810696,24.48005404
36047001300,2565,23318.18182,1512,1053,1116,277,904,759,485,140,144,80,36.9,172,72269,84,590,0,32,188,63,8,708,511,452,28,918,NYC,Brooklyn,1,0.086549708,0.009520468,222,0,1292,222,39,25,15.24506109,0.34713954,0.00012484,0.16482575,1.72067848,5.08807524,100.4085623,9.53872773,11619.87932,1.87031058,48.59739218,6.30186711,0.44839909,25.22970289
36047003900,2458,40966.66667,1327,1131,1266,408,840,696,460,54,149,27,34.8,297,62052,67,1108,0,41,163,176,18,254,743,518,119,158,NYC,Brooklyn,1,0.085028478,0.005101709,207,2,1034,209,43,27,8.4460839,0.25970725,0.04462657,0.17377459,0.57942958,1.97733793,82.66522708,5.17986502,6765.530911,1.38576628,20.96954196,1.75728516,0.29947959,25.3931784
36047048500,2854,12972.72727,1454,1400,1164,174,1842,582,173,83,108,62,29.1,404,36082,157,1378,11,174,187,161,60,474,1046,196,131,522,NYC,Brooklyn,1,0.084793273,0.01865452,242,0,1043,242,33,20,6.97851571,0.31000006,0.00125808,0.24292375,1.03496723,2.00000039,51.22553044,10.90290868,3730.868622,1.25264066,42.19259996,3.71960227,0.21803418,20.96196306
36047003500,1589,31780,577,1012,880,274,407,533,283,92,159,97,38.2,188,55583,104,571,0,19,77,38,33,327,418,207,105,140,NYC,Brooklyn,1,0.083700441,0.004185022,133,0,756,133,45,23,14.83744718,0.19170212,0.00082026,0.14268975,1.70264325,4.17393677,109.8516757,8.13617711,10651.88009,0.99021468,42.49442783,9.02257519,0.31024856,24.49487764
36047086000,3710,53000,1,3709,2043,884,780,900,1014,132,392,229,40.1,785,30819,494,938,0,24,113,33,100,1332,307,115,173,610,NYC,Brooklyn,1,0.083557951,0.005849057,310,0,736,310,70,7,4.29859679,0.30419403,0.06407544,0.23461938,0.37105725,0.55503685,1.1253336,0.54341204,1460.466678,0.70013763,18.34319958,0.92764312,0.08187625,26.81554973
36047030700,4427,44270,129,4298,2685,1219,1447,1135,384,242,504,272,30.4,310,25417,451,1376,0,0,48,55,119,1019,430,68,300,1600,NYC,Brooklyn,1,0.083126271,0.008312627,367,1,1105,368,68,25,4.77114806,0.44647942,0.00012976,0.23866374,0.68112426,1.99999954,22.60109553,12.61026423,2526.504111,2.266012,25.45546654,3.03314612,0.08019425,23.41549787
36047072400,2025,28928.57143,35,1990,1062,363,493,419,584,166,217,145,41.4,225,37472,357,567,0,0,18,11,84,666,246,101,117,98,NYC,Brooklyn,1,0.082962963,0.005807407,168,0,553,168,19,25,7.55968876,0.42450522,0.00907302,0.23718734,0.74194936,1.96138102,14.54358004,5.21685509,2722.334561,1.12963858,28.73867215,2.87743477,0.12078845,25.82784099
36047096400,1875,26785.71,67,1808,1002,401,447,528,442,57,165,40,39.4,200,36588,391,628,0,0,57,0,67,715,186,88,36,332,NYC,Brooklyn,1,0.082666667,0.005786668,154,1,363,155,30,11,4.96921716,0.27278536,0.10515841,0.18413874,0.38918629,0.85497775,7.64906972,7.70237335,1580.210748,1.00827301,21.23929627,1.4358538,0.09792511,25.79575892
36047005300,2424,3787.5,1202,1222,1111,468,764,819,307,66,291,62,34.7,350,40327,237,598,5,202,234,139,58,448,529,359,105,475,NYC,Brooklyn,1,0.082508251,0.052805281,197,3,1111,200,24,40,11.16058748,0.47999996,0.00445653,0.25763246,1.64450401,2.00000201,10.39220271,1.05366361,4317.557348,6.06721222,84.46444415,5.25323144,0.08614362,19.01939597
36047030900,2021,33683.33333,55,1966,1006,558,528,494,386,55,246,93,31.8,314,29750,158,527,0,13,56,10,142,567,150,73,97,673,NYC,Brooklyn,1,0.082137556,0.004928253,165,1,471,166,25,4,2.07110002,0.29209243,0.01128186,0.2421082,0.31091434,1.00478589,5.87589061,2.45719062,1099.684386,1.33895596,12.30469996,1.83560128,0.03583306,23.78046
36047032700,2509,35842.86,345,2164,1371,315,561,791,625,217,289,174,43.7,400,39848,360,948,0,45,53,20,130,817,425,252,161,483,NYC,Brooklyn,1,0.081705859,0.00571941,205,0,697,205,40,25,7.65283011,0.36654029,0.00124687,0.19605103,0.89837856,4.00000051,66.59420078,8.19540861,5141.733323,1.22940819,22.01125424,5.04057798,0.17929967,25.14960502
36047087800,2658,44300,21,2637,1472,394,612,661,706,285,394,156,46.4,672,27051,346,680,0,0,26,25,282,1031,149,36,136,685,NYC,Brooklyn,1,0.081640331,0.00489842,217,0,497,217,48,7,4.82318368,0.27572935,0.00434938,0.20252277,0.39373574,0.5353968,28.6711058,14.92067751,2822.684844,0.75669686,15.03324647,1.01161554,0.16317352,25.98550839
36047117000,1783,29716.66667,0,1783,956,484,561,457,273,8,126,42,26.7,424,20212,85,417,0,0,163,42,87,456,49,0,50,347,NYC,Brooklyn,1,0.079080202,0.004744812,141,0,480,141,18,6,2.40638407,0.27205186,0.11000174,0.21087918,0.84209349,2.03403256,25.4446027,10.90482973,3592.241997,0.9516421,16.6600717,3.55921102,0.06258918,25.99590459
36047005100,2392,34171.43,1442,950,1179,536,444,1039,292,81,169,33,38,104,65676,150,922,0,100,137,146,30,349,470,585,46,159,NYC,Brooklyn,1,0.079013378,0.005530936,189,0,679,189,7,45,22.83746493,0.40648089,0.00237486,0.18502576,0.6640363,1.77852675,152.4488484,12.35474529,46144.0031,2.4024579,51.10944908,11.61913932,1.17294002,22.08105052
36047119200,3269,36322.22,95,3174,1666,1032,752,695,690,100,416,155,30.6,655,29215,392,811,0,0,73,0,127,1028,266,74,104,1087,NYC,Brooklyn,1,0.07831141,0.007048027,256,0,780,256,47,5,1.789509,0.29798405,0.0080433,0.23074176,0.64366496,1.51806401,9.72099635,3.62478123,1925.410681,1.6628014,23.78086223,2.47135876,0.06980047,24.32241339
36047070600,2588,4043.75,2352,236,1364,546,356,774,711,201,179,181,45.7,47,52222,750,219,0,0,28,60,68,715,406,249,85,54,NYC,Brooklyn,1,0.07805255,0.049953632,201,1,576,202,4,50,24.35978937,0.39000002,0.01734296,0.26113382,3.46859559,6.00000156,64.70260901,1.70885743,69799.59361,2.62332449,75.95601663,17.88330572,0.38579245,21.61105742
36047033700,4098,51225,1669,2429,2284,1170,1135,701,827,265,266,130,31.3,441,33618,412,1150,0,14,126,203,136,1023,349,303,65,594,NYC,Brooklyn,1,0.0761347,0.006090776,310,2,919,312,65,14,8.40831024,0.58420188,0.05598326,0.34483611,1.24959118,2.29098778,65.55063471,11.06699028,11684.94846,1.1795575,20.48174989,10.26451396,0.28619732,28.76939339
36047012902,1908,38160,1175,733,1006,299,738,535,307,29,86,27,33.7,216,54258,72,916,10,14,39,119,8,221,558,460,44,121,NYC,Brooklyn,1,0.073375262,0.003668763,140,0,611,140,38,30,5.40076603,0.17987881,0.00317642,0.11814637,0.66137689,2.00000166,23.36276849,4.93486049,4296.449853,1.07010725,19.81273511,3.86839778,0.12328423,25.52599999
36047066200,1687,18744.44444,1164,523,891,359,306,533,370,119,130,99,44.8,79,43698,391,273,0,0,89,0,28,451,274,110,91,88,NYC,Brooklyn,1,0.072910492,0.006561944,122,1,477,123,22,7,3.9339427,0.20586443,0.01390532,0.17544432,0.50650939,0.59517195,37.53459447,6.45331624,2855.526587,0.37010425,18.87215313,1.26627347,0.18833147,23.11218614
36047092200,2909,48483.33,45,2864,1556,595,740,638,741,195,463,109,40.7,180,39773,349,685,0,0,52,21,134,1033,262,55,198,365,NYC,Brooklyn,1,0.072877277,0.004372637,211,1,516,212,20,3,1.6270804,0.10398276,0.00739371,0.08988068,0.33230828,0.74215538,10.57167781,5.55728686,1276.147712,0.4445601,7.77247155,1.43716991,0.03127377,25.23970218
36047035100,4280,71333.33333,480,3800,2734,1035,908,1436,675,226,721,150,38.5,943,27116,279,1190,0,0,251,33,230,1412,204,184,257,1373,NYC,Brooklyn,1,0.072663551,0.004359813,311,0,899,311,116,3,2.46854715,0.14579329,0.00350118,0.11842147,0.29394888,0.5578884,18.33797059,5.33468878,2503.001455,0.41522517,6.42336718,1.93157013,0.07361628,28.34867277
36047092800,2987,49783.33333,51,2936,1664,639,579,954,583,232,405,232,42.6,347,35891,515,580,0,19,204,24,88,749,312,236,116,361,NYC,Brooklyn,1,0.072648142,0.004358889,216,1,419,217,26,7,0.72173175,0.27000004,0.0023662,0.18935009,1.18216008,1.99999981,4.66122816,0.33615589,664.8203858,1.06946778,63.74141426,5.44371794,0.00933403,27.54645326
36047024100,2712,38742.85714,1285,1427,1493,522,1096,570,354,170,253,173,32.2,272,38802,198,778,0,130,202,93,107,614,450,232,95,603,NYC,Brooklyn,1,0.072640118,0.005084808,196,1,780,197,47,25,11.95626186,0.2076602,0.00125695,0.17357005,0.94649017,1.96144117,157.115815,10.96736183,6096.449906,0.91242266,26.05345026,2.70788163,0.29585577,22.89755064
36047051300,4756,47560,2298,2458,2652,376,2416,1227,602,135,407,65,31.6,1007,46168,226,2509,0,19,295,258,135,979,1273,652,104,719,NYC,Brooklyn,1,0.072329689,0.007232969,343,1,1130,344,53,45,16.91015891,0.31718692,5.23E-05,0.17156387,0.68090046,2.00000345,69.12342321,8.79205395,32203.15399,2.19774519,35.77396029,8.90373436,0.36806442,24.83995743
36047050100,3005,42928.57143,2082,923,1637,320,1448,715,374,148,232,101,32.7,222,49663,234,1361,13,131,216,84,51,694,922,360,135,330,NYC,Brooklyn,1,0.072212978,0.005054908,217,0,794,217,18,45,19.28455217,0.44035325,5.87E-05,0.22426126,0.42356539,1.62061493,134.8228602,13.61378692,46169.88977,2.11291367,24.45931675,11.42235825,0.50630677,25.91519071
36047116800,1399,23316.67,36,1363,662,339,369,474,207,10,139,35,33.9,418,24302,166,499,0,0,17,1,26,500,139,20,39,503,NYC,Brooklyn,1,0.072194425,0.004331665,100,1,362,101,22,4,1.88157824,0.20431893,0.01620633,0.14697018,0.39127055,1.1113211,13.50410877,12.79445287,2018.748793,0.53526201,5.85292617,1.75222845,0.03568012,24.822188
36047027100,2658,26580,278,2380,1261,589,759,691,527,92,303,122,34.8,334,37716,198,880,0,37,87,88,85,771,386,215,120,589,NYC,Brooklyn,1,0.071106095,0.007110609,189,0,490,189,44,25,3.37310005,0.58629026,0.00021609,0.33226817,0.60369225,1.96325429,6.33114044,10.49409253,1728.257972,1.99212714,31.84003013,3.24071647,0.05574569,24.83065272
36047092400,3314,33140,4,3310,1868,897,863,912,564,78,333,127,32.4,521,25618,410,973,0,0,62,25,158,1086,237,89,138,577,NYC,Brooklyn,1,0.070911285,0.007091129,235,0,650,235,65,5,1.94754419,0.61404695,0.02680371,0.37903231,0.63572884,0.95944836,10.90635227,9.45789512,842.262439,1.34815344,29.95396665,1.58932209,0.04039953,24.30496831
36047093800,2315,46300,36,2279,1319,456,691,589,314,265,228,124,35.4,572,29350,344,595,0,0,17,34,99,854,178,111,173,526,NYC,Brooklyn,1,0.070410367,0.003520518,162,1,330,163,16,3,1.40318554,0.23784088,0.05395644,0.18003314,0.55453132,0.82014098,11.40445097,13.03365825,1075.175569,0.60676013,19.74025563,1.70044959,0.02718412,24.64531489
36047022100,4014,66900,1251,2763,1923,506,1596,1271,564,77,422,84,34,387,37062,151,1574,18,134,134,35,119,1175,720,447,295,1064,NYC,Brooklyn,1,0.070254111,0.004215247,281,1,854,282,50,20,6.50928447,0.25301585,0.03218551,0.17810946,0.58727808,1.59891109,76.59602887,11.71739256,3715.216632,1.35634875,15.2639926,2.68192394,0.17901955,26.1023315
36047012100,1801,30016.67,947,854,914,208,784,537,227,45,69,79,33.4,232,47222,193,810,0,12,70,134,41,286,554,294,26,193,NYC,Brooklyn,1,0.069961133,0.004197667,125,1,413,126,34,9,6.83743664,0.19699022,0.06520286,0.15397627,0.54356344,0.71632807,41.98046136,6.97433955,4380.178093,0.54850961,20.18578155,1.35890861,0.26493681,22.8054908
36047086800,3416,48800,211,3205,1841,696,841,941,793,145,455,90,38.9,971,26935,310,1237,0,0,70,64,125,1324,273,140,148,747,NYC,Brooklyn,1,0.069379391,0.004856557,236,1,604,237,43,4,2.47530338,0.20977226,0.02627941,0.18110638,0.2415541,0.35272015,21.37344125,10.54296887,1522.215104,1.06923744,8.09810101,1.30601542,0.07072026,25.27548383
36047003300,3171,52850,1711,1460,1589,399,1310,1048,370,44,285,22,33.8,480,63381,142,1426,14,122,350,118,67,464,772,701,79,525,NYC,Brooklyn,1,0.069378745,0.004162725,220,0,933,220,69,25,17.0279604,0.26999999,0.00075234,0.18071339,2.10479831,6.00000192,254.5990138,12.25257482,17452.03262,1.02972476,42.32081247,10.79082493,0.50600195,23.73861502
36047096200,2055,29357.14,75,1980,1174,488,614,472,442,39,175,63,31.4,204,35133,447,522,0,0,52,20,93,617,226,90,42,329,NYC,Brooklyn,1,0.068613139,0.00480292,141,0,391,141,19,10,4.68009495,0.27511977,0.08807977,0.17796309,0.44256055,0.78343146,NA,0,1668.729439,0.73460838,19.25493524,0.81909215,0.0754488,23.99843791
36047001500,6390,53250,1927,4463,3395,1080,2595,1823,790,102,559,131,31.9,1127,63250,302,2573,0,112,420,254,118,977,1781,790,391,1499,NYC,Brooklyn,1,0.067605634,0.008112676,430,2,2538,432,81,45,11.90467501,0.28363674,0.00673848,0.14387375,1.59688355,8.00000163,60.53725145,5.76445299,13354.16977,3.14467957,63.37751014,9.40800332,0.21622152,23.11389155
36047019900,3454,49342.85714,1603,1851,1734,576,1110,1174,523,71,279,70,35.3,254,50046,220,1623,25,114,113,119,33,514,937,683,119,378,NYC,Brooklyn,1,0.066878981,0.004681529,231,0,623,231,35,25,11.24557263,0.34321261,0.04323828,0.28121126,0.92517256,1.96798525,49.38844882,11.48950224,4496.537149,1.55005614,36.02365159,2.58354731,0.2616173,26.77771054
36047024700,2295,32785.71429,508,1787,1229,428,865,553,364,85,199,71,31.9,216,30769,107,947,0,19,43,31,173,537,330,164,124,533,NYC,Brooklyn,1,0.065359477,0.004575163,150,0,591,150,37,4,1.33084254,0.48370973,1.59E-05,0.32555024,0.36163662,0.45206517,16.05050461,3.47110157,871.4262552,0.86671956,28.19823733,3.03408275,0.01851695,24.37585197
36047025000,1349,19271.42857,362,987,697,178,343,421,261,146,56,38,46.8,449,26333,130,389,0,10,63,5,115,334,119,50,54,296,NYC,Brooklyn,1,0.065233506,0.004566345,87,1,307,88,23,25,10.7218153,0.18268004,0.00123366,0.11355119,1.16637129,2.00000301,17.51015679,2.60085828,3661.604921,1.18246907,55.49423607,4.02095341,0.18046963,22.119886
36047093600,1863,31050,0,1863,1046,407,385,468,431,172,276,80,38.9,205,40086,292,551,0,0,0,18,66,616,245,111,12,142,NYC,Brooklyn,1,0.064412238,0.003864734,120,0,267,120,17,16,5.64946603,0.15144464,3.08E-05,0.12582981,0.53029012,1.26203867,9.85166862,8.42012925,2437.25977,0.56834659,20.42992928,1.73025485,0.10929979,23.64406377
36047036300,3917,39170,184,3733,2280,1123,850,1044,686,214,445,191,34.8,694,26538,335,1125,0,0,108,32,266,1145,249,226,97,1192,NYC,Brooklyn,1,0.064079653,0.006407965,250,1,730,251,41,16,5.52815902,0.35412784,0.00425383,0.24251452,1.03259312,3.13214399,27.94670365,3.45422546,5115.417669,1.67847049,29.76527124,1.67293047,0.11148284,24.16974129
36047089200,3756,53657.14286,40,3716,2174,946,883,1188,590,149,625,82,37.6,913,21200,98,1219,0,20,82,67,252,1313,119,36,278,1477,NYC,Brooklyn,1,0.063897764,0.004472843,239,1,615,240,71,30,8.58168948,0.50799929,0.00253219,0.32682929,0.80191395,1.98984972,54.78056911,2.77035613,5677.70073,1.69689467,39.40081031,2.69282152,0.32805502,26.37548595
36047031100,2972,49533.33333,301,2671,1694,581,935,853,532,71,327,148,34.4,430,36174,174,1047,0,14,27,22,161,649,415,212,142,753,NYC,Brooklyn,1,0.06359354,0.003815612,189,0,542,189,22,5,2.34055111,0.29182068,0.01720961,0.23488466,0.27730314,1.14986644,6.7757844,2.83350984,1352.333838,1.52064766,9.55880254,1.80657666,0.04932141,25.82423314
36047093400,2393,34185.71429,52,2341,1333,289,581,632,736,155,323,127,46.5,246,35022,390,863,0,0,41,0,100,851,406,99,113,259,NYC,Brooklyn,1,0.06310071,0.00441705,150,1,298,151,19,22,11.61864577,0.40982712,0.00327948,0.3249842,1.24861773,1.7322513,48.83808439,23.16892058,6934.583542,0.67645981,37.59513705,1.4547155,0.27045124,27.55873622
36047016100,3239,46271.42857,2123,1116,1540,563,1138,919,565,54,145,28,33.8,221,60617,137,1300,0,116,102,182,70,352,938,763,63,400,NYC,Brooklyn,1,0.062982402,0.004408768,203,1,821,204,35,12,4.14842206,0.24073794,0.00014744,0.15612545,0.62386785,1.91006906,33.23403984,6.96904847,5349.607028,1.27261675,13.39203802,4.4965764,0.13901012,27.1351645
36047020300,1776,35520,738,1038,984,301,659,545,228,43,59,51,34,160,61477,116,730,0,15,92,59,60,277,474,309,109,267,NYC,Brooklyn,1,0.061936937,0.003096847,110,0,326,110,12,9,3.81330989,0.32788449,0.00765973,0.25734934,0.5201324,2.11020229,18.42801479,10.93461308,2629.373761,1.82407617,14.15977996,3.3141647,0.06997642,25.2906124
36047022700,3972,44133.33333,894,3078,1961,724,1361,1048,643,196,314,203,32.9,312,37944,186,1537,0,82,49,208,104,1113,780,373,277,426,NYC,Brooklyn,1,0.061933535,0.005574018,245,1,802,246,72,25,4.73613085,0.45059833,0.04979641,0.28296098,0.51159502,1.99973528,10.91819084,19.99572309,2127.521369,1.37510204,16.97451798,2.52966751,0.05562535,26.10939712
36047075200,926,13228.57,899,27,486,201,202,142,323,58,10,54,46.1,21,42024,267,123,0,0,17,20,28,107,191,137,21,25,NYC,Brooklyn,1,0.061555076,0.004308856,57,0,124,57,5,18,9.67460772,0.180244,0.04979706,0.14872109,0.78846204,1.44195196,51.51853692,4.96328324,4703.037715,0.67039492,29.14802467,1.97115511,0.2700439,27.06288007
36047116000,2031,33850,0,2031,1192,418,491,640,356,126,209,99,38.2,346,30017,265,557,0,0,49,2,128,736,184,18,79,460,NYC,Brooklyn,1,0.061546036,0.003692762,125,0,261,125,21,7,3.64982587,0.30510172,0.00012976,0.24227147,0.21148419,0.2607707,NA,NA,545.3815067,0.68902724,18.40582119,1.28823769,0.04937504,27.95922502
36047049500,2899,57980,1764,1135,1426,351,1204,975,269,100,291,103,33.5,397,47463,163,1415,8,0,130,79,58,716,908,273,157,290,NYC,Brooklyn,1,0.061400483,0.003070024,177,1,503,178,45,7,5.33713254,0.2629878,0.04639185,0.20024647,0.35010646,0.48254642,27.65388642,29.90674168,2230.074079,0.78986241,16.64440806,1.36940408,0.06394392,26.57405496
36047111600,3836,20189.47368,162,3674,2133,1366,867,819,528,256,317,212,28.3,719,32331,276,887,0,0,68,9,113,1205,182,72,125,1613,NYC,Brooklyn,1,0.061001043,0.011590198,234,0,553,234,28,11,5.93408256,0.55013771,0.00571905,0.37522442,1.32110867,2.51331949,NA,0.92437509,2688.383781,3.15734157,48.2977015,5.27275821,0.07654471,19.72975274
36047078800,3114,51900,21,3093,1921,934,564,913,534,169,425,129,36.5,910,29643,253,957,0,0,27,14,87,1239,268,78,67,650,NYC,Brooklyn,1,0.060693642,0.003641618,189,0,338,189,43,5,2.76105073,0.16115845,2.55E-05,0.1326143,0.48366515,1.05158097,23.3207694,4.23183141,1241.178365,0.66117537,18.52422366,1.93299141,0.05397266,25.15643322
36047081600,2627,37528.57143,45,2582,1394,682,540,768,519,118,313,87,38.4,539,32097,210,732,0,0,129,34,71,991,229,119,146,590,NYC,Brooklyn,1,0.060525314,0.004236772,159,0,404,159,21,3,1.30469654,0.25253994,0.00837529,0.17021114,0.41327364,1.9999995,9.23474249,4.33675752,878.7812517,0.90246158,18.75040686,1.8240046,0.04299939,27.11031042
36047113200,1939,24237.5,0,1939,1006,502,511,506,362,58,184,75,31.9,132,36731,238,612,0,0,29,15,66,596,189,32,100,341,NYC,Brooklyn,1,0.060340382,0.004827231,117,0,283,117,17,2,0.33057049,0.54708976,0.00576421,0.400389,0.50747439,0.93598517,NA,NA,110.8630657,0.9191487,38.25446319,3.75093369,0.00550521,24.3030044
36047045300,2337,19475,623,1714,916,269,1041,787,231,9,320,23,33.2,468,26008,128,884,0,57,80,64,75,589,325,138,263,1006,NYC,Brooklyn,1,0.059477963,0.007137356,139,0,685,139,24,25,11.797975,0.44752327,0.00030621,0.28258995,1.26416092,2.00000039,36.0817503,7.5399564,3355.600003,1.91579426,57.80245883,3.1604023,0.15297922,19.50624796
36047029900,2791,46516.66667,69,2722,1420,779,711,713,329,259,327,132,31.7,327,26000,134,643,0,0,74,68,169,849,82,72,143,1135,NYC,Brooklyn,1,0.057327123,0.003439627,158,2,415,160,32,3,0.54163705,0.3552618,0.0005245,0.22488977,0.73575518,1.82026052,7.57315949,5.01596667,1216.583183,0.80498002,37.02721867,4.14609339,0.01708127,25.51204637
36047107800,4276,21380,92,4184,2347,483,974,1257,1305,257,473,226,48.6,274,36410,749,1405,0,0,82,70,115,1965,403,277,330,424,NYC,Brooklyn,1,0.057296539,0.011459308,245,0,477,245,13,25,12.08254388,0.77463283,0.00010249,0.44269706,1.12392161,2.0000002,NA,0.19563545,1489.265634,1.90732616,55.21790346,2.80980403,0.07878414,21.37436657
36047040500,1590,31800,87,1503,763,265,669,368,252,36,161,23,30.8,292,38558,128,636,0,7,0,8,3,525,205,80,52,309,NYC,Brooklyn,1,0.057232704,0.002861635,91,0,350,91,6,13,4.81437703,0.18679775,0.08860592,0.14936319,0.75611241,1.77211836,57.9790033,6.20084527,5611.593779,0.55568651,10.76498963,2.23291155,0.1480533,22.32737855
36047085000,1576,26266.66667,13,1563,951,316,390,249,548,73,146,53,38.6,177,40100,232,454,0,0,39,14,21,616,205,44,59,175,NYC,Brooklyn,1,0.057106599,0.003426396,90,0,173,90,11,4,2.43977481,0.30909266,0.01935976,0.21716528,0.38607694,0.72607848,0.1253795,0.06054447,1087.562472,0.57366038,19.28048707,0.96519234,0.05114919,26.72512492
36047088000,2876,41085.71429,78,2798,1675,665,751,578,630,252,455,189,35.5,385,34484,397,756,0,17,68,15,125,999,365,103,68,478,NYC,Brooklyn,1,0.057023644,0.003991655,163,1,498,164,35,13,5.97156051,0.34052222,0.0008322,0.19819813,0.48626678,0.87313389,9.90914501,5.19481712,3263.970358,1.20518456,22.92756706,1.28076106,0.169741,24.38350046
36047038900,3063,51050,601,2462,1522,564,1142,853,439,65,234,91,32.1,562,29533,211,1155,12,100,85,99,134,773,540,100,102,831,NYC,Brooklyn,1,0.056480575,0.003388834,173,0,559,173,40,25,6.05699224,0.43864522,0.00013362,0.28127035,0.46232213,1.99999924,29.70133339,7.73752845,2737.397519,0.89021445,18.36566383,2.64782213,0.15232716,24.60662584
36047025901,1981,66033.33,406,1575,953,378,769,586,190,58,200,41,30.5,319,30571,106,708,7,56,35,45,70,498,293,67,183,482,NYC,Brooklyn,1,0.056032307,0.001680969,111,0,227,111,19,2,0.56522997,0.30011929,0.05267084,0.22734249,0.24058354,0.32621662,NA,NA,154.0169918,0.45703526,12.8548473,0.74750025,0.01381766,27.09647973
