"GEOID","crime_idx","spend_alc","spend_trans","biz_alc","biz_resto","biz_lib","biz_groc","biz_health","biz_hotel","biz_retail","fastfood_6mo","fastfood_freq","road_maxspeed","road_meanspeed","road_maxlength","road_minlength","road_meanlength","road_totlanes","road_maxlanes","road_trucks","road_iri","road_bumps","road_aadt","road_width","road_sumlength","road_pci","road_pavewidth","road_vc","road_q","pop","sqmi","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"36047050000",37,1049490,507682,0,7,5,3,3,0,16,2626,989,33,21.03575517,0.21784213,0.00380452,0.11418028,2.22218971,6.00000797,0.26204699,96.48547001,4.54928649,27172.95341,0.89117786,0.940715,49.34364398,10.63713801,0.36445329,26.52417677,3953,0.08,"NYC",166,58,9,0,58,0
"36047056900",96,523488,253232,2,33,1,8,17,0,76,1377,519,5,2.10209571,0.24551622,0.056145,0.15588381,0.65101388,1.962942,0,NA,0,779.1438269,NA,0.89372495,32.67948917,1.66541705,0.01081071,22.50932975,1722,0.05,"NYC",241,46,13,0,46,0
"36005041800",102,529770,390159,0,6,0,2,10,0,22,2325,972,50,13.19838967,0.32761162,0.00578179,0.19468906,1.62482665,6.00000189,NA,35.00016319,0.18601104,14417.16854,0.52227988,1.57920794,60.43419866,7.70823761,0.08817837,25.72401607,3649,0.1,"NYC",493,150,20,2,146,4
"36081059500",43,1126507,707475,1,9,5,3,5,0,21,3428,1347,14,5.24092551,0.32781293,5.88e-05,0.24557187,1.01546663,1.99999998,NA,62.98839666,19.65401634,3271.037757,NA,1.28728059,41.1149459,2.64594332,0.16604409,23.63530724,4916,0.15,"NYC",588,89,27,0,89,0
"36081006502",64,1344035,650165,1,19,2,0,12,0,38,3234,1218,2,0.99973251,0.16646167,0.06194004,0.13744188,0.22984037,0.34679515,NA,2.74778682,0.34213688,425.21182,NA,0.45526877,10.98950499,0.60422069,NA,28.95337493,4190,0.06,"NYC",271,62,19,0,62,0
"36005039800",50,508849,374751,0,1,1,1,1,0,2,2073,866,8,6.47672515,0.29725428,0.00060711,0.25465355,0.42922293,0.53505608,NA,0.00032198,3.55e-05,1704.880306,NA,0.57500807,20.0206022,1.07305733,0.04365361,25.40767776,3236,0.08,"NYC",199,74,11,0,74,0
"36081050800",113,421090,245554,1,3,7,1,1,0,7,1392,565,3,2.9997135,0.24789214,2.37e-05,0.24786847,0.2708945,0.27092037,NA,NA,0,1211.033854,NA,0.24817093,13.00293591,0.67723625,0.06501468,28.27996924,1888,0.08,"NYC",126,72,5,0,72,0
"36047054600",50,881096,618490,0,1,6,1,30,0,6,2958,1189,20,10.18917847,0.36322851,0.00884332,0.21720547,1.24199006,3.88694941,0.16444607,96.66042716,45.69844396,6260.793009,0.70901359,0.89963713,23.17466396,13.37984516,0.26206431,27.5593628,4353,0.07,"NYC",258,83,18,0,83,0
"36047021500",69,2094958,1014611,1,10,2,2,9,1,21,4101,1533,16,10.06415017,0.34003038,0.0183771,0.25086195,1.25212116,2.56626705,0.93623261,57.89359868,6.11705948,8766.593285,NA,0.99897981,30.05456312,9.14948532,0.23679645,26.895443,5276,0.06,"NYC",346,115,33,0,114,1
"36081129103",10,1549567,518950,1,3,3,4,9,1,14,2889,1094,7,2.05543719,0.35528833,0.00049729,0.20907247,0.89088989,2.0000002,0.03691374,1.35578525,0.4025317,552.2224995,NA,1.34676676,43.44980246,1.54199659,0.03146049,26.86459206,3577,0.18,"NYC",164,32,8,0,32,0
"36047110600",92,505465,591158,0,0,0,0,0,0,0,2719,734,6,5.17827553,0.29469947,0.01924009,0.26181549,0.44699604,0.51701661,NA,NA,NA,700.4773578,NA,0.59925253,22.34980215,1.11749011,0.03689901,26.32424404,4651,0.07,"NYC",201,79,26,0,79,0
"36005004001",52,304571,213796,0,2,4,1,0,0,4,912,367,5,1.8902733,0.15968166,0.0040524,0.13422639,0.47480773,0.80603681,NA,NA,0.07618149,0.20267095,NA,0.26115962,24.61649633,3.22297312,2.46e-05,26.15653294,1475,0.05,"NYC",128,32,10,0,32,0
"36081057900",72,342527,240437,0,1,0,0,0,0,16,1046,420,4,1.50273791,0.15819335,0.00016514,0.14406,0.83979828,1.20183921,NA,0.0001737,1.77e-06,565.1238012,NA,0.42054524,41.98988616,2.0994957,NA,25.07149256,1701,0.03,"NYC",111,22,6,0,22,0
"36061013000",134,4270105,1047811,0,8,2,3,69,3,148,3239,1241,7,2.95043026,0.35836041,0.03071978,0.23173789,0.53732673,1.77076814,0.09962293,18.91705696,1.23784691,2438.893421,1.19113991,1.03700771,15.0050695,1.8887405,0.00415065,27.25662164,4317,0.07,"NYC",689,82,31,0,82,0
"36047043900",61,424198,208906,1,16,1,15,2,1,54,2218,928,14,4.73225893,0.13534214,0.00041906,0.10835371,0.39923191,1.1178963,0.17538397,7.33298898,5.97659796,782.4156981,NA,0.77278278,18.98652312,0.90480294,0.03954651,22.4304874,3547,0.08,"NYC",441,120,32,2,118,2
"36081041400",99,588763,433604,0,1,1,0,2,0,5,2586,1081,25,5.69504418,0.47356809,0.00034368,0.25160478,1.02402041,1.99999927,0.58575533,0.33353044,0.16253737,375.1138937,0.00751618,1.93539274,51.06009192,2.55065579,0.02756108,25.89122236,3950,0.18,"NYC",212,82,10,0,82,0
"36061004400",22,9728420,4720123,1,8,2,5,6,0,22,13635,5036,40,16.73125393,0.41537454,0.00046635,0.21956829,2.10674397,6.00000944,NA,42.13165662,3.51816893,24580.90981,0.60389652,2.05555386,72.14029698,7.82349205,0.04425474,23.73976992,16565,0.16,"NYC",745,218,31,1,217,1
"36081011900",97,494052,238994,1,7,3,4,5,0,23,1393,525,1,0.09872326,0.25667661,0.00391361,0.19093038,0.74942295,1.25208104,0,1.79022951,0.93403279,485.144244,NA,0.6592593,37.21169385,2.24819166,0.00243886,25.39705985,1557,0.04,"NYC",108,26,11,0,26,0
"36081026901",42,734918,483592,0,19,2,6,9,1,53,3529,1399,9,4.0266316,0.16714761,0.00462308,0.12668621,0.84085977,1.99999921,NA,NA,0,134.5052559,NA,1.0227487,44.26264697,2.01681034,0.01061911,26.74402838,5251,0.04,"NYC",305,88,48,0,88,0
"36047067400",112,334259,182734,0,8,0,3,3,0,20,1392,562,5,1.79631917,0.51191547,0.00044686,0.31637494,0.71436488,1.21036205,0.13049981,6.7116344,0.53694354,625.2265015,NA,1.06091914,29.64122749,2.59129767,0.00976244,24.52597089,1982,0.07,"NYC",150,34,6,0,34,0
"36081033900",26,587871,285518,0,5,3,3,2,0,13,2387,915,7,1.41759193,0.39162377,0.14243271,0.30357217,0.62547865,1.01700623,NA,NA,NA,443.4342671,NA,1.21958694,31.2739323,1.0950337,NA,27.93041678,3505,0.06,"NYC",249,61,16,0,61,0
"36005042400",46,389704,287004,2,8,0,3,2,0,14,1630,681,3,1.09936789,0.32130667,0.00282754,0.22453652,0.51952949,0.74722481,NA,4.45467406,0.53440846,192.1827855,NA,0.55911864,25.1260732,1.29882372,0.00786728,27.02559694,2450,0.07,"NYC",303,128,22,1,127,1
"36047064000",15,481440,137284,0,0,0,2,2,0,6,1160,486,20,17.41529662,0.40204603,0.02077317,0.34889574,1.36936326,1.5766511,NA,3.33009909,0.07598449,4369.284344,NA,0.47139018,67.87547758,3.42340814,0.38512223,27.86108002,1607,0.06,"NYC",74,15,2,0,15,0
"36061017700",61,3989980,1893786,2,12,18,5,15,0,31,6732,2490,3,3,0.19813694,0.16767387,0.18417197,0.4033069,0.51591959,NA,33.89737052,21.85193659,2301.186201,NA,0.36596889,6.13257679,3.47707708,0.02542475,28.3522973,9293,0.07,"NYC",324,57,27,0,57,0
"36047009400",46,862922,605732,0,7,3,7,3,0,21,3851,1548,5,2.0171047,0.29585918,0.17583447,0.22495626,0.30491845,0.35957803,NA,NA,0,981.9992695,NA,0.85660647,15.24592263,0.97859013,0.02911255,26.10176949,6197,0.06,"NYC",229,57,37,0,57,0
"36061002100",270,6295473,3054495,5,91,23,20,66,7,205,4394,1623,25,14.54574812,0.37874805,0.01255532,0.22210653,1.51454551,5.11783489,0.39865132,98.22307857,24.19329713,5300.846888,0.14103624,2.85545362,55.58806326,4.92697878,0.09267798,25.59798535,6214,0.09,"NYC",1261,247,88,0,247,0
"36047087600",55,359825,264999,0,1,4,1,5,0,6,1200,502,21,10.36900524,0.31364109,0.00182933,0.21114956,0.89526536,1.69535725,NA,NA,0,3223.18915,NA,0.77033154,45.73502258,2.3839266,0.27173023,23.07541269,1820,0.06,"NYC",272,70,19,0,70,0
"36047012200",43,836559,587225,0,7,2,10,7,0,32,3595,1445,50,16.80094271,0.29523746,0.00098721,0.12896564,0.67032749,2.00000264,1.97239199,124.2908178,3.96569082,34398.79066,1.82098095,1.92647097,41.50967662,9.14708405,0.465576,24.06791047,5637,0.07,"NYC",622,153,45,0,153,0
"36061014801",103,2175666,1055609,1,13,3,2,29,0,39,2086,771,3,1.56456172,0.15381389,3.02e-05,0.12066946,0.34591444,0.51673135,NA,NA,3.83948139,1053.598979,0.4807644,0.46683213,12.34042337,0.9602756,0.03937718,27.31746623,2880,0.02,"NYC",539,84,42,0,84,0
"36061018500",72,4048198,1960880,0,7,5,2,7,0,19,4219,1576,25,7.63543551,0.16960879,0.03292461,0.14688401,1.18900795,1.99539748,NA,9.87220604,7.69157855,550.0869245,NA,0.62643366,55.75712216,3.58968174,0.00384202,28.58758354,4481,0.05,"NYC",73,23,6,0,23,0
"36047042600",47,761060,534229,3,16,0,8,10,0,36,2693,1083,25,4.42714477,0.32138389,0.01999998,0.21039873,0.46777066,1.99999776,NA,NA,0.23452579,1754.626424,NA,0.64854529,28.68403711,0.23452579,0.10103953,27.21641192,4221,0.07,"NYC",199,54,12,0,53,1
"36047026700",59,1002421,738250,2,7,0,1,3,0,16,2840,1187,4,2.07534255,0.30118114,0.01873943,0.25193484,0.19335547,0.23347375,NA,NA,NA,510.9775071,NA,0.93774406,11.27082524,0.77369567,0.03329286,28.81767819,3684,0.06,"NYC",193,78,10,0,78,0
"36061015002",76,4382273,1075335,0,10,7,2,56,0,51,3936,1509,1,1,0.25145524,0.02246267,0.2326949,0.08710699,0.08980544,NA,14.88187901,2.30854633,606.4401763,NA,0.27377332,2.74761173,0.21776747,0.00177038,27.11617559,5444,0.05,"NYC",271,30,6,0,30,0
"36081011800",50,449272,315370,0,5,1,1,1,0,10,1797,723,7,3.24885418,0.34719745,0.04726092,0.28534802,0.39146547,0.59861629,NA,22.09209062,6.8402289,3066.408855,NA,1.12243089,15.13636844,0.97866368,0.16114128,26.11735544,2852,0.06,"NYC",252,67,20,0,67,0
"36081023000",36,406902,233850,1,5,3,0,1,0,12,1360,558,9,7.38628443,0.23260865,0.11075383,0.19328085,0.5819594,0.69435419,0.32274311,21.55872548,5.97612338,2661.111151,NA,0.34355138,26.30538897,2.0134147,0.10580764,27.30361621,1842,0.06,"NYC",143,26,8,0,26,0
"36085011202",35,1690788,710964,1,11,6,4,8,1,27,4562,1865,35,22.64911863,0.80583511,0.00036836,0.58086284,1.87562038,3.99999938,0.35049146,111.0947402,17.15906284,10160.78735,0.87845482,3.01088976,49.90198462,13.04034609,0.07182242,NA,NA,NA,"NYC",837,190,29,0,189,1
"36081028500",19,1449478,660560,2,17,2,4,3,0,27,3493,1418,5,1.15092689,0.44010864,0.05587148,0.24252275,0.38809726,0.64249436,NA,3.31050221,1.85818589,323.8314744,NA,1.40427461,18.39562616,1.74790085,NA,29.87869996,4720,0.06,"NYC",376,98,20,0,98,0
"36047007000",32,610090,428255,0,1,1,0,1,0,4,1582,636,50,13.5253529,0.29721921,0.00098524,0.14548433,0.81967462,2.25502299,0.87539455,26.72953981,2.17941214,14251.8015,1.00966509,1.67062438,53.97929237,6.06424862,0.21810725,24.40455768,2415,0.06,"NYC",352,79,12,0,79,0
"36061025900",108,1319289,672053,1,10,0,2,2,0,25,2509,953,1,0.64696904,0.05909068,0.00038006,0.05285665,0.21885056,0.48975401,0,2.229382,0.78458937,473.7739086,NA,0.16650832,10.48325604,0.54712639,0.02091812,26.7436067,3800,0.03,"NYC",366,86,29,0,86,0
"36081062900",46,486562,314139,0,8,2,5,5,0,30,1844,770,16,4.97169987,0.53803849,0.00076143,0.34927683,0.91365356,2.00000026,NA,40.72901855,7.05126235,2380.13469,NA,1.48877531,38.80848126,2.86340975,0.00086047,25.37180495,2850,0.07,"NYC",213,30,7,0,30,0
"36047019800",37,341932,240021,1,4,0,6,6,0,17,1097,441,8,2.7582263,0.15485038,0.06503301,0.14129571,0.27203441,0.61940151,NA,NA,NA,1165.358115,NA,0.94656056,14.14941665,0.76224047,0.04971999,27.261664,1556,0.05,"NYC",123,26,6,0,26,0
"36047052600",37,1050168,737169,0,20,5,6,4,0,44,2831,1138,13,6.58063977,0.14648095,0.00090107,0.11983373,0.61969769,0.9677604,NA,NA,NA,2636.787238,NA,0.38847162,40.83633272,3.02696144,0.13250437,29.38240003,4528,0.06,"NYC",168,52,13,0,52,0
"36047029800",43,607461,426411,0,14,4,7,8,0,29,2330,937,14,10.32863834,0.37043568,0.00013821,0.29000119,0.8231008,1.10577815,0,58.29908805,33.90865325,3944.885731,NA,1.03375044,31.43852519,1.0662709,0.22502593,25.92178408,3748,0.09,"NYC",256,62,23,0,62,0
"36005024502",83,421909,385770,1,6,2,4,2,0,23,2223,725,18,5.19053659,0.24999998,0.12258069,0.19384323,1.3306099,1.99999986,0.16804516,6.09733115,1.87451735,326.7221939,NA,0.72913817,63.46123028,1.98329428,0.00803365,26.72082202,3475,0.04,"NYC",152,39,18,0,39,0
"36047017900",63,1053537,606790,0,1,1,0,3,0,1,2815,1100,25,6.11715894,0.24061446,0.00038659,0.1579878,0.78971195,2.00000093,0,0.22455168,5.17607425,708.8685357,0.23653986,1.01536944,50.51022194,4.53863939,0.01559681,25.23073049,3661,0.06,"NYC",288,81,11,0,81,0
"36005024501",93,445422,520934,0,6,2,3,0,0,13,2583,697,15,5.41681149,0.20644448,0.01298838,0.15820551,0.84700445,1.05868966,0.50613259,59.37786502,9.23499582,2280.3101,NA,0.60129355,27.8987592,2.41812525,0.03991157,24.79657568,4867,0.04,"NYC",116,31,11,0,31,0
"36081040000",93,169128,124557,0,5,1,0,1,0,3,819,342,9,2.61808322,0.33459408,0.03122813,0.26249766,0.42279663,0.72588589,0,29.34918315,4.63245729,2284.109394,NA,0.51104855,15.99112602,1.79190049,0.07246346,26.68829268,1190,0.08,"NYC",178,76,5,0,76,0
"36061014802",62,5215736,2193179,1,36,9,2,58,2,87,5075,1919,12,7.18037411,0.25072794,3.02e-05,0.20764282,1.14012024,1.49395355,NA,77.46112105,20.55622781,5348.126944,1.92720119,0.67417628,19.51289368,6.52657549,0.02959417,28.19146879,7259,0.05,"NYC",595,94,42,0,94,0
"36047016700",45,2843503,1379637,0,3,5,0,6,1,7,3409,1259,8,5.6682939,0.30121421,0.02998461,0.19848325,0.46102058,0.64777249,0.58494348,45.50866903,0.81374874,2676.623056,NA,0.62973254,15.16810473,0.4500818,0.13227161,28.146649,4831,0.07,"NYC",190,36,5,0,36,0
"36081010800",70,582318,371869,0,3,0,2,3,0,16,2125,838,2,1.20788148,0.33048512,0.14789542,0.23494403,0.23495486,0.3497197,NA,NA,0,393.6537957,NA,0.83464516,11.74774311,0.58738716,0.02316753,27.68387407,3003,0.06,"NYC",230,54,12,0,54,0
"36047055700",136,831079,333592,3,20,0,2,2,3,35,1677,750,10,4.22712087,0.3444374,0.16999997,0.26706697,0.68591527,1.99999968,0.545251,NA,NA,652.08569,NA,1.20722751,39.79688028,1.96842042,0.04310843,19.65567074,1785,0.11,"NYC",468,86,14,0,86,0
"36081056200",33,296933,99036,0,0,0,0,0,0,0,1177,458,NA,NA,0.14708067,0.14708067,0.14708067,0.40855741,0.40855741,NA,NA,NA,740.5103096,NA,0.1469405,20.42787061,1.02139353,0.04289853,27.25406966,1407,0.06,"NYC",41,15,0,0,15,0
"36085007400",26,1109164,778583,1,9,2,2,6,0,14,3018,1213,35,26.17232153,0.53974849,0.01186255,0.44444797,2.7824844,3.99813697,0,167.0636706,26.79030064,15493.4584,0.01475859,0.81951432,46.20633553,18.81148077,0.69644081,NA,NA,NA,"NYC",302,88,11,0,88,0
"36047027700",115,656110,483204,2,4,3,2,2,0,11,2786,1164,4,2.42703781,0.30619749,0.02473942,0.23766384,0.19682333,0.28356234,NA,NA,NA,711.1009255,NA,0.96798704,11.03778853,0.82099609,0.04816506,27.55956891,4108,0.06,"NYC",261,120,30,0,120,0
"36081014700",45,1067696,516489,2,14,1,8,9,1,32,2620,987,6,2.86203169,0.38037902,0.0175755,0.22019284,0.3231112,0.47728336,NA,1.42510936,0.17744552,1048.302267,NA,0.97746889,16.70975699,1.15605323,0.0081482,27.30032286,3301,0.06,"NYC",244,44,17,0,44,0
"36081026100",29,1129436,792812,1,23,3,10,9,0,63,4993,2008,24,4.04733356,0.3358704,0.00028859,0.22143009,0.790415,1.95109898,NA,24.69473278,4.35193636,1063.320291,NA,1.03101361,35.36440819,2.7160843,NA,25.75082355,7295,0.09,"NYC",396,92,23,0,91,1
"36047097000",84,403340,297047,0,0,1,2,3,0,5,1461,611,15,4.37053524,0.29245331,0.00214996,0.18490308,1.07082523,1.6382737,NA,29.47039399,0.59301215,972.3811363,0.64390952,0.90050396,65.16548924,5.05217172,0.04678411,26.80293164,2211,0.06,"NYC",239,81,12,0,81,0
"36047075200",34,539689,132431,0,0,1,0,0,0,0,713,273,18,9.67460772,0.180244,0.04979706,0.14872109,0.78846204,1.44195196,NA,51.51853692,4.96328324,4703.037715,NA,0.67039492,29.14802467,1.97115511,0.2700439,27.06288007,1142,0.07,"NYC",124,57,5,0,57,0
"36081122701",24,2236883,1185831,2,4,4,1,12,0,26,7660,3171,25,5.6575927,0.66490439,0.00192907,0.31873493,1.17744048,2.00000082,0.39025755,19.22103411,6.70316411,1524.697024,0.88712465,5.11657802,61.07925894,4.04523624,0.02864866,26.13477261,11146,0.27,"NYC",542,140,38,1,139,1
"36005000400",50,1524932,664560,0,4,4,1,0,0,9,4272,1818,11,1.06838877,0.36520694,0.03442173,0.2374983,1.65645844,3.24257959,NA,0.30748735,0,1914.741073,NA,1.53632453,61.87744163,6.2307042,0.07338352,23.82993446,5963,0.29,"NYC",218,62,15,0,62,0
"36047015200",24,585148,339971,0,1,1,0,10,0,3,1500,604,25,11.56059864,0.20099178,0.00316133,0.17304562,1.64077638,3.98590645,NA,NA,0,6799.392203,NA,0.50997736,46.97554467,4.10234948,0.19289295,26.00005157,2415,0.1,"NYC",243,52,6,0,52,0
"36047028600",30,680137,679452,0,13,0,6,9,0,25,3047,1001,50,6.96637581,0.15046223,0.00334463,0.1167679,0.99539378,6.00000265,NA,31.65864058,1.50498093,17466.34114,0.4400168,0.71370908,30.23000319,4.66812009,0.11756612,25.90401905,4932,0.07,"NYC",215,56,14,0,56,0
"36081010500",38,759488,656654,0,3,2,1,0,0,6,2812,989,12,2.90740987,0.16680961,0.02213905,0.1617034,0.51488315,0.98000635,NA,NA,0,NA,NA,0.68802653,25.2692777,1.52837792,NA,24.75061764,4372,0.08,"NYC",100,20,5,0,20,0
"36081125700",57,563808,336266,1,4,7,2,8,0,8,2176,903,23,6.85910539,0.4012988,0.0006691,0.27802668,1.0733718,2.30144766,0.36197993,72.82681751,11.15825623,4028.594705,0.32228059,1.91975083,36.34556854,5.07735964,0.05015906,26.91894382,3236,0.13,"NYC",298,76,12,0,76,0
"36081027400",61,419086,308643,0,0,0,0,0,0,0,1278,534,3,3,0.13848892,0.13848892,0.13848892,0.2098317,0.2098317,NA,NA,NA,884.3357174,NA,0.1386153,10.49158521,0.52457926,0.04616297,26.46389027,1964,0.06,"NYC",168,59,2,0,59,0
"36081026400",116,376022,276928,0,1,0,1,1,0,6,1616,676,10,2.63738701,0.33195056,0.00054306,0.20854521,0.82297027,1.38312735,0.72942916,25.40167197,6.41153808,1104.475651,0.03746443,1.36551582,27.7104436,2.85139549,0.03104357,25.8368407,2228,0.1,"NYC",150,98,6,0,98,0
"36081049900",25,924500,648956,2,0,2,3,7,0,22,3472,1396,25,4.18863628,0.50283826,0.00062414,0.24674976,1.46084079,2.00000735,0.59918696,18.03927738,2.17144019,2038.122283,0.01629607,3.44166951,76.20851532,5.62409455,NA,23.81268672,5355,0.18,"NYC",282,63,31,0,63,0
"36061031704",144,4945975,2399732,0,18,5,4,4,1,41,3997,1476,40,7.18635741,0.09471107,0.01,0.05405529,1.97837312,5.9999981,NA,32.73339449,1.24855728,7976.415785,0.69118575,0.36690154,58.54694671,5.91952367,NA,27.03531136,5878,0.08,"NYC",1030,143,21,0,141,2
"36047112000",92,523431,385491,0,8,0,4,0,0,19,2106,880,16,5.98164126,0.28583648,0.03476725,0.16479646,0.53048796,1.31236694,NA,NA,NA,763.0686499,NA,1.13849709,26.56544642,1.33894584,0.05193407,27.78965978,3136,0.07,"NYC",227,92,23,0,92,0
"36061012400",93,6724845,2791530,1,32,7,7,68,2,61,8071,3358,27,8.09706722,0.25571346,0.03,0.17723949,1.38848677,4.0917319,NA,23.67903003,12.84791696,14239.54946,0.35552132,1.25925075,47.63925504,7.61409332,0.12426548,25.20642953,10651,0.07,"NYC",947,125,54,0,125,0
"36061001200",79,964052,382882,1,5,1,1,5,1,12,2395,1017,25,12.71917023,0.28407839,0.00125486,0.16823645,1.16023617,1.9999991,0,23.93289193,8.95048134,8511.49105,NA,0.89630767,44.34428751,1.96631498,0.17570248,24.77779672,3572,0.05,"NYC",283,60,20,0,60,0
"36081044000",108,542183,399300,1,7,1,1,0,1,23,2628,1099,25,4.85041062,0.25747329,0.0012097,0.1766671,1.46786881,2.00000104,0.38780546,5.59907867,4.87287943,1085.061585,0.01160468,1.79372048,72.43038067,3.65516619,0.06844436,25.51883677,4130,0.15,"NYC",344,93,14,0,93,0
"36005038900",83,587761,337532,1,25,2,3,6,1,50,3667,1573,14,8.02820553,0.23804,0.0166837,0.17482208,1.02877287,1.99280162,NA,20.47883356,2.42748577,3089.79751,0.81955624,0.91618999,33.46195615,4.30530188,NA,25.93261842,5782,0.07,"NYC",301,77,20,0,77,0
"36047040200",40,472440,331632,0,15,1,3,10,0,26,1812,729,30,12.37131514,0.20989612,1.57e-05,0.16507285,0.95604434,2.00000022,NA,57.25467153,5.8140718,4114.322842,NA,0.87591966,39.56294715,1.57894224,0.19842511,NA,NA,NA,"NYC",286,79,13,1,78,1
"36047067800",38,614201,452339,0,1,0,0,2,0,2,1867,780,5,0.31411912,0.31899727,0.00034141,0.24082674,0.51927149,0.81032987,0.18847147,3.37274439,0.25455358,218.4149396,0.12727402,0.77397972,24.06719212,1.42545275,0.00649097,28.94253632,2873,0.06,"NYC",113,34,4,0,34,0
"36005026701",66,478134,468526,1,15,2,9,3,0,27,2185,723,12,8.42015153,0.15968109,0.00754388,0.11712315,0.69680748,0.99800683,NA,94.38703224,10.65140211,4205.107827,NA,0.52063653,22.81736085,1.2862045,0.20058136,27.36185028,4006,0.03,"NYC",284,83,53,1,82,1
"36047014800",33,488966,149847,0,3,1,4,5,0,11,899,352,8,6.05821206,0.33032414,0.06176517,0.25649997,0.42913095,0.54599032,NA,3.11547598,0.96778616,1813.363286,NA,0.45722848,20.82019481,1.00654064,0.02282566,27.42881069,1213,0.05,"NYC",86,21,5,1,20,1
"36005036501",112,385874,451291,0,5,1,5,8,0,28,2105,568,18,9.55506137,0.32540017,0.00445455,0.22986552,0.67559488,1.1782967,1.43726991,90.73494338,23.23976009,6039.096021,NA,0.6796055,18.0139098,1.67310396,0.22171925,23.9528511,4054,0.04,"NYC",317,134,28,1,132,2
"36047011200",24,755689,530460,0,6,6,9,3,0,26,3740,1504,6,2.18986557,0.2712765,0.04910353,0.23167417,0.39302075,0.71932705,NA,16.78323249,8.29082594,1158.956692,NA,1.00401769,18.67378738,1.88961191,0.05757014,25.63286137,6567,0.07,"NYC",316,79,35,2,77,2
"36047028400",51,654011,459087,0,19,2,7,5,1,43,2672,1074,30,9.05712622,0.20340673,0.05999995,0.15901246,0.67707357,1.99999824,NA,14.17304519,3.52879901,2449.789997,NA,0.71887165,31.07691864,1.40343811,0.13198678,26.48446928,4182,0.06,"NYC",309,52,18,0,52,0
"36047065400",14,474587,158289,0,3,0,0,2,0,4,1110,432,14,6.72784894,0.19791278,0.00088275,0.1565428,0.6372514,1.09951547,NA,NA,NA,427.6752089,NA,0.57140765,31.86256985,1.59312849,0.0251013,27.27173666,1635,0.06,"NYC",66,15,0,0,15,0
"36047002901",120,197003,230402,0,0,4,1,3,0,1,1855,501,34,8.03684405,0.21900906,0.00747388,0.16675421,0.38902937,0.99999935,NA,37.09036143,2.16335748,13381.02422,0.36765927,1.03610955,24.56900433,3.93352642,0.17271567,25.67846681,3385,0.04,"NYC",265,81,11,0,81,0
"36081066501",21,1089116,492602,0,4,2,1,3,0,6,2420,987,13,3.71473067,0.218417,0.00120577,0.15882357,1.6799974,2.00000217,NA,35.9442991,3.69797316,1684.352814,NA,0.63396491,76.89976175,3.39609165,NA,25.23382894,3120,0.13,"NYC",181,35,8,0,35,0
"36005029600",85,479166,328957,0,13,5,5,20,0,34,2021,827,30,18.20048297,0.61969364,0.0077685,0.36122138,2.87105232,6.00000367,0.16686337,148.1596276,17.9588598,13526.39607,1.23463684,3.4731722,58.94995468,13.8547257,0.36175341,24.58012701,2494,0.27,"NYC",528,130,15,0,129,1
"36081007300",85,1840769,890455,0,7,0,3,17,0,16,3666,1381,4,1.61643049,0.26406367,6.61e-05,0.21285891,0.26119006,0.33077094,NA,NA,NA,588.3559205,NA,0.95884762,13.0595029,0.98300466,NA,26.69283865,4491,0.05,"NYC",194,30,12,0,30,0
"36005051600",54,1387743,529429,1,38,6,2,4,0,67,3344,1348,30,29.97323543,0.69999995,0.00124078,0.69441677,1.99823587,2.00000024,NA,283.5645812,0.99910787,15153.62174,NA,1.38479898,52.97478527,NA,0.93917086,NA,4205,0.61,"NYC",388,124,9,0,124,0
"36047016200",38,735746,347918,1,7,4,1,12,0,9,1672,659,50,7.11741304,0.36885652,0.00017702,0.19561193,1.11589934,5.99999829,0.01367932,18.90538837,0.91774119,17932.04558,0.47548022,3.40561604,70.04828852,6.69795913,0.03613651,22.5847891,2241,0.09,"NYC",303,60,12,0,60,0
"36081048200",99,360222,87197,1,4,2,3,7,0,9,1082,481,8,3.07885045,0.3139851,0.00050007,0.25026905,1.45019924,1.99999994,0.43233066,45.38726678,9.1935955,2521.681435,NA,1.45371392,54.4967259,6.88056698,0.03687007,27.35738732,1462,0.09,"NYC",206,59,19,0,59,0
"36081011400",69,164825,91608,0,2,2,5,2,0,15,878,338,2,0.3548981,0.29877142,0.01751038,0.20041973,0.53974589,1.2687456,NA,2.14497395,0.6641342,304.0857672,NA,0.90481577,34.60045908,2.55595789,0.01562884,21.81960126,1129,0.05,"NYC",155,29,6,0,29,0
"36061002201",89,1422161,967622,1,21,5,4,1,0,36,4938,1818,24,10.13673914,0.2872441,0.01045307,0.180555,0.73151504,1.56847082,1.56414367,29.02686555,20.78326283,3161.286871,NA,1.18049444,36.92019678,2.57972464,0.14054397,25.12051844,7016,0.06,"NYC",341,101,31,1,100,1
"36047015500",55,2173395,1054507,0,15,6,4,7,0,31,2384,880,10,8.56716767,0.29385494,0.09718309,0.21003843,0.66205056,0.79420254,0.28653822,18.39801056,0.35245231,1570.928683,NA,0.68698823,29.78947611,2.85509794,0.08632061,29.20267594,3454,0.06,"NYC",234,39,8,0,39,0
"36081009400",66,416982,292703,0,6,2,2,3,0,17,1695,682,4,1.88015055,0.17226376,0.00903263,0.12261488,0.20960823,0.33777209,0,18.90912943,9.3919517,1284.803841,NA,0.46464058,7.44742212,1.47786494,0.06263196,25.75270368,2588,0.07,"NYC",288,71,30,0,71,0
