,GEOID,City,STATE_x,2018 Total Crime Index,Alcoholic Beverages,AnalysisArea_x,AnalysisArea_y,Beer/Wine/Liquor Stores:Bus,COUNTY_x,Eating & Drinking Businesses (SIC),Education/Library Businesses (SIC),Food Stores - Businesses (SIC),Health Services - Businesses (SIC),Hotel/Lodging Businesses (SIC),MAX_POSTED_SPEED_LIMIT,MAX_SECTION_LENGTH,MAX_TOTAL_LANES,MEAN_ACTUAL_PCT_TRUCKS,MEAN_IRI,MEAN_I_NO_OF_BUMPS,MEAN_LAST_ACTUAL_AADT,MEAN_LAST_ACTUAL_CNTYR,MEAN_MEDIAN_WIDTH,MEAN_PCI,MEAN_POSTED_SPEED_LIMIT,MEAN_SECTION_LENGTH,MEAN_TOTAL_LANES,MEAN_TOTAL_PAVEMENT_WIDTH,MEAN_VC,MEAN_q_score,MIN_SECTION_LENGTH,POPULATION_x,Point_Count,Public/Other Transportation,SQMI_x,SUM_Length_Miles,Total Retail:Bus,POPULATION_x,Went to fast food/drive-in restaurant 9+ times/mo,Went to fast food/drive-in restaurant in last 6 mo
2146,36047101800.0,NYC,NY,34.0,598730.0,0.30153284,0.11642248,0.0,Kings,2.0,0.0,0.0,1.0,0.0,13.0,0.6845642,2.00000072,0.0,,0.0,3443.1449020000005,781.7591346,,45.74447826,9.69181331,0.51496893,0.91488957,2.28722355,0.18219952,24.42863862,0.00012252,1694.0,122.0,272647.0,0.12,0.97149374,3.0,1694.0,539.0,1292.0
2147,36081036700.0,NYC,NY,38.0,475210.0,0.19605587,0.07569760000000002,0.0,Queens,7.0,1.0,1.0,0.0,0.0,13.0,0.20204153,2.00000018,0.08966563,1.5430924,0.7657451,170.50010759999998,11.65440836,,41.91528048,3.05924204,0.15273343,0.86719508,2.49926678,,25.69359021,0.04867512,2694.0,114.0,314224.0,0.08,0.72252049,9.0,2694.0,801.0,1917.0
2148,36047052800.0,NYC,NY,29.0,625928.0,0.17622241,0.06803985,0.0,Kings,2.0,0.0,3.0,4.0,1.0,25.0,0.21,2.00000068,,,,1873.153675,734.6702048999999,5.44693178,73.00612091,9.0685331,0.14014232,1.46012242,3.65034809,0.10943449,29.92697657,0.00057766,1872.0,99.0,160701.0,0.07,0.72750388,10.0,1872.0,568.0,1341.0
2149,36081091800.0,NYC,,36.0,0.0,,0.44267639,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,0.82000005,6.00000013,0.1739474,123.95293459999999,13.33096979,5260.178933,1075.358631,9.74560046,70.2160875,13.65728028,0.43115404,3.05249047,1.93570542,0.01442963,,6.42e-05,,,0.0,,3.63640869,0.0,,0.0,0.0
2150,36047005201.0,NYC,NY,16.0,484139.0,0.13005585,0.05021484,0.0,Kings,0.0,2.0,0.0,3.0,0.0,16.0,0.27320698,0.6504928000000001,,0.80604166,0.31228839,864.8925355,561.7849187999999,0.01688045,27.61010308,6.90486501,0.18211227,0.34772368,2.66306707,0.06057177,25.86500302,0.00062403,1706.0,65.0,159314.0,0.05,0.78199011,1.0,1706.0,491.0,1399.0
2151,36081133900.0,NYC,NY,15.0,464521.0,0.22536156,0.08701259,1.0,Queens,18.0,0.0,1.0,2.0,0.0,2.0,0.29769859,0.82819185,,1.50864785,0.55965969,271.09929480000005,143.1506562,,25.72201403,0.15339633,0.27504054,0.51849579,2.23642312,0.00454217,25.23564871,0.04864607,1445.0,127.0,112445.0,0.09,0.63465203,27.0,1445.0,474.0,1066.0
2152,36047046800.0,NYC,NY,22.0,301385.0,0.26587463,0.10265477,1.0,Kings,3.0,3.0,2.0,1.0,0.0,11.0,0.24273156,2.00000024,,10.80870506,2.72743025,1210.049281,375.3237601,,63.5041694,3.52075762,0.16395267,0.95770855,3.66029312,0.06829179,24.02705313,9.1e-05,2311.0,103.0,211559.0,0.1,1.05310733,11.0,2311.0,411.0,1022.0
2153,36081055600.0,NYC,NY,41.0,472056.0,0.22667499,0.0875197,0.0,Queens,0.0,1.0,1.0,1.0,0.0,10.0,0.29827002,0.78492112,,,,197.5712985,213.73428959999998,,32.24528965,2.70945615,0.27941268,0.64490579,2.0186376,,27.63245295,0.21647168,2327.0,135.0,114267.0,0.09,1.10284945,1.0,2327.0,788.0,1770.0
2154,36047064800.0,NYC,NY,32.0,419264.0,0.1519956,0.05868583,0.0,Kings,0.0,0.0,2.0,3.0,0.0,7.0,0.1971395,0.57315065,0.31065116,19.67451552,1.78049914,1825.9434390000001,553.5861047999999,,23.69057146,7.0,0.16349562,0.55037289,1.82105702,0.09850133,26.56150691,0.08883835,2001.0,86.0,220579.0,0.06,0.28605389,7.0,2001.0,506.0,1204.0
2155,36047101600.0,NYC,NY,26.0,353514.0,0.11229661,0.04335797,0.0,Kings,0.0,0.0,0.0,0.0,0.0,3.0,0.16499136,0.25189520000000004,0.29587607,,,707.9616,210.91269,,10.68209359,2.76884223,0.14393608,0.21364187,0.53410468,0.0379601,25.91637389,0.03833547,1447.0,66.0,260350.0,0.04,0.49580652,0.0,1447.0,395.0,946.0
2156,36081062400.0,NYC,NY,28.0,0.0,0.47389973,0.18297371,0.0,Queens,0.0,0.0,0.0,0.0,0.0,8.0,0.19808664,1.0493337,0.86505295,26.55107958,12.02741212,1767.008386,228.06696569999997,1.36159382,19.17165507,6.83677575,0.17728966,0.71929291,2.9328938,0.06013706,23.72923389,0.00075024,1.0,35.0,0.0,0.18,0.35197733,0.0,1.0,0.0,0.0
2157,36081091602.0,NYC,,39.0,0.0,,0.48627235,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,0.57707107,0.75930404,,85.42170474,63.40188752,2915.7275219999997,764.2395184,3.79652021,19.7419051,9.0,0.57707107,0.75930404,1.89826011,0.20121557,,0.57707107,,,0.0,,0.57756974,0.0,,0.0,0.0
2158,36081107202.0,NYC,NY,68.0,0.0,7.03915135,2.71783153,0.0,Queens,0.0,0.0,0.0,0.0,0.0,40.0,1.57511278,3.9876273,6.26643607,148.663106,83.74324628,24057.97369,1800.7064,,57.84515905,35.72087706,1.40936059,3.57460328,17.87301638,0.54922482,,0.21938476,0.0,0.0,0.0,2.72,1.79460847,0.0,0.0,0.0,0.0
2159,36061023801.0,NYC,NY,130.0,3938950.0,0.34319103,0.1325068,0.0,New York,5.0,3.0,1.0,5.0,0.0,7.0,0.13165545,2.63310892,,73.14191435,10.82500332,30015.101110000003,588.0609914,4.68108252,12.28784161,7.0,0.13165545,2.63310892,16.09122116,,22.60967051,0.13165545,10005.0,120.0,1046171.0,0.13,0.13166469,12.0,10005.0,3239.0,7530.0
2160,36081079300.0,NYC,NY,34.0,0.0,0.84065575,0.324579,0.0,Queens,0.0,0.0,0.0,0.0,0.0,34.0,0.18637689,0.99999991,,29.07646613,1.13084346,17138.737559999998,816.0930131,0.64796906,32.69463225,8.13960786,0.13964817,0.29591932,6.07648739,0.14417312,23.31070633,0.03241992,1.0,63.0,0.0,0.32,0.83249682,0.0,1.0,0.0,0.0
2161,36085015400.0,NYC,,28.0,0.0,,0.8777234,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,0.52778596,1.04512071,,69.22601468,93.25919713,8252.524741,525.8565744,3.13476293,13.32274708,8.99828003,0.52768511,1.04492107,9.14305877,0.23510723,,0.00010170000000000002,,,0.0,,0.52805239,0.0,,0.0,0.0
2162,6037217001.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,6037207301.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,6037204410.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,6037203900.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,6037104610.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,6037127400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,6037211000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,6037104701.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,6037203200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,6037265202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,6037232600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,6037191901.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,6037115403.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,6037218500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,6037207710.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,6037211420.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,6037226001.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,6037238200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,6037194500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,6037208610.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,6037106010.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,6037294302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,6037131200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,6037219800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,6037131800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,6037216800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,6037232200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,6037213202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,6037117302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,6037124103.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,6037221220.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,6037231400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,6037212101.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,6037211122.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,6037192420.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,6037214100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,6037271600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,6037276000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,6037125320.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,6037192610.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,6037204810.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,6037267700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,6037203500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,6037124204.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,6037218701.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,6037226002.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,6037218702.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,6037183220.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,6037270100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,6037271702.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,6037271300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,6037212306.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,6037294410.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,6037120400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,6037980021.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,6037104822.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,6037241202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,6037650101.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,6037234300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,6037224700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,6037189905.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,6037201301.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,6037980028.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,6037211500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,6037191500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,6037228100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,6037187300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,6037134710.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,6037271801.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,6037220000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,6037296901.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,6037221120.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,6037243000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,6037231720.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,6037980008.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,6037189904.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,6037234000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,6037135203.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,6037190301.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,6037117405.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,6037123510.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,6037123901.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,6037211120.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,6037122000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,6037194200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,6037224420.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,6037208402.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,6037240020.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,6037297500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,6037204700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,6037218110.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,6037239201.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,6037139401.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,6037297000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,6037232300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,6037134720.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,6037269700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,6037207400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,6037293306.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,6037127520.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,6037134303.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,6037195804.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,6037115104.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,6037211802.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,6037273902.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,6037190510.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,6037134521.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,6037237202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,6037104821.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,6037235202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,6037237101.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,6037226700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,6037134103.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,6037208302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,6037127605.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,6037232120.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,6037209401.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,6037221402.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,6037208501.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,6037127603.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,6037123410.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,6037137401.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,6037294200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,6037234902.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,6037189902.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,6037188100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,6037212610.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,6037201402.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,6037143902.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,6037128102.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,6037187101.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,6037133100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,6037237710.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,6037197500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,6037237401.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,6037127920.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,6037131900.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,6037207502.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,6037195600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,6037199000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,6037237500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,6037206050.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,6037143300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,6037240900.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,6037236000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,6037134800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,6037121010.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,6037194402.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,6037212410.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,6037267200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,6037141302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,6037186201.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,6037101210.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,6037111206.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,6037113233.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,6037265520.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,6037121101.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,6037238310.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,6037139600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,6037214902.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,6037191410.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,6037273402.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,6037238000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,6037207501.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,6037197700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,6037104203.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,6037183620.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,6037127300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,6037191302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,6037188202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,6037293202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,6037203600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,6037106649.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,6037235100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,6037208620.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,6037980010.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,6037133000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,6037237102.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,6037131020.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,6037199900.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,6037189500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,6037117301.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,6037267100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,6037239501.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,6037190100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,6037208801.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,6037191620.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,6037221303.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,6037214502.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,6037213201.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,6037186202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,6037121102.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,6037131701.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,6037228900.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,6037222001.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,6037296220.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,6037214800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,6037291130.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,6037104105.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,6037228500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,6037121802.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,6037209402.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
