"GEOID","pop_dens","perc_minority","perc_female","perc_genz","perc_millenial","perc_genx","perc_boomer","perc_retiree","perc_divsep","perc_widowed","median_age","perc_foreign","median_earnings","perc_cars","perc_trans","perc_mbike","perc_bike","perc_walk","perc_wfm","perc_lowedu","perc_hsged","perc_bs","perc_grad","perc_unemp","perc_pov","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"36047033600",15153.8461538462,0.253807106598985,0.478680203045685,0.191116751269036,0.17994923857868,0.306852791878173,0.273096446700508,0.0489847715736041,0.0961928934010152,0.049238578680203,42.7,0.111675126903553,40467,0.264213197969543,0.182741116751269,0,0,0.0200507614213198,0.0124365482233503,0.0304568527918782,0.186294416243655,0.172842639593909,0.147208121827411,0.0482233502538071,0.0868020304568528,"NYC",109,22,6,0,21,1
"36047048800",68550,0.50230974957452,0.533430585946997,0.273766107464138,0.215657670799903,0.271821055190858,0.209336250911743,0.0294189156333576,0.0634573304157549,0.0337952832482373,35.7,0.194748358862144,32483,0.0807196693411135,0.256990031607099,0,0,0.0527595429127158,0.0165329443228787,0.0488694383661561,0.229029905178702,0.12180889861415,0.12569900316071,0.0213955750060783,0.221006564551422,"NYC",197,42,17,0,42,0
"36081042400",12480,0.995192307692308,0.543669871794872,0.192307692307692,0.268830128205128,0.208333333333333,0.256410256410256,0.0741185897435897,0.100160256410256,0.0677083333333333,40.4,0.0693108974358974,35833,0.210737179487179,0.194711538461538,0,0,0.00240384615384615,0.00681089743589744,0.0248397435897436,0.276842948717949,0.137820512820513,0.0693108974358974,0.0392628205128205,0.112580128205128,"NYC",203,97,16,0,97,0
"36081066100",29920,0.211898395721925,0.535427807486631,0.151069518716578,0.191176470588235,0.29144385026738,0.24331550802139,0.122994652406417,0.0701871657754011,0.108957219251337,48,0.0815508021390374,52560,0.247994652406417,0.167780748663102,0.00334224598930481,0,0.0160427807486631,0.018048128342246,0.0280748663101604,0.320187165775401,0.147727272727273,0.0915775401069519,0.0200534759358289,0.0474598930481283,"NYC",54,9,1,0,9,0
"36081074100",43328.5714285714,0.413122321134191,0.516979887899769,0.157929442795912,0.195186284207056,0.310253874052094,0.263765248928454,0.0728651500164853,0.113089350478075,0.0547312891526541,44.4,0.0804484009231784,54973,0.148697659083416,0.325090669304319,0,0,0.0276953511374876,0.0359380151665018,0.0194526871084735,0.178371249587867,0.250576986482031,0.207715133531157,0.0293438839432905,0.0909990108803165,"NYC",167,37,13,0,37,0
"36047061002",46811.1111111111,0,0.512936150011868,0.189651079990506,0.182055542368858,0.280085449798244,0.24329456444339,0.104913363399003,0.129124139568004,0.0693092807975314,45.9,0.0759553762164728,62208,0.208639924044624,0.239734156183242,0,0,0.0462853073819131,0.0125801091858533,0.0204130073581771,0.176596249703299,0.262995490149537,0.141466888203181,0.00973178257773558,0.0873486826489437,"NYC",110,16,8,0,16,0
"36081120300",22257.1428571429,0.802310654685494,0.462772785622593,0.179075738125802,0.238125802310655,0.289473684210526,0.208600770218229,0.0847240051347882,0.0359435173299101,0.0532734274711168,42.1,0.358151476251605,21518,0.218228498074454,0.170089858793325,0.00706033376123235,0.00706033376123235,0.0263157894736842,0.00385109114249037,0.0256739409499358,0.208600770218229,0.146983311938383,0.055198973042362,0.0263157894736842,0.133504492939666,"NYC",95,18,4,0,18,0
"36081011600",46700,0.895074946466809,0.494218415417559,0.17644539614561,0.241970021413276,0.311777301927195,0.21627408993576,0.0535331905781585,0.0603854389721627,0.0389721627408994,40.6,0.269807280513919,29712,0.179443254817987,0.292933618843683,0,0,0.0171306209850107,0.00856531049250535,0.107066381156317,0.279229122055675,0.0997858672376874,0.0231263383297645,0.0321199143468951,0.111777301927195,"NYC",134,41,5,0,41,0
"36047009000",53433.3333333333,0.907673112913288,0.482532751091703,0.25951341235184,0.29101684341859,0.302869619463506,0.131316281971304,0.0152838427947598,0.0474111041796631,0.037117903930131,31.3,0.382719900187149,16716,0.0720524017467249,0.373986275733001,0,0.0155957579538366,0.0492825951341235,0.00717404865876482,0.0698689956331878,0.158452900810979,0.0601996257018091,0.0308796007485964,0.0389893948845914,0.25951341235184,"NYC",157,47,14,0,47,0
"36047118202",61320,0.939986953685584,0.53163731245923,0.272341813437704,0.277886497064579,0.301043705153294,0.134050880626223,0.0146771037181996,0.0678408349641226,0.0355512067840835,32.2,0.15296803652968,30685,0.0909980430528376,0.288649706457926,0,0,0.0215264187866928,0.0107632093933464,0.0352250489236791,0.357795172863666,0.0446836268754077,0.0218525766470972,0.0221787345075016,0.2573385518591,"NYC",133,34,9,0,34,0
"36005026601",51466.6666666667,0.64119170984456,0.553108808290155,0.15770725388601,0.256152849740933,0.276878238341969,0.223769430051813,0.0854922279792746,0.150259067357513,0.0806347150259067,45.3,0.0362694300518135,38036,0.16580310880829,0.274935233160622,0,0,0.0145725388601036,0.0145725388601036,0.0268782383419689,0.431670984455959,0.112370466321244,0.0281735751295337,0.0210492227979275,0.13860103626943,"NYC",201,50,19,0,50,0
"36047063800",32880,0.361313868613139,0.530413625304136,0.191605839416058,0.139902676399027,0.212895377128954,0.328467153284672,0.12712895377129,0.041970802919708,0.0565693430656934,52.3,0.0881995133819951,50815,0.214111922141119,0.161192214111922,0,0.00425790754257908,0.0164233576642336,0.0212895377128954,0.0255474452554745,0.301094890510949,0.173965936739659,0.090632603406326,0.024330900243309,0.0267639902676399,"NYC",70,13,7,0,13,0
"36047003400",15716.6666666667,0.377518557794274,0.502297631671969,0.153411099328385,0.186991869918699,0.338282078472959,0.226935312831389,0.0943796394485684,0.0519618239660657,0.0763520678685048,49.2,0.158713326263697,46954,0.150583244962884,0.287734181689643,0,0,0.0629197596323789,0.0127253446447508,0.0371155885471898,0.281724991162955,0.2039589961117,0.109932838458819,0.0247437256981265,0.151997172145634,"NYC",236,42,7,0,42,0
"36047041900",63583.3333333333,0.86867627785059,0.501179554390564,0.252948885976409,0.358060288335518,0.255832241153342,0.105111402359109,0.0280471821756225,0.0948885976408912,0.0136304062909567,27.9,0.16697247706422,28458,0.0865006553079948,0.272346002621232,0,0.0154652686762779,0.03564875491481,0.0131061598951507,0.0595019659239843,0.214154652686763,0.0851900393184797,0.0225425950196592,0.0870249017038008,0.265530799475754,"NYC",192,72,19,0,72,0
"36081073100",23457.1428571429,0.366017052375152,0.581607795371498,0.233252131546894,0.152253349573691,0.317904993909866,0.202801461632156,0.0937880633373934,0.0414129110840439,0.0730816077953715,41.4,0.118148599269184,54329,0.187576126674787,0.200974421437272,0,0,0.0188794153471376,0.0298416565164434,0.00852618757612668,0.239342265529842,0.174177831912302,0.155298416565164,0.0280146163215591,0.0535931790499391,"NYC",100,31,3,0,31,0
"36081005200",55380,0.862044059227158,0.481762369086313,0.211989888046226,0.33694474539545,0.260021668472373,0.154929577464789,0.0361141206211629,0.0642831347056699,0.0357529794149512,31.7,0.263633080534489,25118,0.187432286023835,0.238714337305887,0,0,0.019501625135428,0,0.0346695557963164,0.243048031780426,0.120982304080896,0.0462260743950885,0.0473094980137234,0.148429035752979,"NYC",136,54,10,0,54,0
"36047012801",53475,0.674614305750351,0.489948574100047,0.216923796166433,0.276764843384759,0.226273959794296,0.227676484338476,0.0523609163160355,0.0556334735857878,0.0257129499766246,35.2,0.238429172510519,25603,0.124357176250584,0.247311827956989,0,0,0.0313230481533427,0.00420757363253857,0.109396914446003,0.229546517064049,0.121552127162225,0.0453482935951379,0.0158952781673679,0.249181860682562,"NYC",177,30,14,0,30,0
"36047100800",37200,0.920698924731183,0.540770609318996,0.229390681003584,0.293906810035842,0.230286738351254,0.209677419354839,0.0367383512544803,0.0931899641577061,0.0277777777777778,34.1,0.123655913978495,37000,0.251344086021505,0.206541218637993,0,0,0.00448028673835125,0.00806451612903226,0.0573476702508961,0.244623655913978,0.0909498207885305,0.0694444444444444,0.0483870967741935,0.224910394265233,"NYC",136,84,7,1,83,1
